Player,Position,GP,GPG,APG,PPG,PlayerID
André Deveaux,C,21,0.00,0.05,0.05,deveaan01
André Roy,LW,44,0.07,0.00,0.07,royan01
Andreas Lilja,D,60,0.03,0.18,0.22,liljaan01
Andreas Nödl,RW,38,0.03,0.08,0.11,nodlan01
Andrei Kostitsyn,LW,74,0.31,0.24,0.55,kostian01
Andrei Markov,D,78,0.15,0.67,0.82,markoan01
Andrej Meszároš,D,52,0.04,0.27,0.31,meszaan01
Andrej Sekera,D,69,0.04,0.23,0.28,sekeran01
Andrew Alberts,D,79,0.01,0.15,0.16,alberan01
Andrew Brunette,LW,80,0.28,0.35,0.63,brunean01
Andrew Cogliano,C,82,0.22,0.24,0.46,coglian01
Andrew Ebbett,C,48,0.17,0.50,0.67,ebbetan01
Andrew Ference,D,47,0.02,0.32,0.34,ferenan01
Andrew Gordon,RW,1,0.00,0.00,0.00,gordoan01
Andrew Hutchinson,D,40,0.05,0.08,0.13,hutchan01
Andrew Ladd,LW,82,0.18,0.41,0.60,laddan01
Andrew MacDonald,D,3,0.00,0.00,0.00,macdoan01
Andrew Murray,C,67,0.12,0.04,0.16,murraan01
Andrew Peters,LW,28,0.00,0.04,0.04,peteran01
Andrew Raycroft,G,31,0.00,0.00,0.00,raycran01
Andy Greene,D,49,0.04,0.14,0.18,greenan01
Andy Hilbert,C,67,0.16,0.24,0.40,hilbean01
Andy McDonald,C,46,0.33,0.63,0.96,mcdonan01
Andy Sutton,D,23,0.09,0.35,0.43,suttoan01
Andy Wozniewski,D,1,0.00,0.00,0.00,woznian01
Anssi Salmela,D,26,0.04,0.19,0.23,salmean01
Antero Niittymäki,G,32,0.00,0.03,0.03,niittan01
Anthony Stewart,RW,59,0.03,0.08,0.12,stewaan01
Antoine Vermette,C,79,0.20,0.32,0.52,vermean01
Anton Babchuk,D,72,0.22,0.26,0.49,babchan01
Anton Strålman,D,38,0.03,0.32,0.34,stralan01
Anton Volchenkov,D,68,0.03,0.12,0.15,volchan01
Antti Miettinen,RW,82,0.18,0.35,0.54,miettan01
Antti Niemi,G,3,0.00,0.00,0.00,niemian02
Antti Pihlström,LW,53,0.04,0.09,0.13,pihlsan01
Anže Kopitar,C,82,0.33,0.48,0.80,kopitan01
Arron Asham,RW,78,0.10,0.15,0.26,ashamar01
Artem Anisimov,C,1,0.00,0.00,0.00,anisiar01
B.J. Crombeen,RW,81,0.15,0.12,0.27,crombbj01
Barret Jackman,D,82,0.05,0.21,0.26,jackmba01
Barry Tallackson,RW,4,0.00,0.00,0.00,tallaba01
Ben Bishop,G,6,0.00,0.00,0.00,bishobe01
Ben Eager,LW,75,0.15,0.05,0.20,eagerbe01
Ben Guite,RW,50,0.10,0.14,0.24,guitebe01
Ben Lovejoy,D,2,0.00,0.00,0.00,lovejbe01
Ben Maxwell,C,7,0.00,0.00,0.00,maxwebe01
Ben Ondrus,RW,11,0.00,0.00,0.00,ondrube01
Ben Walter,C,4,0.00,0.00,0.00,waltebe01
Benoît Pouliot,LW,37,0.14,0.16,0.30,poulibe01
Bill Guerin,RW,78,0.27,0.35,0.62,gueribi01
Bill Thomas,RW,16,0.13,0.06,0.19,thomabi01
Blair Betts,C,81,0.07,0.05,0.12,bettsbl01
Blake Comeau,LW,53,0.13,0.34,0.47,comeabl01
Blake Wheeler,RW,81,0.26,0.30,0.56,wheelbl01
Bobby Holík,C,62,0.06,0.08,0.15,holikbo01
Bobby Ryan,RW,64,0.48,0.41,0.89,ryanbo01
Boris Valábik,D,50,0.00,0.10,0.10,valabbo01
Boyd Devereaux,C,23,0.26,0.22,0.48,deverbo01
Boyd Gordon,C,63,0.08,0.14,0.22,gordobo01
Boyd Kane,LW,1,0.00,0.00,0.00,kanebo01
Brad Boyes,RW,82,0.40,0.48,0.88,boyesbr01
Brad Lukowich,D,58,0.00,0.14,0.14,lukowbr01
Brad May,LW,58,0.02,0.10,0.12,maybr01
Brad Richards,C,56,0.29,0.57,0.86,richabr01
Brad Richardson,RW,31,0.00,0.16,0.16,richabr02
Brad Staubitz,RW,35,0.03,0.06,0.09,staubbr01
Brad Stuart,D,67,0.03,0.19,0.22,stuarbr02
Brad Winchester,LW,64,0.20,0.13,0.33,winchbr01
Brandon Bochenski,RW,7,0.00,0.14,0.14,bochebr01
Brandon Dubinsky,C,82,0.16,0.34,0.50,dubinbr01
Brandon Prust,RW,36,0.03,0.06,0.08,prustbr01
Brandon Segal,RW,2,0.00,0.00,0.00,segalbr01
Brandon Sutter,C,50,0.02,0.10,0.12,suttebr03
Braydon Coburn,D,80,0.09,0.26,0.35,coburbr01
Brendan Bell,D,53,0.11,0.28,0.40,bellbr02
Brendan Mikkelson,D,34,0.00,0.06,0.06,mikkebr01
Brendan Morrison,C,81,0.20,0.19,0.38,morribr01
Brendan Shanahan,LW,34,0.18,0.24,0.41,shanabr01
Brendan Witt,D,65,0.00,0.14,0.14,wittbr01
Brenden Morrow,LW,18,0.28,0.56,0.83,morrobr01
Brent Burns,D,59,0.14,0.32,0.46,burnsbr01
Brent Johnson,G,21,0.00,0.05,0.05,johnsbr02
Brent Krahn,G,1,0.00,0.00,0.00,krahnbr01
Brent Seabrook,D,82,0.10,0.22,0.32,seabrbr01
Brent Sopel,D,23,0.04,0.04,0.09,sopelbr01
Bret Hedican,D,51,0.02,0.10,0.12,hedicbr01
Brett Carson,D,5,0.00,0.00,0.00,carsobr01
Brett Clark,D,76,0.03,0.13,0.16,clarkbr01
Brett Festerling,D,40,0.00,0.13,0.13,festebr01
Brett Lebda,D,65,0.09,0.15,0.25,lebdabr01
Brett McLean,C,80,0.09,0.15,0.24,mcleabr01
Brett Skinner,D,11,0.00,0.00,0.00,skinnbr01
Brett Sterling,LW,6,0.17,0.00,0.17,sterlbr01
Brett Sutter,LW,4,0.25,0.00,0.25,suttebr04
Brian Boucher,G,22,0.00,0.00,0.00,bouchbr01
Brian Boyle,C,28,0.14,0.04,0.18,boylebr01
Brian Campbell,D,82,0.09,0.55,0.63,campbbr02
Brian Elliott,G,31,0.00,0.00,0.00,elliobr01
Brian Gionta,RW,81,0.25,0.49,0.74,giontbr01
Brian Lee,D,53,0.04,0.21,0.25,leebr01
Brian McGrattan,RW,5,0.00,0.00,0.00,mcgrabr01
Brian Pothier,D,9,0.11,0.22,0.33,pothibr01
Brian Rafalski,D,78,0.13,0.63,0.76,rafalbr01
Brian Rolston,LW,64,0.23,0.27,0.50,rolstbr01
Brian Salcido,D,2,0.00,0.50,0.50,salcibr01
Brian Sutherby,C,59,0.14,0.12,0.25,suthebr01
Brian Willsie,RW,42,0.02,0.07,0.10,willsbr01
Brooks Laich,C,82,0.28,0.37,0.65,laichbr01
Brooks Orpik,D,79,0.03,0.22,0.24,orpikbr01
Bruno Gervais,D,69,0.04,0.23,0.28,gervabr01
Bryan Allen,D,2,0.00,0.50,0.50,allenbr01
Bryan Helmer,D,12,0.00,0.25,0.25,helmebr01
Bryan Little,RW,79,0.39,0.25,0.65,littlbr01
Bryan McCabe,D,69,0.22,0.35,0.57,mccabbr01
Bryan Rodney,D,8,0.00,0.25,0.25,rodnebr01
Bryce Salvador,D,76,0.04,0.17,0.21,salvabr01
Byron Bitz,RW,35,0.11,0.09,0.20,bitzby01
Cal Clutterbuck,RW,78,0.14,0.09,0.23,cluttca01
Cal O'Reilly,C,11,0.27,0.18,0.45,oreilca01
Cam Barker,D,68,0.09,0.50,0.59,barkeca01
Cam Janssen,RW,56,0.02,0.05,0.07,janssca01
Cam Paddock,C,16,0.13,0.06,0.19,paddoca01
Cam Ward,G,68,0.00,0.01,0.01,wardca01
Carey Price,G,52,0.00,0.02,0.02,priceca01
Carlo Colaiacovo,D,73,0.04,0.37,0.41,colaica01
Casey Borer,D,3,0.00,0.00,0.00,borerca01
Chad Larose,LW,81,0.23,0.15,0.38,larosch01
Chris Bourque,LW,8,0.13,0.00,0.13,bourqch01
Chris Butler,D,47,0.04,0.09,0.13,butlech01
Chris Campoli,D,76,0.14,0.25,0.39,campoch01
Chris Chelios,D,28,0.00,0.00,0.00,chelich01
Chris Clark,RW,32,0.03,0.16,0.19,clarkch01
Chris Conner,RW,38,0.08,0.26,0.34,connech01
Chris Drury,C,81,0.27,0.42,0.69,drurych01
Chris Durno,LW,2,0.00,0.00,0.00,durnoch01
Chris Gratton,C,24,0.00,0.13,0.13,grattch01
Chris Higgins,LW,57,0.21,0.19,0.40,higgich01
Chris Holt,G,1,0.00,0.00,0.00,holtch01
Chris Kelly,C,82,0.15,0.13,0.28,kellych01
Chris Kunitz,LW,82,0.28,0.37,0.65,kunitch01
Chris Mason,G,57,0.00,0.02,0.02,masonch02
Chris Minard,LW,20,0.05,0.10,0.15,minarch01
Chris Neil,RW,60,0.05,0.12,0.17,neilch01
Chris Osgood,G,46,0.00,0.04,0.04,osgooch01
Chris Phillips,D,82,0.07,0.20,0.27,phillch02
Chris Porter,C,6,0.17,0.17,0.33,portech01
Chris Pronger,D,82,0.13,0.45,0.59,prongch01
Chris Stewart,RW,53,0.21,0.15,0.36,stewach02
Chris Thorburn,RW,82,0.09,0.10,0.18,thorbch01
Christian Bäckman,D,56,0.04,0.09,0.13,backmch01
Christian Ehrhoff,D,77,0.10,0.44,0.55,ehrhoch01
Christian Hanson,C,5,0.20,0.20,0.40,hansoch01
Christoph Schubert,LW,50,0.06,0.06,0.12,schubch01
Chuck Kobasew,RW,68,0.31,0.31,0.62,kobasch01
Clarke MacArthur,LW,71,0.24,0.20,0.44,macarcl01
Claude Giroux,RW,42,0.21,0.43,0.64,giroucl01
Claude Lemieux,RW,18,0.00,0.06,0.06,lemiecl01
Clay Wilson,D,7,0.00,0.14,0.14,wilsocl01
Cody Bass,C,12,0.00,0.00,0.00,bassco01
Cody McCormick,C,55,0.02,0.20,0.22,mccorco01
Cody McLeod,LW,79,0.19,0.06,0.25,mcleoco01
Colby Armstrong,RW,82,0.27,0.22,0.49,armstco01
Colin Fraser,C,81,0.07,0.14,0.21,fraseco01
Colin Stuart,LW,33,0.15,0.09,0.24,stuarco01
Colin White,D,71,0.01,0.24,0.25,whiteco01
Colton Gillies,C,45,0.04,0.11,0.16,gillico01
Colton Orr,RW,82,0.01,0.05,0.06,orrco01
Connor James,LW,1,0.00,0.00,0.00,jamesco01
Corey Perry,RW,78,0.41,0.51,0.92,perryco01
Corey Potter,D,5,0.20,0.20,0.40,potteco01
Cory Murphy,D,32,0.16,0.34,0.50,murphco01
Cory Sarich,D,76,0.03,0.24,0.26,saricco01
Cory Schneider,G,8,0.00,0.00,0.00,schneco01
Cory Stillman,LW,63,0.27,0.51,0.78,stillco01
Craig Adams,RW,45,0.04,0.11,0.16,adamscr01
Craig Anderson,G,31,0.00,0.03,0.03,andercr01
Craig Conroy,C,82,0.15,0.44,0.59,conrocr01
Craig MacDonald,C,8,0.13,0.13,0.25,macdocr01
Craig Rivet,D,64,0.03,0.34,0.38,rivetcr01
Craig Weller,RW,36,0.03,0.06,0.08,wellecr01
Cristobal Huet,G,41,0.00,0.00,0.00,huetcr01
Curtis Glencross,LW,74,0.18,0.36,0.54,glenccu01
Curtis Joseph,G,21,0.00,0.00,0.00,josepcu01
Curtis McElhinney,G,14,0.00,0.00,0.00,mcelhcu01
Curtis Sanford,G,19,0.00,0.00,0.00,sanfocu01
D.J. King,LW,1,0.00,1.00,1.00,kingdj01
Dainius Zubrus,C,82,0.18,0.30,0.49,zubruda01
Dan Boyle,D,77,0.21,0.53,0.74,boyleda01
Dan Ellis,G,35,0.00,0.00,0.00,ellisda01
Dan Fritsche,C,50,0.10,0.16,0.26,fritsda01
Dan Girardi,D,82,0.05,0.22,0.27,girarda01
Dan Hamhuis,D,82,0.04,0.28,0.32,hamhuda01
Dan Hinote,RW,51,0.02,0.08,0.10,hinotda01
Dan Jancevski,D,3,0.00,0.00,0.00,janceda01
Dan LaCosta,G,3,0.00,0.00,0.00,lacosda01
Dan LaCouture,LW,11,0.18,0.00,0.18,lacouda01
Daniel Alfredsson,RW,79,0.30,0.63,0.94,alfreda01
Daniel Brière,C,29,0.38,0.48,0.86,brierda01
Daniel Carcillo,LW,74,0.04,0.15,0.19,carcida01
Daniel Cleary,RW,74,0.19,0.35,0.54,clearda01
Daniel Paille,LW,73,0.16,0.21,0.37,paillda01
Daniel Sedin,LW,82,0.38,0.62,1.00,sedinda01
Daniel Tjärnqvist,D,37,0.05,0.05,0.11,tjarnda01
Daniel Winnik,C,49,0.06,0.08,0.14,winnida01
Danny Syvret,D,2,0.00,0.00,0.00,syvreda01
Dany Heatley,LW,82,0.48,0.40,0.88,heatlda01
Dany Sabourin,G,19,0.00,0.00,0.00,sabouda01
Darcy Hordichuk,LW,73,0.05,0.01,0.07,hordida01
Darcy Tucker,RW,63,0.13,0.13,0.25,tuckeda01
Darren Helm,C,16,0.00,0.06,0.06,helmda01
Darren McCarty,RW,13,0.08,0.00,0.08,mccarda02
Darroll Powe,C,60,0.10,0.08,0.18,poweda01
Darryl Sydor,D,73,0.04,0.16,0.21,sydorda01
Dave Bolland,C,81,0.23,0.35,0.58,bollada01
Dave Moss,RW,81,0.25,0.23,0.48,mossda01
David Backes,RW,82,0.38,0.28,0.66,backeda01
David Booth,LW,72,0.43,0.40,0.83,boothda01
David Clarkson,RW,82,0.21,0.18,0.39,clarkda03
David Hale,D,48,0.06,0.13,0.19,haleda01
David Jones,RW,40,0.20,0.13,0.33,jonesda01
David Kočí,LW,37,0.03,0.03,0.05,kocida01
David Krejčí,C,82,0.27,0.62,0.89,krejcda01
David Legwand,C,73,0.27,0.30,0.58,legwada01
David Perron,LW,81,0.19,0.43,0.62,perroda01
David Schlemko,D,3,0.00,0.33,0.33,schleda01
David Sloane,RW,1,0.00,0.00,0.00,sloanda01
David Steckel,C,76,0.11,0.14,0.25,steckda01
David Van Der Gulik,LW,6,0.00,0.33,0.33,vandeda01
Davis Drewiske,D,17,0.00,0.18,0.18,drewida01
Daymond Langkow,C,73,0.29,0.38,0.67,langkda01
Dean McAmmond,LW,62,0.08,0.18,0.26,mcammde01
Denis Gauthier,D,65,0.03,0.03,0.06,gauthde01
Denis Grebeshkov,D,72,0.10,0.44,0.54,grebede01
Dennis Seidenberg,D,70,0.07,0.36,0.43,seidede01
Dennis Wideman,D,79,0.16,0.47,0.63,widemde01
Derek Armstrong,C,56,0.09,0.07,0.16,armstde01
Derek Boogaard,LW,51,0.00,0.06,0.06,boogade01
Derek Dorsett,RW,52,0.08,0.02,0.10,dorsede01
Derek Joslin,D,12,0.00,0.00,0.00,joslide01
Derek MacKenzie,C,1,0.00,0.00,0.00,mackede01
Derek Meech,D,41,0.05,0.12,0.17,meechde01
Derek Morris,D,75,0.07,0.20,0.27,morride01
Derek Peltier,D,11,0.00,0.00,0.00,peltide01
Derek Roy,C,82,0.34,0.51,0.85,royde01
Derick Brassard,C,31,0.32,0.48,0.81,brassde01
Devin Setoguchi,RW,81,0.38,0.42,0.80,setogde01
Dion Phaneuf,D,80,0.14,0.45,0.59,phanedi01
Dmitri Kalinin,D,73,0.03,0.21,0.23,kalindm01
Dominic Moore,C,81,0.16,0.40,0.56,mooredo01
Donald Brashear,LW,63,0.02,0.05,0.06,brashdo01
Doug Janik,D,15,0.00,0.07,0.07,janikdo01
Doug Weight,C,53,0.19,0.53,0.72,weighdo01
Douglas Murray,D,75,0.00,0.09,0.09,murrado01
Drew Doughty,D,81,0.07,0.26,0.33,doughdr01
Drew Miller,LW,27,0.15,0.22,0.37,milledr01
Drew Stafford,RW,79,0.25,0.32,0.57,staffdr01
Duncan Keith,D,77,0.10,0.47,0.57,keithdu01
Dustin Boyd,C,71,0.15,0.15,0.31,boyddu01
Dustin Brown,RW,80,0.30,0.36,0.66,browndu01
Dustin Byfuglien,RW,77,0.19,0.21,0.40,byfugdu01
Dustin Jeffrey,C,14,0.07,0.14,0.21,jeffrdu01
Dustin Penner,LW,78,0.22,0.26,0.47,pennedu01
Dwayne Roloson,G,63,0.00,0.02,0.02,rolosdw01
Dwight Helminen,C,23,0.04,0.04,0.09,helmidw01
Ed Jovanovski,D,82,0.11,0.33,0.44,jovaned01
Enver Lisin,RW,48,0.27,0.17,0.44,lisinen01
Éric Bélanger,C,79,0.16,0.29,0.46,belaner01
Eric Boulton,LW,76,0.04,0.13,0.17,boulter01
Eric Brewer,D,28,0.04,0.18,0.21,breweer01
Eric Fehr,RW,61,0.20,0.21,0.41,fehrer01
Eric Godard,RW,71,0.03,0.03,0.06,godarer01
Eric Nystrom,LW,76,0.07,0.07,0.13,nystrer01
Éric Perrin,C,78,0.09,0.21,0.29,perrier01
Eric Staal,C,82,0.49,0.43,0.91,staaler01
Erik Christensen,C,64,0.11,0.33,0.44,chriser01
Erik Cole,LW,80,0.23,0.30,0.53,coleer01
Erik Ersberg,G,28,0.00,0.00,0.00,ersbeer01
Erik Reitz,D,42,0.02,0.02,0.05,reitzer01
Ethan Moreau,LW,77,0.18,0.16,0.34,moreaet01
Evgeni Malkin,C,82,0.43,0.95,1.38,malkiev01
Evgeni Nabokov,G,62,0.00,0.02,0.02,nabokev01
Evgeny Artyukhin,RW,73,0.08,0.14,0.22,artyuev01
Fabian Brunnström,LW,55,0.31,0.22,0.53,brunnfa01
Fedor Tyutin,D,82,0.11,0.30,0.41,tyutife01
Fernando Pisani,RW,38,0.18,0.21,0.39,pisanfe01
Filip Kuba,D,71,0.04,0.52,0.56,kubafi01
Francis Bouillon,D,54,0.09,0.07,0.17,bouilfr01
François Beauchemin,D,20,0.20,0.05,0.25,beaucfr01
Frans Nielsen,C,59,0.15,0.41,0.56,nielsfr01
František Kaberle,D,30,0.03,0.23,0.27,kaberfr01
Freddy Meyer,D,27,0.15,0.19,0.33,meyerfr01
Fredrik Modin,LW,50,0.18,0.32,0.50,modinfr01
Fredrik Norrena,G,8,0.00,0.00,0.00,norrefr01
Fredrik Sjöström,RW,79,0.09,0.08,0.16,sjostfr01
Garnet Exelby,D,59,0.00,0.12,0.12,exelbga01
Garrett Stafford,D,3,0.00,0.67,0.67,staffga01
Garth Murray,C,10,0.00,0.00,0.00,murraga01
Gary Roberts,LW,30,0.13,0.10,0.23,roberga01
Geoff Kinrade,D,1,0.00,0.00,0.00,kinrage01
George Parros,RW,74,0.07,0.07,0.14,parroge01
Georges Laraque,RW,33,0.00,0.06,0.06,laraqge01
Gilbert Brulé,C,11,0.18,0.09,0.27,brulegi01
Glen Metropolit,C,76,0.08,0.14,0.22,metrogl01
Graham Mink,LW,2,0.00,0.00,0.00,minkgr01
Grant Lewis,D,1,0.00,0.00,0.00,lewisgr01
Greg de Vries,D,71,0.01,0.06,0.07,devrigr01
Greg Stewart,LW,20,0.00,0.05,0.05,stewagr01
Greg Zanon,D,82,0.05,0.09,0.13,zanongr01
Gregory Campbell,C,77,0.17,0.25,0.42,campbgr01
Guillaume Latendresse,RW,56,0.25,0.21,0.46,latengu01
Hal Gill,D,62,0.03,0.13,0.16,gillha01
Henrik Lundqvist,G,70,0.00,0.03,0.03,lundqhe01
Henrik Sedin,C,82,0.27,0.73,1.00,sedinhe01
Henrik Tallinder,D,66,0.02,0.17,0.18,tallihe01
Henrik Zetterberg,C,77,0.40,0.55,0.95,zettehe01
Ian Laperrière,RW,74,0.09,0.16,0.26,laperia01
Ian White,D,71,0.14,0.23,0.37,whiteia01
Ilya Bryzgalov,G,65,0.00,0.03,0.03,bryzgil01
Ilya Kovalchuk,LW,79,0.54,0.61,1.15,kovalil01
Ilya Zubov,C,10,0.00,0.20,0.20,zubovil01
Ivan Vishnevskiy,D,3,0.00,0.67,0.67,vishniv01
J.P. Dumont,RW,82,0.20,0.60,0.79,dumonjp01
Jack Hillen,D,40,0.03,0.13,0.15,hilleja01
Jack Johnson,D,41,0.15,0.12,0.27,johnsja02
Jack Skille,RW,8,0.13,0.00,0.13,skillja01
Jaime Sifers,D,23,0.00,0.09,0.09,siferja01
Jake Dowell,C,1,0.00,0.00,0.00,dowelja01
Jakub Petružálek,C,2,0.00,0.50,0.50,petruja01
Jakub Voráček,RW,80,0.11,0.36,0.48,voracja01
Jamal Mayers,RW,71,0.10,0.13,0.23,mayerja01
James Neal,LW,77,0.31,0.17,0.48,nealja01
James Sheppard,C,82,0.06,0.23,0.29,sheppja01
James Wisniewski,D,48,0.06,0.44,0.50,wisnija01
Jamie Fraser,D,1,0.00,0.00,0.00,fraseja01
Jamie Fritsch,D,1,0.00,0.00,0.00,fritsja01
Jamie Heward,D,13,0.00,0.15,0.15,hewarja01
Jamie Langenbrunner,RW,81,0.36,0.49,0.85,langeja01
Jamie Lundmark,C,27,0.30,0.30,0.59,lundmja01
Jamie McGinn,LW,35,0.11,0.06,0.17,mcginja01
Jan Hejda,D,82,0.04,0.22,0.26,hejdaja01
Jānis Sprukts,C,1,0.00,0.00,0.00,sprukja01
Janne Niskala,D,6,0.17,0.33,0.50,niskaja01
Janne Pesonen,LW,7,0.00,0.00,0.00,pesonja01
Jannik Hansen,RW,55,0.11,0.27,0.38,hanseja01
Jared Boll,RW,75,0.05,0.13,0.19,bollja01
Jared Ross,C,10,0.00,0.00,0.00,rossja01
Jarkko Ruutu,LW,78,0.09,0.18,0.27,ruutuja01
Jarome Iginla,RW,82,0.43,0.66,1.09,iginlja01
Jaroslav Halák,G,34,0.00,0.00,0.00,halakja01
Jaroslav Špaček,D,80,0.10,0.46,0.56,spaceja01
Jarret Stoll,C,74,0.24,0.31,0.55,stollja01
Jason Arnott,C,65,0.51,0.37,0.88,arnotja01
Jason Blake,LW,78,0.32,0.49,0.81,blakeja01
Jason Chimera,LW,49,0.16,0.29,0.45,chimeja01
Jason Garrison,D,1,0.00,0.00,0.00,garrija01
Jason Jaffray,RW,14,0.14,0.14,0.29,jaffrja01
Jason Krog,C,4,0.25,0.00,0.25,krogja01
Jason LaBarbera,G,28,0.00,0.00,0.00,labarja01
Jason Pominville,RW,82,0.24,0.56,0.80,pominja01
Jason Smith,D,63,0.02,0.00,0.02,smithja01
Jason Spezza,C,82,0.39,0.50,0.89,spezzja01
Jason Strudwick,D,71,0.03,0.10,0.13,strudja01
Jason Ward,RW,1,0.00,0.00,0.00,wardja01
Jason Williams,RW,80,0.24,0.35,0.59,willija01
Jassen Cullimore,D,68,0.03,0.12,0.15,cullija01
Jay Beagle,C,3,0.00,0.00,0.00,beaglja01
Jay Bouwmeester,D,82,0.18,0.33,0.51,bouwmja01
Jay Harrison,D,7,0.00,0.14,0.14,harrija01
Jay Leach,D,24,0.00,0.04,0.04,leachja02
Jay McClement,C,82,0.15,0.17,0.32,mccleja01
Jay McKee,D,69,0.01,0.10,0.12,mckeeja01
Jay Pandolfo,LW,61,0.08,0.08,0.16,pandoja01
Jean-François Jacques,LW,7,0.14,0.00,0.14,jacquje01
Jean-Sébastien Giguère,G,46,0.00,0.00,0.00,gigueje01
Jed Ortmeyer,RW,2,0.00,0.00,0.00,ortmeje01
Jeff Carter,C,82,0.56,0.46,1.02,carteje01
Jeff Deslauriers,G,10,0.00,0.10,0.10,drouije01
Jeff Finger,D,66,0.09,0.26,0.35,fingeje01
Jeff Halpern,C,52,0.13,0.17,0.31,halpeje01
Jeff Hamilton,RW,15,0.20,0.20,0.40,hamilje01
Jeff Hoggan,RW,4,0.00,0.25,0.25,hoggaje01
Jeff Schultz,D,64,0.02,0.17,0.19,schulje02
Jeff Taffe,LW,8,0.00,0.25,0.25,taffeje01
Jeff Tambellini,LW,65,0.11,0.12,0.23,tambeje01
Jeff Woywitka,D,65,0.05,0.23,0.28,woywije01
Jere Lehtinen,RW,48,0.17,0.33,0.50,lehtije01
Jeremy Colliton,C,6,0.00,0.17,0.17,collije01
Jeremy Roenick,C,42,0.10,0.21,0.31,roenije01
Jeremy Williams,RW,11,0.45,0.18,0.64,willije01
Jerred Smithson,RW,82,0.05,0.11,0.16,smithje01
Jesse Boulerice,RW,2,0.00,0.00,0.00,bouleje01
Jesse Joensuu,LW,7,0.14,0.29,0.43,joensje01
Jesse Winchester,RW,76,0.04,0.20,0.24,winchje01
Jim Slater,C,60,0.13,0.17,0.30,slateji01
Jim Vandermeer,D,45,0.02,0.13,0.16,vandeji01
Jimmy Howard,G,1,0.00,0.00,0.00,howarja02
Jiří Hudler,RW,82,0.28,0.41,0.70,hudleji01
Jiří Novotný,C,42,0.10,0.07,0.17,novotji01
Jiří Tlustý,C,14,0.00,0.29,0.29,tlustji01
Joakim Lindström,C,44,0.20,0.25,0.45,lindsjo01
Jochen Hecht,C,70,0.17,0.21,0.39,hechtjo01
Jody Shelley,LW,70,0.03,0.03,0.06,shelljo01
Joe Callahan,D,18,0.00,0.11,0.11,callajo02
Joe Corvo,D,81,0.17,0.30,0.47,corvojo01
Joe Motzko,RW,6,0.17,0.00,0.17,motzkjo01
Joe Pavelski,C,80,0.31,0.43,0.74,paveljo01
Joe Sakic,C,15,0.13,0.67,0.80,sakicjo01
Joe Thornton,C,82,0.30,0.74,1.05,thornjo01
Joel Lundqvist,C,43,0.02,0.12,0.14,lundqjo01
Joel Perrault,C,7,0.29,0.14,0.43,perrajo01
Joel Rechlicz,RW,17,0.00,0.06,0.06,rechljo01
Joel Ward,RW,79,0.22,0.23,0.44,wardjo02
Joey Crabb,RW,29,0.14,0.17,0.31,crabbjo01
Joey MacDonald,G,49,0.00,0.02,0.02,macdojo01
Joffrey Lupul,RW,79,0.32,0.32,0.63,lupuljo01
Johan Franzén,RW,71,0.48,0.35,0.83,franzjo01
Johan Hedberg,G,33,0.00,0.00,0.00,hedbejo01
John Curry,G,3,0.00,0.00,0.00,curryjo01
John Erskine,D,52,0.00,0.08,0.08,erskijo01
