Player,Position,GP,GPG,APG,PPG,PlayerID
Jonathan Ferland,RW,7,0.14,0.00,0.14,ferlajo01
Jonathan Hedström,RW,79,0.16,0.18,0.34,hedstjo01
Joni Pitkänen,D,58,0.22,0.57,0.79,pitkajo01
Jordan Leopold,D,74,0.03,0.24,0.27,leopojo01
Jordan Sigalet,G,1,0.00,0.00,0.00,sigaljo01
Jordin Tootoo,RW,34,0.12,0.18,0.29,tootojo01
José Théodore,G,43,0.00,0.02,0.02,theodjo01
Josef Melichar,D,72,0.04,0.17,0.21,melicjo01
Josef Vašíček,C,23,0.17,0.22,0.39,vasicjo01
Josh Gorges,D,49,0.00,0.12,0.12,gorgejo01
Josh Gratton,LW,14,0.07,0.00,0.07,grattjo01
Josh Green,LW,33,0.12,0.06,0.18,greenjo01
Josh Harding,G,3,0.00,0.00,0.00,hardijo01
Josh Langfeld,RW,57,0.04,0.18,0.21,langfjo01
Jozef Balej,RW,1,0.00,1.00,1.00,balejjo01
Jozef Stümpel,C,74,0.20,0.50,0.70,stumpjo01
Junior Lessard,RW,5,0.20,0.00,0.20,lessaju01
Juraj Kolník,RW,77,0.19,0.26,0.45,kolniju01
Jussi Jokinen,LW,81,0.21,0.47,0.68,jokinju01
Jussi Markkanen,G,37,0.00,0.03,0.03,markkju01
Justin Williams,RW,82,0.38,0.55,0.93,williju01
Kari Lehtonen,G,38,0.00,0.03,0.03,lehtoka01
Karl Stewart,LW,8,0.00,0.00,0.00,stewaka01
Kārlis Skrastiņš,D,82,0.04,0.13,0.17,skraska01
Keith Aucoin,C,7,0.00,0.14,0.14,aucoike01
Keith Ballard,D,82,0.10,0.38,0.48,ballake01
Keith Carney,D,79,0.03,0.23,0.25,carneke01
Keith Primeau,C,9,0.11,0.67,0.78,primeke02
Keith Tkachuk,LW,41,0.37,0.51,0.88,tkachke01
Ken Belanger,LW,5,0.00,0.00,0.00,belanke01
Ken Klee,D,74,0.04,0.16,0.20,kleeke01
Kevin Bieksa,D,39,0.00,0.15,0.15,biekske01
Kevin Colley,C,16,0.00,0.00,0.00,colleke01
Kevin Dallman,D,67,0.06,0.15,0.21,dallmke01
Kevin Klein,D,2,0.00,0.00,0.00,kleinke01
Kevin Weekes,G,32,0.00,0.03,0.03,weekeke01
Kevyn Adams,C,82,0.18,0.10,0.28,adamske01
Kim Johnsson,D,47,0.13,0.40,0.53,johnski01
Kimmo Timonen,D,79,0.14,0.49,0.63,timonki01
Kip Brennan,LW,12,0.00,0.08,0.08,brennki01
Kirk Maltby,RW,82,0.06,0.07,0.13,maltbki01
Konstantin Koltsov,LW,60,0.05,0.10,0.15,koltsko01
Konstantin Pushkarev,RW,1,0.00,1.00,1.00,pushkko01
Kris Beech,C,10,0.10,0.20,0.30,beechkr01
Kris Draper,RW,80,0.13,0.28,0.40,drapekr01
Kristian Huselius,LW,78,0.26,0.35,0.60,huselkr01
Krys Kolanos,C,15,0.13,0.07,0.20,kolankr01
Krzysztof Oliwa,LW,3,0.00,0.00,0.00,oliwakr01
Kurt Sauer,D,37,0.03,0.11,0.14,sauerku01
Kurtis Foster,D,58,0.17,0.31,0.48,fosteku01
Kyle Brodziak,C,10,0.00,0.00,0.00,brodzky01
Kyle Calder,LW,79,0.33,0.42,0.75,caldeky01
Kyle McLaren,D,77,0.03,0.27,0.30,mclarky01
Kyle Quincey,D,1,0.00,0.00,0.00,quincky01
Kyle Wanvig,RW,51,0.08,0.16,0.24,wanviky01
Kyle Wellwood,C,81,0.14,0.42,0.56,wellwky01
Ladislav Nagy,LW,51,0.29,0.80,1.10,nagyla01
Lasse Pirjetä,C,25,0.16,0.12,0.28,pirjela01
Lee Goren,RW,28,0.04,0.07,0.11,gorenle01
Lee Stempniak,RW,57,0.25,0.23,0.47,stemple01
Louis Robitaille,D,2,0.00,0.00,0.00,robitlo01
Ľubomír Višňovský,D,80,0.21,0.63,0.84,visnolu01
Luc Robitaille,LW,65,0.23,0.14,0.37,robitlu01
Lukáš Krajíček,D,67,0.03,0.21,0.24,krajilu01
Luke Richardson,D,65,0.02,0.14,0.15,richalu01
Lyle Odelein,D,27,0.00,0.04,0.04,odelely01
Lynn Loyns,LW,1,0.00,0.00,0.00,loynsly01
Manny Fernandez,G,58,0.00,0.05,0.05,fernama01
Manny Legace,G,51,0.00,0.02,0.02,legacma01
Manny Malhotra,C,58,0.17,0.36,0.53,malhoma01
Marc Chouinard,C,74,0.19,0.22,0.41,chouima01
Marc Denis,G,49,0.00,0.02,0.02,denisma01
Marc Pouliot,C,8,0.13,0.00,0.13,poulima01
Marc Savard,C,82,0.34,0.84,1.18,savarma01
Marc-André Bergeron,D,75,0.20,0.27,0.47,bergema02
Marc-André Fleury,G,50,0.00,0.02,0.02,fleurma01
Marcel Goc,C,81,0.10,0.17,0.27,gocma01
Marcel Hossa,LW,64,0.16,0.09,0.25,hossama02
Marco Sturm,LW,74,0.39,0.41,0.80,sturmma01
Marcus Nilson,LW,70,0.09,0.16,0.24,nilsoma01
Marek Malík,D,74,0.03,0.22,0.24,malikma01
Marek Svatoš,RW,61,0.52,0.30,0.82,svatoma01
Marek Židlický,D,67,0.18,0.55,0.73,zidlima01
Marián Gáborík,RW,65,0.58,0.43,1.02,gaborma01
Marián Hossa,RW,80,0.49,0.66,1.15,hossama01
Mario Lemieux,C,26,0.27,0.58,0.85,lemiema01
Mariusz Czerkawski,RW,35,0.23,0.06,0.29,czerkma01
Mark Bell,LW,82,0.30,0.28,0.59,bellma01
Mark Cullen,C,29,0.24,0.31,0.55,cullema02
Mark Eaton,D,69,0.04,0.01,0.06,eatonma01
Mark Giordano,D,7,0.00,0.14,0.14,giordma01
Mark Hartigan,C,33,0.27,0.09,0.36,hartima01
Mark Mowers,RW,46,0.09,0.24,0.33,mowerma01
Mark Parrish,RW,76,0.38,0.26,0.64,parrima01
Mark Popovic,D,7,0.00,0.00,0.00,popovma01
Mark Recchi,RW,83,0.34,0.43,0.77,recchma01
Mark Rycroft,LW,80,0.08,0.05,0.13,rycroma01
Mark Smith,C,80,0.11,0.19,0.30,smithma01
Mark Streit,D,48,0.04,0.19,0.23,streima01
Mark Stuart,D,17,0.06,0.06,0.12,stuarma01
Markus Näslund,LW,81,0.40,0.58,0.98,nasluma02
Martin Biron,G,35,0.00,0.03,0.03,bironma01
Martin Brodeur,G,73,0.00,0.04,0.04,brodema01
Martin Cibák,C,65,0.03,0.09,0.12,cibakma01
Martin Erat,LW,80,0.25,0.36,0.61,eratma01
Martin Gélinas,LW,82,0.21,0.29,0.50,gelinma01
Martin Gerber,G,60,0.00,0.03,0.03,gerbema01
Martin Havlát,LW,18,0.50,0.39,0.89,havlama01
Martin Lapointe,RW,82,0.17,0.21,0.38,lapoima01
Martin Prusek,G,9,0.00,0.00,0.00,prusema01
Martin Ručinský,LW,52,0.31,0.75,1.06,rucinma01
Martin Škoula,D,78,0.06,0.21,0.27,skoulma01
Martin St. Louis,RW,80,0.39,0.38,0.76,stlouma01
Martin St. Pierre,C,2,0.00,0.00,0.00,stpiema01
Martin Straka,LW,82,0.27,0.66,0.93,strakma01
Marty Reasoner,C,77,0.14,0.30,0.44,reasoma01
Marty Turco,G,68,0.00,0.03,0.03,turcoma01
Masi Marjamäki,RW,1,0.00,0.00,0.00,marjama01
Mathias Tjärnqvist,C,33,0.06,0.12,0.18,tjarnma01
Mathieu Biron,D,52,0.08,0.17,0.25,bironma02
Mathieu Dandenault,D,82,0.06,0.18,0.24,dandema01
Mathieu Garon,G,63,0.00,0.05,0.05,garonma01
Mathieu Roy,D,1,0.00,0.00,0.00,royma01
Mathieu Schneider,D,72,0.29,0.53,0.82,schnema01
Mats Sundin,C,70,0.44,0.67,1.11,sundima01
Matt Bradley,RW,74,0.09,0.16,0.26,bradlma01
Matt Carkner,D,1,0.00,1.00,1.00,carknma01
Matt Carle,D,12,0.25,0.25,0.50,carlema01
Matt Cooke,LW,45,0.18,0.22,0.40,cookema01
Matt Cullen,C,78,0.32,0.31,0.63,cullema01
Matt Ellison,RW,31,0.10,0.32,0.42,ellisma02
Matt Foy,RW,19,0.11,0.16,0.26,foyma01
Matt Greene,D,27,0.00,0.07,0.07,greenma01
Matt Hussey,C,13,0.00,0.08,0.08,hussema01
Matt Jones,D,16,0.00,0.13,0.13,jonesma01
Matt Keith,RW,2,0.00,0.00,0.00,keithma01
Matt Koalska,C,3,0.00,0.00,0.00,koalsma01
Matt Murley,LW,41,0.02,0.12,0.15,murlema01
Matt Pettinger,LW,71,0.28,0.25,0.54,pettima01
Matt Ryan,C,12,0.00,0.08,0.08,ryanma01
Matt Stajan,C,80,0.19,0.15,0.34,stajama01
Matt Walker,D,54,0.00,0.04,0.04,walkema01
Matthew Barnaby,LW,82,0.10,0.24,0.34,barnama01
Matthew Lombardi,C,55,0.11,0.36,0.47,lombama01
Matthew Spiller,D,8,0.00,0.13,0.13,spillma01
Mattias Norström,D,77,0.05,0.30,0.35,norstma01
Mattias Öhlund,D,78,0.17,0.26,0.42,ohlunma01
Mattias Weinhandl,RW,68,0.06,0.10,0.16,weinhma01
Maxim Afinogenov,RW,77,0.29,0.66,0.95,afinoma01
Maxim Kondratiev,D,29,0.03,0.07,0.10,kondrma01
Maxim Lapierre,C,1,0.00,0.00,0.00,lapiema01
Maxime Ouellet,G,4,0.00,0.00,0.00,ouellma01
Maxime Talbot,C,48,0.10,0.06,0.17,talboma01
Michael Garnett,G,24,0.00,0.08,0.08,garnemi01
Michael Holmqvist,C,72,0.14,0.14,0.28,holmqmi01
Michael Nylander,C,81,0.28,0.69,0.98,nylanmi01
Michael Peca,C,71,0.13,0.20,0.32,pecami01
Michael Ryder,RW,81,0.37,0.31,0.68,rydermi01
Michal Barinka,D,25,0.00,0.04,0.04,barinmi01
Michal Handzuš,C,73,0.15,0.45,0.60,handzmi01
Michal Rozsíval,D,82,0.06,0.30,0.37,rozsimi01
Michel Ouellet,LW,50,0.32,0.32,0.64,ouellmi01
Miikka Kiprusoff,G,74,0.00,0.03,0.03,kiprumi01
Mika Noronen,G,8,0.00,0.00,0.00,noronmi01
Mikael Samuelsson,RW,71,0.32,0.31,0.63,samuemi01
Mikael Tellqvist,G,25,0.00,0.00,0.00,tellqmi01
Mike Brown,LW,2,0.00,0.50,0.50,brownmi01
Mike Cammalleri,C,80,0.33,0.36,0.69,cammami01
Mike Commodore,D,72,0.04,0.14,0.18,commomi01
Mike Comrie,C,80,0.38,0.38,0.75,comrimi01
Mike Dunham,G,17,0.00,0.00,0.00,dunhami01
Mike Fisher,C,68,0.32,0.32,0.65,fishemi01
Mike Glumac,C,33,0.21,0.15,0.36,glumami01
Mike Green,D,22,0.05,0.09,0.14,greenmi03
Mike Grier,RW,81,0.09,0.20,0.28,griermi01
Mike Johnson,RW,80,0.20,0.48,0.68,johnsmi01
Mike Knuble,RW,82,0.41,0.38,0.79,knublmi01
Mike Komisarek,D,71,0.03,0.06,0.08,komismi01
Mike Leclerc,LW,50,0.20,0.32,0.52,leclemi01
Mike Modano,C,78,0.35,0.64,0.99,modanmi01
Mike Morrison,G,25,0.00,0.04,0.04,morrimi01
Mike Rathje,D,79,0.04,0.27,0.30,rathjmi01
Mike Ribeiro,LW,79,0.20,0.44,0.65,ribeimi01
Mike Ricci,C,78,0.13,0.08,0.21,riccimi01
Mike Richards,C,79,0.14,0.29,0.43,richami02
Mike Rupp,LW,40,0.10,0.05,0.15,ruppmi01
Mike Sillinger,C,79,0.41,0.39,0.80,sillimi01
Mike Stuart,D,1,0.00,0.00,0.00,stuarmi01
Mike Van Ryn,D,80,0.10,0.36,0.46,vanrymi01
Mike Weaver,D,53,0.00,0.17,0.17,weavemi01
Mike York,C,75,0.17,0.52,0.69,yorkmi01
Mike Zigomanis,C,23,0.04,0.00,0.04,zigommi01
Mikhail Yakubov,C,23,0.04,0.13,0.17,yakubmi01
Mikko Koivu,C,64,0.09,0.23,0.33,koivumi01
Milan Bartovič,RW,24,0.04,0.25,0.29,bartomi01
Milan Hejduk,RW,74,0.32,0.46,0.78,hejdumi01
Milan Jurčina,D,51,0.12,0.10,0.22,jurcimi01
Milan Michálek,RW,81,0.21,0.22,0.43,michami01
Miroslav Šatan,RW,82,0.43,0.38,0.80,satanmi01
Nathan Dempsey,D,53,0.04,0.21,0.25,dempsna01
Nathan Horton,C,71,0.39,0.27,0.66,hortona01
Nathan Paetsch,D,1,0.00,1.00,1.00,paetsna01
Nathan Perrott,RW,26,0.08,0.04,0.12,perrona01
Nathan Robinson,C,2,0.00,0.00,0.00,robinna01
Nathan Smith,C,1,0.00,0.00,0.00,smithna02
Nick Boynton,D,54,0.09,0.13,0.22,boyntni01
Nick Schultz,D,79,0.03,0.15,0.18,schulni01
Nick Tarnasky,C,12,0.00,0.08,0.08,tarnani01
Nicklas Lidström,D,80,0.20,0.80,1.00,lidstni01
Niclas Hävelid,D,82,0.05,0.34,0.39,havelni01
Niclas Wallin,D,50,0.08,0.08,0.16,wallini01
Nik Antropov,RW,57,0.21,0.33,0.54,antroni01
Niklas Hagman,RW,84,0.10,0.15,0.25,hagmani01
Niklas Kronwall,D,27,0.04,0.30,0.33,kronwni01
Niklas Nordgren,LW,58,0.07,0.03,0.10,nordgni01
Niklas Sundström,RW,55,0.11,0.16,0.27,sundsni01
Niko Dimitrakos,RW,64,0.14,0.25,0.39,dimitni01
Niko Kapanen,C,81,0.17,0.26,0.43,kapanni01
Nikolai Khabibulin,G,50,0.00,0.02,0.02,khabini01
Nikolai Zherdev,RW,73,0.37,0.37,0.74,zherdni01
Nils Ekman,RW,77,0.27,0.47,0.74,ekmanni01
Noah Clarke,LW,5,0.00,0.00,0.00,clarkno02
Noah Welch,D,5,0.20,0.60,0.80,welchno01
Nolan Baumgartner,D,70,0.07,0.41,0.49,baumgno01
Nolan Pratt,D,82,0.00,0.11,0.11,prattno01
Nolan Schaefer,G,7,0.00,0.00,0.00,schaeno01
Nolan Yonkman,D,38,0.00,0.18,0.18,yonkmno01
Norm Milley,RW,14,0.14,0.07,0.21,milleno01
Olaf Kölzig,G,59,0.00,0.05,0.05,kolziol01
Ole-Kristian Tollefsen,D,5,0.00,0.00,0.00,tolleol01
Oleg Kvasha,LW,64,0.20,0.30,0.50,kvashol01
Oleg Saprykin,LW,67,0.16,0.21,0.37,sapryol01
Oleg Tverdovsky,D,72,0.04,0.28,0.32,tverdol01
Olli Jokinen,C,82,0.46,0.62,1.09,jokinol01
Ossi Väänänen,D,53,0.00,0.08,0.08,vaanaos01
P.J. Axelsson,LW,59,0.17,0.31,0.47,axelspj01
Pascal Dupuis,RW,67,0.15,0.24,0.39,dupuipa01
Pascal Leclaire,G,33,0.00,0.03,0.03,leclapa01
Pascal Rhéaume,C,13,0.00,0.00,0.00,rheaupa01
Pat Kavanagh,RW,8,0.00,0.00,0.00,kavanpa01
Patrice Bergeron,C,81,0.38,0.52,0.90,bergepa01
Patrice Brisebois,D,80,0.13,0.35,0.48,brisepa01
Patrick Eaves,RW,58,0.34,0.16,0.50,eavespa01
Patrick Lalime,G,31,0.00,0.00,0.00,lalimpa01
Patrick Leahy,LW,43,0.09,0.09,0.19,leahypa01
Patrick Marleau,C,82,0.41,0.63,1.05,marlepa01
Patrick Rissmiller,C,18,0.17,0.17,0.33,rissmpa01
Patrick Sharp,C,72,0.19,0.24,0.43,sharppa01
Patrick Traverse,D,1,0.00,0.00,0.00,travepa01
Patrik Eliáš,LW,38,0.42,0.76,1.18,eliaspa01
Patrik Štefan,C,64,0.16,0.22,0.38,stefapa01
Paul Gaustad,C,78,0.12,0.19,0.31,gaustpa01
Paul Healey,RW,2,0.00,0.00,0.00,healepa01
Paul Kariya,LW,82,0.38,0.66,1.04,kariypa01
Paul Mara,D,78,0.19,0.41,0.60,marapa01
Paul Martin,D,80,0.06,0.40,0.46,martipa01
Paul Ranger,D,76,0.01,0.22,0.24,rangepa01
Pavel Brendl,RW,2,0.00,0.00,0.00,brendpa01
Pavel Datsyuk,C,75,0.37,0.79,1.16,datsypa01
Pavel Kubina,D,76,0.07,0.43,0.50,kubinpa01
Pavel Vorobiev,RW,39,0.23,0.31,0.54,vorobpa01
Pavol Demitra,RW,58,0.43,0.64,1.07,demitpa01
Pekka Rinne,G,2,0.00,0.00,0.00,rinnepe01
Peter Bondra,RW,60,0.35,0.30,0.65,bondrpe01
Peter Budaj,G,34,0.00,0.03,0.03,budajpe01
Peter Forsberg,C,60,0.32,0.93,1.25,forsbpe01
Peter Sarno,C,1,0.00,0.00,0.00,sarnope01
Peter Schaefer,LW,82,0.24,0.37,0.61,schaepe01
Peter Sejna,LW,6,0.17,0.17,0.33,sejnape01
Petr Čajánek,LW,71,0.14,0.44,0.58,cajanpe01
Petr Kanko,RW,10,0.10,0.00,0.10,kankope01
Petr Nedvěd,C,53,0.13,0.34,0.47,nedvepe01
Petr Průcha,LW,68,0.44,0.25,0.69,pruchpe01
Petr Sýkora,RW,74,0.31,0.38,0.69,sykorpe01
Petr Sýkora,C,10,0.20,0.20,0.40,sykorpe02
Petr Tatíček,C,3,0.00,0.00,0.00,taticpe01
Petteri Nokelainen,C,15,0.07,0.07,0.13,nokelpe01
Philippe Boucher,D,66,0.24,0.41,0.65,bouchph01
Philippe Sauvé,G,13,0.00,0.00,0.00,sauveph01
Pierre Dagenais,RW,32,0.16,0.22,0.38,dagenpi01
Pierre Turgeon,C,62,0.26,0.48,0.74,turgepi01
Pierre-Marc Bouchard,C,80,0.21,0.53,0.74,bouchpi02
Prestin Ryan,D,1,0.00,0.00,0.00,ryanpr01
R.J. Umberger,C,73,0.27,0.25,0.52,umberrj01
Radek Bonk,C,61,0.10,0.25,0.34,bonkra01
Radek Dvořák,RW,64,0.13,0.31,0.44,dvorara01
Radek Martínek,D,74,0.01,0.22,0.23,martira01
Radim Vrbata,RW,61,0.25,0.39,0.64,vrbatra01
Radoslav Suchý,D,79,0.01,0.09,0.10,suchyra01
Raffi Torres,LW,82,0.33,0.17,0.50,torrera01
Raitis Ivanāns,D,4,0.00,0.00,0.00,ivanara01
Ramzi Abid,LW,6,0.00,0.33,0.33,abidra01
Randy Jones,D,28,0.00,0.29,0.29,jonesra01
Randy Robitaille,C,67,0.18,0.42,0.60,robitra01
Ray Emery,G,39,0.00,0.03,0.03,emeryra01
Ray Whitney,RW,63,0.27,0.60,0.87,whitnra01
Reinhard Divis,G,12,0.00,0.00,0.00,divisre01
Rem Murray,C,9,0.11,0.11,0.22,murrare01
Rene Bourque,RW,77,0.21,0.23,0.44,bourqre01
Rhett Warrener,D,61,0.05,0.05,0.10,warrerh01
Ric Jackman,D,64,0.11,0.36,0.47,jackmri01
Richard Matvichuk,D,62,0.02,0.16,0.18,matviri01
Richard Park,C,60,0.13,0.17,0.30,parkri01
Richard Petiot,D,2,0.00,0.00,0.00,petiori01
Richard Zedník,RW,67,0.24,0.21,0.45,zedniri01
Richie Regehr,D,14,0.00,0.14,0.14,regehri01
Rick DiPietro,G,63,0.00,0.02,0.02,dipieri01
Rick Nash,LW,54,0.57,0.43,1.00,nashri01
Rick Rypien,C,5,0.20,0.00,0.20,rypieri01
Rico Fata,RW,47,0.06,0.09,0.15,fatari01
Rob Blake,D,81,0.17,0.46,0.63,blakero01
Rob Collins,C,8,0.13,0.13,0.25,colliro01
Rob Davison,D,69,0.01,0.07,0.09,davisro01
Rob DiMaio,RW,61,0.07,0.21,0.28,dimairo01
Rob Globke,RW,18,0.06,0.00,0.06,globkro01
Rob McVicar,G,1,0.00,0.00,0.00,mcvicro01
Rob Niedermayer,C,76,0.20,0.32,0.51,niedero01
Rob Scuderi,D,57,0.00,0.07,0.07,scudero01
Robert Esche,G,40,0.00,0.08,0.08,eschero01
Robert Lang,C,72,0.28,0.58,0.86,langro01
Robert Nilsson,C,53,0.11,0.26,0.38,nilssro01
Roberto Luongo,G,75,0.00,0.04,0.04,luongro01
Robyn Regehr,D,68,0.09,0.29,0.38,regehro01
Rod Brind'Amour,C,78,0.40,0.50,0.90,brindro01
Roman Hamrlík,D,51,0.14,0.37,0.51,hamrlro01
Ron Hainsey,D,55,0.04,0.27,0.31,hainsro01
Ronald Petrovický,RW,60,0.13,0.20,0.33,petroro02
Rory Fitzpatrick,D,56,0.07,0.09,0.16,fitzpro02
Rostislav Klesla,D,51,0.12,0.25,0.37,kleslro01
Rostislav Olesz,C,59,0.14,0.22,0.36,oleszro01
Ruslan Fedotenko,LW,80,0.33,0.19,0.51,fedotru01
Ruslan Salei,D,78,0.01,0.23,0.24,saleiru01
Ryan Caldwell,D,2,0.00,0.00,0.00,caldwry01
Ryan Craig,C,48,0.31,0.27,0.58,craigry01
Ryan Flinn,LW,2,0.00,0.00,0.00,flinnry01
Ryan Getzlaf,C,57,0.25,0.44,0.68,getzlry01
Ryan Hollweg,C,52,0.04,0.06,0.10,hollwry01
Ryan Johnson,C,65,0.05,0.09,0.14,johnsry01
Ryan Kesler,C,82,0.12,0.16,0.28,keslery01
Ryan Malone,LW,77,0.29,0.29,0.57,malonry01
Ryan Miller,G,48,0.00,0.04,0.04,millery01
Ryan Potulny,C,2,0.00,0.50,0.50,potulry01
Ryan Ready,LW,7,0.00,0.14,0.14,readyry01
Ryan Smyth,LW,75,0.48,0.40,0.88,smythry01
Ryan Suter,D,71,0.01,0.21,0.23,suterry01
Ryan VandenBussche,RW,20,0.05,0.00,0.05,vandery01
Ryan Whitney,D,68,0.09,0.47,0.56,whitnry01
Ryane Clowe,RW,18,0.00,0.11,0.11,clowery01
Saku Koivu,C,72,0.24,0.63,0.86,koivusa01
Sami Kapanen,RW,58,0.21,0.38,0.59,kapansa01
Sami Salo,D,59,0.17,0.39,0.56,salosa01
Samuel Påhlsson,C,82,0.13,0.12,0.26,pahlssa01
Sandis Ozoliņš,D,36,0.17,0.39,0.56,ozolisa01
Scott Barney,C,3,0.00,0.00,0.00,barnesc01
Scott Clemmensen,G,13,0.00,0.00,0.00,clemmsc01
Scott Ferguson,D,15,0.00,0.00,0.00,fergusc01
Scott Gomez,C,82,0.40,0.62,1.02,gomezsc01
Scott Hannan,D,81,0.07,0.22,0.30,hannasc01
Scott Hartnell,LW,81,0.31,0.28,0.59,hartnsc01
Scott Mellanby,RW,71,0.17,0.31,0.48,mellasc01
Scott Nichol,C,34,0.09,0.09,0.18,nichosc01
Scott Niedermayer,D,82,0.16,0.61,0.77,niedesc01
Scott Parker,LW,10,0.10,0.00,0.10,parkesc01
Scott Thornton,LW,71,0.14,0.15,0.30,thornsc01
Scott Walker,RW,33,0.15,0.33,0.48,walkesc01
Scott Young,RW,79,0.23,0.39,0.62,youngsc01
Scottie Upshall,RW,48,0.17,0.31,0.48,upshasc01
Sean Avery,C,75,0.20,0.32,0.52,averyse01
Sean Bergenheim,LW,28,0.14,0.18,0.32,bergese01
Sean Brown,D,47,0.02,0.23,0.26,brownse01
Sean Burke,G,35,0.00,0.03,0.03,burkese01
Sean Hill,D,78,0.03,0.23,0.26,hillse01
Sean O'Donnell,D,78,0.03,0.12,0.14,odonnse01
Sébastien Caron,G,26,0.00,0.04,0.04,caronse01
Serge Aubin,C,74,0.09,0.23,0.32,aubinse01
Serge Payer,RW,71,0.03,0.06,0.08,payerse01
Sergei Brylin,LW,82,0.18,0.27,0.45,brylise01
Sergei Fedorov,C,67,0.18,0.48,0.66,fedorse01
Sergei Gonchar,D,75,0.16,0.61,0.77,gonchse01
Sergei Samsonov,LW,74,0.31,0.41,0.72,samsose01
Sergei Zubov,D,78,0.17,0.74,0.91,zubovse01
Shane Doan,RW,82,0.37,0.44,0.80,doansh01
Shane Endicott,C,41,0.02,0.02,0.05,endicsh01
Shane Hnidy,D,66,0.00,0.05,0.05,hnidysh01
Shaone Morrisonn,D,80,0.01,0.16,0.18,morrish01
Shawn Bates,C,66,0.23,0.29,0.52,batessh01
Shawn Horcoff,LW,79,0.28,0.65,0.92,horcosh01
Shawn McEachern,LW,28,0.07,0.21,0.29,mceacsh01
Shawn Thornton,D,10,0.00,0.00,0.00,thornsh01
Shea Weber,D,28,0.07,0.29,0.36,webersh01
Shean Donovan,RW,80,0.11,0.14,0.25,donovsh01
Sheldon Souray,D,75,0.16,0.36,0.52,sourash01
Sidney Crosby,C,81,0.48,0.78,1.26,crosbsi01
Simon Gagné,LW,72,0.65,0.44,1.10,gagnesi01
Simon Gamache,RW,26,0.12,0.15,0.27,gamacsi01
Staffan Kronwall,D,34,0.00,0.03,0.03,kronwst01
Štefan Ružička,RW,1,0.00,0.00,0.00,ruzicst01
Stéphane Robidas,D,75,0.07,0.20,0.27,robidst01
Stéphane Veilleux,C,71,0.10,0.13,0.23,veillst01
Stéphane Yelle,C,74,0.05,0.19,0.24,yellest01
Stephen Peat,RW,1,0.00,0.00,0.00,peatst01
Stephen Weiss,C,41,0.22,0.29,0.51,weissst01
Steve Bégin,C,76,0.14,0.16,0.30,beginst01
Steve Bernier,RW,39,0.36,0.33,0.69,bernist01
Steve Eminger,D,66,0.08,0.20,0.27,emingst01
Steve Gainey,LW,20,0.00,0.05,0.05,gainest01
Steve Konowalchuk,LW,21,0.29,0.43,0.71,konowst01
Steve Martins,C,4,0.25,0.25,0.50,martist02
Steve McCarthy,D,67,0.13,0.10,0.24,mccarst01
Steve Montador,D,58,0.03,0.09,0.12,montast01
Steve Ott,LW,82,0.06,0.21,0.27,ottst01
Steve Poapst,D,62,0.00,0.08,0.08,poapsst01
Steve Regier,LW,9,0.00,0.00,0.00,regiest01
Steve Reinprecht,C,80,0.28,0.38,0.65,reinpst01
Steve Rucchin,C,72,0.18,0.32,0.50,rucchst01
Steve Shields,G,5,0.00,0.00,0.00,shielst01
Steve Staios,D,82,0.10,0.24,0.34,staiost01
Steve Sullivan,RW,69,0.45,0.54,0.99,sullist01
Steve Yzerman,C,61,0.23,0.33,0.56,yzermst01
Steven Goertzen,RW,39,0.00,0.00,0.00,goertst01
Stu Barnes,C,78,0.19,0.27,0.46,barnest01
Sven Butenschön,D,8,0.00,0.00,0.00,butensv01
Taylor Pyatt,LW,41,0.15,0.15,0.29,pyattta01
Teemu Selänne,RW,80,0.50,0.63,1.13,selante01
Teppo Numminen,D,75,0.03,0.51,0.53,nummite01
Thomas Pöck,D,8,0.13,0.13,0.25,pockth01
Thomas Vanek,LW,81,0.31,0.28,0.59,vanekth01
Tie Domi,RW,77,0.06,0.14,0.21,domiti01
Tim Connolly,C,63,0.25,0.62,0.87,connoti01
Tim Gleason,D,78,0.03,0.24,0.27,gleasti01
Tim Jackman,RW,8,0.00,0.00,0.00,jackmti01
Tim Taylor,C,82,0.09,0.07,0.16,tayloti01
Tim Thomas,G,38,0.00,0.03,0.03,thomati01
Timo Helbling,D,9,0.00,0.11,0.11,helblti01
Timofei Shishkanov,RW,22,0.14,0.09,0.23,shishti01
Todd Bertuzzi,RW,82,0.30,0.56,0.87,bertuto01
Todd Fedoruk,LW,76,0.05,0.25,0.30,fedorto01
Todd Harvey,RW,63,0.08,0.03,0.11,harveto01
Todd Marchant,C,79,0.11,0.32,0.43,marchto01
Todd Simpson,D,51,0.00,0.06,0.06,simpsto01
Todd White,C,61,0.31,0.34,0.66,whiteto02
Tom Fitzgerald,RW,71,0.06,0.08,0.14,fitzgto01
Tom Kostopoulos,RW,76,0.11,0.18,0.29,kostoto01
Tom Poti,D,73,0.04,0.27,0.32,potito01
Tom Preissing,D,74,0.15,0.43,0.58,preisto01
Tomáš Fleischmann,C,14,0.00,0.14,0.14,fleisto01
Tomas Holmström,RW,81,0.36,0.37,0.73,holmsto01
Tomáš Kaberle,D,82,0.11,0.71,0.82,kaberto01
Tomáš Klouček,D,1,0.00,0.00,0.00,kloucto01
Tomáš Kopecký,C,1,0.00,0.00,0.00,kopecto01
Tomáš Malec,D,2,0.00,0.00,0.00,malecto01
