Player,Position,GP,GPG,APG,PPG,PlayerID
Andy Miele,C,7,0.00,0.00,0.00,mielean01
Andy Sutton,D,52,0.06,0.13,0.19,suttoan01
Anthony Stewart,C,77,0.12,0.14,0.26,stewaan01
Antoine Vermette,C,82,0.13,0.32,0.45,vermean01
Anton Babchuk,D,32,0.06,0.25,0.31,babchan01
Anton Khudobin,G,1,0.00,0.00,0.00,khudoan01
Anton Lander,C,56,0.04,0.07,0.11,landean01
Anton Strålman,D,53,0.04,0.30,0.34,stralan01
Anton Volchenkov,D,72,0.03,0.13,0.15,volchan01
Antti Miettinen,RW,45,0.11,0.18,0.29,miettan01
Antti Niemi,G,68,0.00,0.00,0.00,niemian02
Anže Kopitar,C,82,0.30,0.62,0.93,kopitan01
Arron Asham,RW,64,0.08,0.17,0.25,ashamar01
Artem Anisimov,C,79,0.20,0.25,0.46,anisiar01
Artūrs Kulda,D,9,0.00,0.00,0.00,kuldaar01
B.J. Crombeen,RW,40,0.03,0.05,0.08,crombbj01
Barret Jackman,D,81,0.01,0.15,0.16,jackmba01
Ben Bishop,G,10,0.00,0.00,0.00,bishobe01
Ben Eager,LW,63,0.13,0.08,0.21,eagerbe01
Ben Holmstrom,C,5,0.00,0.00,0.00,holmsbe01
Ben Lovejoy,D,34,0.03,0.12,0.15,lovejbe01
Ben Maxwell,C,15,0.07,0.33,0.40,maxwebe01
Ben Scrivens,G,12,0.00,0.00,0.00,scrivbe01
Ben Smith,RW,13,0.15,0.00,0.15,smithbe01
Benn Ferriero,C,35,0.20,0.03,0.23,ferribe01
Benoît Pouliot,LW,74,0.22,0.22,0.43,poulibe01
Bill Sweatt,LW,2,0.00,0.00,0.00,sweatbi01
Bill Thomas,RW,7,0.14,0.00,0.14,thomabi01
Blair Jones,C,43,0.07,0.12,0.19,jonesbl01
Blake Comeau,RW,74,0.07,0.14,0.20,comeabl01
Blake Geoffrion,LW,35,0.06,0.09,0.14,geoffbl01
Blake Wheeler,RW,80,0.21,0.59,0.80,wheelbl01
Bobby Butler,LW,56,0.11,0.18,0.29,butlebo01
Bobby Ryan,RW,82,0.38,0.32,0.70,ryanbo01
Bobby Sanguinetti,D,3,0.00,0.00,0.00,sangubo01
Boyd Gordon,RW,75,0.11,0.20,0.31,gordobo01
Bracken Kearns,C,5,0.00,0.00,0.00,kearnbr01
Brad Boyes,C,65,0.12,0.23,0.35,boyesbr01
Brad Malone,C,9,0.00,0.22,0.22,malonbr01
Brad Marchand,C,76,0.37,0.36,0.72,marchbr03
Brad Mills,C,27,0.00,0.04,0.04,millsbr01
Brad Richards,C,82,0.30,0.50,0.80,richabr01
Brad Richardson,RW,59,0.08,0.05,0.14,richabr02
Brad Staubitz,RW,62,0.02,0.00,0.02,staubbr01
Brad Stuart,D,81,0.07,0.19,0.26,stuarbr02
Brad Thiessen,G,5,0.00,0.00,0.00,thiesbr01
Brad Winchester,LW,67,0.09,0.06,0.15,winchbr01
Braden Holtby,G,7,0.00,0.00,0.00,holtbbr01
Brandon Bollig,LW,18,0.00,0.00,0.00,bollibr01
Brandon Dubinsky,C,77,0.13,0.31,0.44,dubinbr01
Brandon Manning,D,4,0.00,0.00,0.00,mannibr01
Brandon McMillan,LW,25,0.00,0.16,0.16,mcmilbr01
Brandon Pirri,C,5,0.00,0.40,0.40,pirribr01
Brandon Prust,LW,82,0.06,0.15,0.21,prustbr01
Brandon Saad,LW,2,0.00,0.00,0.00,saadbr01
Brandon Segal,RW,10,0.00,0.00,0.00,segalbr01
Brandon Sutter,C,82,0.21,0.18,0.39,suttebr03
Brandon Yip,RW,35,0.09,0.11,0.20,yipbr01
Brayden McNabb,D,25,0.04,0.28,0.32,mcnabbr01
Brayden Schenn,C,54,0.22,0.11,0.33,schenbr01
Braydon Coburn,D,81,0.05,0.25,0.30,coburbr01
Brendan Bell,D,1,0.00,0.00,0.00,bellbr02
Brendan Mikkelson,D,41,0.02,0.05,0.07,mikkebr01
Brendan Morrison,C,39,0.10,0.18,0.28,morribr01
Brendan Smith,D,14,0.07,0.43,0.50,smithbr05
Brenden Dillon,D,1,0.00,0.00,0.00,dillobr01
Brenden Morrow,LW,57,0.19,0.26,0.46,morrobr01
Brent Burns,D,81,0.14,0.32,0.46,burnsbr01
Brent Johnson,G,16,0.00,0.06,0.06,johnsbr02
Brent Seabrook,D,78,0.12,0.32,0.44,seabrbr01
Brett Bulmer,RW,9,0.00,0.33,0.33,bulmebr01
Brett Carson,D,2,0.00,0.00,0.00,carsobr01
Brett Clark,D,82,0.02,0.16,0.18,clarkbr01
Brett Connolly,RW,68,0.06,0.16,0.22,connobr01
Brett Festerling,D,5,0.00,0.00,0.00,festebr01
Brett Lebda,D,30,0.03,0.10,0.13,lebdabr01
Brett Maclean,LW,5,0.00,0.40,0.40,maclebr02
Brett Sterling,LW,4,0.00,0.00,0.00,sterlbr01
Brett Sutter,C,15,0.00,0.20,0.20,suttebr04
Brian Boucher,G,10,0.00,0.00,0.00,bouchbr01
Brian Boyle,C,82,0.13,0.18,0.32,boylebr01
Brian Campbell,D,82,0.05,0.60,0.65,campbbr02
Brian Elliott,G,38,0.00,0.00,0.00,elliobr01
Brian Foster,G,1,0.00,0.00,0.00,fostebr01
Brian Gionta,RW,31,0.26,0.23,0.48,giontbr01
Brian Lee,D,55,0.02,0.27,0.29,leebr01
Brian McGrattan,RW,30,0.00,0.07,0.07,mcgrabr01
Brian Rolston,C,70,0.10,0.24,0.34,rolstbr01
Brian Strait,D,9,0.00,0.11,0.11,straibr01
Brooks Laich,C,82,0.20,0.30,0.50,laichbr01
Brooks Orpik,D,73,0.03,0.22,0.25,orpikbr01
Bruno Gervais,D,50,0.12,0.14,0.26,gervabr01
Bryan Allen,D,82,0.01,0.16,0.17,allenbr01
Bryan Bickell,LW,71,0.13,0.21,0.34,bickebr01
Bryan Little,C,74,0.32,0.30,0.62,littlbr01
Bryan Rodney,D,1,0.00,0.00,0.00,rodnebr01
Bryce Salvador,D,82,0.00,0.11,0.11,salvabr01
Byron Bitz,RW,10,0.10,0.30,0.40,bitzby01
Cade Fairchild,D,5,0.00,0.20,0.20,faircca01
Cal Clutterbuck,RW,74,0.20,0.16,0.36,cluttca01
Cal O'Reilly,C,33,0.06,0.15,0.21,oreilca01
Calvin de Haan,D,1,0.00,0.00,0.00,dehaaca01
Cam Atkinson,RW,27,0.26,0.26,0.52,atkinca01
Cam Barker,D,25,0.08,0.00,0.08,barkeca01
Cam Fowler,D,82,0.06,0.29,0.35,fowleca01
Cam Janssen,RW,48,0.00,0.02,0.02,janssca01
Cam Ward,G,68,0.01,0.00,0.01,wardca01
Carey Price,G,65,0.00,0.03,0.03,priceca01
Carl Gunnarsson,D,76,0.05,0.20,0.25,gunnaca01
Carl Hagelin,LW,64,0.22,0.38,0.59,hagelca01
Carl Klingberg,LW,6,0.00,0.00,0.00,klingca01
Carl Sneep,D,1,0.00,1.00,1.00,sneepca01
Carlo Colaiacovo,D,64,0.03,0.27,0.30,colaica01
Carson McMillan,RW,11,0.09,0.18,0.27,mcmilca01
Carter Ashton,RW,15,0.00,0.00,0.00,ashtoca01
Carter Camper,C,3,0.33,0.00,0.33,campeca01
Casey Cizikas,C,15,0.00,0.27,0.27,cizikca01
Casey Wellman,C,14,0.14,0.36,0.50,wellmca01
Chad Larose,RW,67,0.28,0.19,0.48,larosch01
Chad Rau,C,9,0.22,0.00,0.22,rauch01
Chay Genoway,D,1,0.00,1.00,1.00,genowch01
Chris Butler,D,68,0.03,0.19,0.22,butlech01
Chris Campoli,D,43,0.05,0.21,0.26,campoch01
Chris Conner,RW,8,0.13,0.25,0.38,connech01
Chris Higgins,C,71,0.25,0.35,0.61,higgich01
Chris Kelly,C,82,0.24,0.23,0.48,kellych01
Chris Kunitz,LW,82,0.32,0.43,0.74,kunitch01
Chris Mason,G,20,0.00,0.00,0.00,masonch02
Chris Mueller,C,4,0.00,0.00,0.00,muellch01
Chris Neil,RW,72,0.18,0.21,0.39,neilch01
Chris Phillips,D,80,0.06,0.18,0.24,phillch02
Chris Porter,C,47,0.09,0.06,0.15,portech01
Chris Pronger,D,13,0.08,0.85,0.92,prongch01
Chris Stewart,RW,79,0.19,0.19,0.38,stewach02
Chris Summers,D,21,0.00,0.14,0.14,summech01
Chris Tanev,D,25,0.00,0.08,0.08,tanevch01
Chris Thorburn,C,72,0.06,0.10,0.15,thorbch01
Chris VandeVelde,C,5,0.20,0.00,0.20,vandech01
Christian Ehrhoff,D,66,0.08,0.41,0.48,ehrhoch01
Chuck Kobasew,RW,58,0.12,0.12,0.24,kobasch01
Clarke MacArthur,LW,73,0.27,0.32,0.59,macarcl01
Claude Giroux,RW,77,0.36,0.84,1.21,giroucl01
Clay Wilson,D,5,0.00,0.00,0.00,wilsocl01
Clayton Stoner,D,51,0.02,0.08,0.10,stonecl01
Cody Almond,C,10,0.10,0.00,0.10,almonco01
Cody Bass,C,14,0.00,0.07,0.07,bassco01
Cody Eakin,C,30,0.13,0.13,0.27,eakinco01
Cody Franson,D,57,0.09,0.28,0.37,fransco01
Cody Goloubef,D,1,0.00,0.00,0.00,golouco01
Cody Hodgson,C,83,0.23,0.27,0.49,hodgsco01
Cody McCormick,C,50,0.02,0.06,0.08,mccorco01
Cody McLeod,LW,75,0.08,0.07,0.15,mcleoco01
Colby Armstrong,RW,29,0.03,0.07,0.10,armstco01
Colby Robak,D,3,0.00,0.00,0.00,robakco01
Colin Fraser,C,67,0.03,0.09,0.12,fraseco01
Colin Greening,C,82,0.21,0.24,0.45,greenco01
Colin McDonald,C,5,0.00,0.00,0.00,mcdonco01
Colin Stuart,LW,2,0.00,0.00,0.00,stuarco01
Colin White,D,54,0.02,0.06,0.07,whiteco01
Colin Wilson,C,68,0.22,0.29,0.51,wilsoco01
Colten Teubert,D,24,0.00,0.04,0.04,teubeco01
Colton Gillies,C,75,0.03,0.08,0.11,gillico01
Colton Orr,RW,5,0.20,0.00,0.20,orrco01
Corey Crawford,G,57,0.00,0.00,0.00,crawfco01
Corey Perry,RW,80,0.46,0.29,0.75,perryco01
Corey Potter,D,62,0.06,0.27,0.34,potteco01
Corey Tropp,RW,34,0.09,0.15,0.24,troppco01
Cory Emmerton,C,71,0.08,0.06,0.14,emmerco01
Cory Sarich,D,62,0.02,0.10,0.11,saricco01
Cory Schneider,G,33,0.00,0.06,0.06,schneco01
Craig Adams,RW,82,0.06,0.16,0.22,adamscr01
Craig Anderson,G,63,0.00,0.06,0.06,andercr01
Craig Smith,C,72,0.19,0.31,0.50,smithcr01
Curtis Glencross,LW,67,0.39,0.33,0.72,glenccu01
Curtis McElhinney,G,2,0.00,0.00,0.00,mcelhcu01
Curtis Sanford,G,36,0.00,0.00,0.00,sanfocu01
D.J. King,LW,1,0.00,0.00,0.00,kingdj01
Dainius Zubrus,RW,82,0.21,0.33,0.54,zubruda01
Dale Weise,RW,68,0.06,0.06,0.12,weiseda01
Dalton Prout,D,5,0.00,0.00,0.00,proutda01
Dan Boyle,D,81,0.11,0.48,0.59,boyleda01
Dan Ellis,G,10,0.00,0.10,0.10,ellisda01
Dan Girardi,D,82,0.06,0.29,0.35,girarda01
Dan Hamhuis,D,82,0.05,0.40,0.45,hamhuda01
Dana Tyrell,C,26,0.00,0.19,0.19,tyrelda01
Dane Byers,LW,8,0.00,0.00,0.00,byersda01
Daniel Alfredsson,RW,75,0.36,0.43,0.79,alfreda01
Daniel Brière,C,70,0.23,0.47,0.70,brierda01
Daniel Carcillo,LW,28,0.07,0.32,0.39,carcida01
Daniel Cleary,LW,75,0.16,0.28,0.44,clearda01
Daniel Paille,LW,69,0.13,0.09,0.22,paillda01
Daniel Sedin,LW,72,0.42,0.51,0.93,sedinda01
Daniel Winnik,C,84,0.10,0.18,0.27,winnida01
Dany Heatley,RW,82,0.29,0.35,0.65,heatlda01
Darcy Hordichuk,LW,43,0.02,0.05,0.07,hordida01
Darren Helm,C,68,0.13,0.25,0.38,helmda01
Darroll Powe,C,82,0.07,0.09,0.16,poweda01
Darryl Boyce,C,37,0.03,0.11,0.14,boyceda01
Dave Bolland,C,76,0.25,0.24,0.49,bollada01
Dave Moss,LW,32,0.06,0.22,0.28,mossda01
David Backes,RW,82,0.29,0.37,0.66,backeda01
David Booth,LW,62,0.26,0.23,0.48,boothda01
David Clarkson,RW,80,0.38,0.20,0.58,clarkda03
David Desharnais,C,81,0.20,0.54,0.74,deshada01
David Jones,RW,72,0.28,0.24,0.51,jonesda01
David Krejčí,C,79,0.29,0.49,0.78,krejcda01
David Legwand,C,78,0.24,0.44,0.68,legwada01
David McIntyre,C,7,0.14,0.14,0.29,mcintda01
David Perron,LW,57,0.37,0.37,0.74,perroda01
David Rundblad,D,30,0.03,0.20,0.23,rundbda01
David Savard,D,31,0.06,0.26,0.32,savarda01
David Schlemko,D,46,0.02,0.22,0.24,schleda01
David Steckel,C,76,0.11,0.07,0.17,steckda01
David Ullström,LW,29,0.14,0.14,0.28,ullstda01
David Van Der Gulik,RW,25,0.04,0.20,0.24,vandeda01
Davis Drewiske,D,9,0.22,0.00,0.22,drewida01
Daymond Langkow,C,73,0.15,0.26,0.41,langkda01
Dennis Seidenberg,D,80,0.06,0.23,0.29,seidede01
Dennis Wideman,D,82,0.13,0.43,0.56,widemde01
Derek Dorsett,RW,77,0.16,0.10,0.26,dorsede01
Derek Joslin,D,44,0.05,0.05,0.09,joslide01
Derek MacKenzie,C,66,0.11,0.11,0.21,mackede01
Derek Meech,D,2,0.00,0.00,0.00,meechde01
Derek Morris,D,59,0.03,0.15,0.19,morride01
Derek Roy,C,80,0.21,0.34,0.55,royde01
Derek Smith,D,47,0.04,0.19,0.23,smithde05
Derek Stepan,C,82,0.21,0.41,0.62,stepade01
Derek Whitmore,LW,2,0.00,0.00,0.00,whitmde01
Derick Brassard,C,74,0.19,0.36,0.55,brassde01
Deryk Engelland,D,73,0.05,0.18,0.23,engelde01
Devan Dubnyk,G,47,0.00,0.02,0.02,dubnyde01
Devante Smith-Pelly,RW,49,0.14,0.12,0.27,smithde06
Devin Setoguchi,RW,69,0.28,0.25,0.52,setogde01
Dion Phaneuf,D,82,0.15,0.39,0.54,phanedi01
Dmitry Kulikov,D,58,0.07,0.41,0.48,kulikdm01
Dmitry Orlov,D,60,0.05,0.27,0.32,orlovdm01
Dominic Moore,C,79,0.05,0.27,0.32,mooredo01
Doug Janik,D,9,0.00,0.11,0.11,janikdo01
Douglas Murray,D,60,0.00,0.07,0.07,murrado01
Drayson Bowman,C,37,0.16,0.19,0.35,bowmadr01
Drew Doughty,D,77,0.13,0.34,0.47,doughdr01
Drew MacIntyre,G,2,0.00,0.00,0.00,macindr01
Drew Miller,LW,80,0.18,0.14,0.31,milledr01
Drew Stafford,RW,80,0.25,0.38,0.63,staffdr01
Duncan Keith,D,74,0.05,0.49,0.54,keithdu01
Dustin Brown,RW,82,0.27,0.39,0.66,browndu01
Dustin Byfuglien,D,66,0.18,0.62,0.80,byfugdu01
Dustin Jeffrey,C,26,0.15,0.08,0.23,jeffrdu01
Dustin Penner,RW,65,0.11,0.15,0.26,pennedu01
Dustin Tokarski,G,5,0.00,0.20,0.20,tokardu01
Dwayne Roloson,G,40,0.00,0.00,0.00,rolosdw01
Dwight King,LW,27,0.19,0.33,0.52,kingdw01
Dylan Olsen,D,28,0.00,0.04,0.04,olsendy01
Dylan Reese,D,28,0.04,0.21,0.25,reesedy01
Ed Jovanovski,D,66,0.05,0.15,0.20,jovaned01
Éric Bélanger,C,78,0.05,0.15,0.21,belaner01
Eric Boulton,LW,51,0.00,0.00,0.00,boulter01
Eric Brewer,D,82,0.01,0.24,0.26,breweer01
Eric Fehr,RW,35,0.06,0.03,0.09,fehrer01
Eric Nystrom,LW,74,0.22,0.07,0.28,nystrer01
Eric Staal,C,82,0.29,0.56,0.85,staaler01
Eric Tangradi,LW,24,0.00,0.08,0.08,tangrer01
Eric Wellwood,LW,24,0.21,0.17,0.38,wellwer01
Erik Christensen,C,49,0.14,0.10,0.24,chriser01
Erik Cole,LW,82,0.43,0.32,0.74,coleer01
Erik Condra,RW,81,0.10,0.21,0.31,condrer01
Erik Gudbranson,D,72,0.03,0.08,0.11,gudbrer01
Erik Gustafsson,D,30,0.03,0.13,0.17,gustaer01
Erik Johnson,D,73,0.05,0.30,0.36,johnser01
Erik Karlsson,D,81,0.23,0.73,0.96,karlser01
Ethan Moreau,LW,28,0.04,0.11,0.14,moreaet01
Evan Brophey,C,3,0.00,0.00,0.00,brophev01
Evan Oberg,D,3,0.00,0.00,0.00,obergev01
Evander Kane,C,74,0.41,0.36,0.77,kaneev01
Evgeni Malkin,C,75,0.67,0.79,1.45,malkiev01
Evgeni Nabokov,G,42,0.00,0.00,0.00,nabokev01
Evgenii Dadonov,RW,15,0.13,0.07,0.20,dadonev01
Evgeny Grachev,C,26,0.04,0.12,0.15,grachev01
Fabian Brunnström,LW,5,0.00,0.20,0.20,brunnfa01
Fedor Tyutin,D,66,0.08,0.32,0.39,tyutife01
Filip Kuba,D,73,0.08,0.36,0.44,kubafi01
Francis Bouillon,D,66,0.06,0.11,0.17,bouilfr01
Francis Wathier,LW,1,0.00,0.00,0.00,wathifr01
François Beauchemin,D,82,0.10,0.17,0.27,beaucfr01
Frans Nielsen,C,82,0.21,0.37,0.57,nielsfr01
Frazer McLaren,LW,7,0.00,0.00,0.00,mclarfr01
Frédéric St. Denis,D,17,0.06,0.12,0.18,stdenfr01
Gabriel Bourque,LW,43,0.16,0.28,0.44,bourqga01
Gabriel Dumont,C,3,0.00,0.00,0.00,dumonga01
Gabriel Landeskog,LW,82,0.27,0.37,0.63,landega01
George Parros,RW,46,0.02,0.07,0.09,parroge01
Gilbert Brulé,C,33,0.15,0.27,0.42,brulegi01
Grant Clitsome,D,63,0.06,0.21,0.27,clitsgr01
Greg Nemisz,C,9,0.00,0.00,0.00,nemisgr01
Greg Rallo,C,1,0.00,0.00,0.00,rallogr01
Greg Zanon,D,56,0.05,0.09,0.14,zanongr01
Gregory Campbell,C,78,0.10,0.10,0.21,campbgr01
Guillaume Desbiens,D,10,0.00,0.00,0.00,desbigu01
Guillaume Latendresse,RW,16,0.31,0.25,0.56,latengu01
Gustav Nyquist,LW,18,0.06,0.33,0.39,nyquigu01
Hal Gill,D,76,0.01,0.16,0.17,gillha01
Harry Zolnierczyk,LW,37,0.08,0.08,0.16,zolniha01
Henrik Karlsson,G,9,0.00,0.00,0.00,karlshe01
Henrik Lundqvist,G,62,0.00,0.03,0.03,lundqhe01
Henrik Sedin,C,82,0.17,0.82,0.99,sedinhe01
Henrik Tallinder,D,39,0.00,0.15,0.15,tallihe01
Henrik Zetterberg,C,82,0.27,0.57,0.84,zettehe01
Ian Cole,D,26,0.04,0.19,0.23,coleia01
Ian White,D,77,0.09,0.32,0.42,whiteia01
Iiro Tarkki,G,1,0.00,0.00,0.00,tarkkii01
Ilya Bryzgalov,G,59,0.00,0.03,0.03,bryzgil01
Ilya Kovalchuk,LW,77,0.48,0.60,1.08,kovalil01
J.T. Brown,LW,5,0.00,0.20,0.20,brownjt01
J.T. Wyman,RW,40,0.05,0.23,0.28,wymanja01
Jack Hillen,D,55,0.04,0.07,0.11,hilleja01
Jack Johnson,D,82,0.15,0.32,0.46,johnsja02
Jack Skille,RW,46,0.09,0.13,0.22,skillja01
Jacob Josefson,C,41,0.05,0.17,0.22,josefja01
Jacob Markström,G,7,0.00,0.00,0.00,marksja02
Jaden Schwartz,C,7,0.29,0.14,0.43,schwaja01
Jake Dowell,C,52,0.04,0.10,0.13,dowelja01
Jake Gardiner,D,75,0.09,0.31,0.40,gardija01
Jakub Kindl,D,55,0.02,0.22,0.24,kindlja01
Jakub Voráček,RW,78,0.23,0.40,0.63,voracja01
Jamal Mayers,RW,81,0.07,0.11,0.19,mayerja01
James Neal,LW,80,0.50,0.51,1.01,nealja01
James Reimer,G,34,0.00,0.00,0.00,reimeja01
James van Riemsdyk,LW,43,0.26,0.30,0.56,vanrija01
James Wisniewski,D,48,0.13,0.44,0.56,wisnija01
Jamie Benn,LW,71,0.37,0.52,0.89,bennja01
Jamie Langenbrunner,RW,70,0.09,0.26,0.34,langeja01
Jamie McBain,D,76,0.11,0.25,0.36,mcbaija02
Jamie McGinn,LW,78,0.26,0.22,0.47,mcginja01
Jan Hejda,D,81,0.06,0.17,0.23,hejdaja01
Jan Muršak,LW,25,0.04,0.08,0.12,mursaja01
Jannik Hansen,LW,82,0.20,0.28,0.48,hanseja01
Jared Boll,RW,54,0.04,0.02,0.06,bollja01
Jared Cowen,D,82,0.06,0.15,0.21,cowenja01
Jared Spurgeon,D,70,0.04,0.29,0.33,spurgja01
Jarod Palmer,RW,6,0.17,0.00,0.17,palmeja01
Jarome Iginla,RW,82,0.39,0.43,0.82,iginlja01
Jaromír Jágr,RW,73,0.26,0.48,0.74,jagrja01
Jaroslav Halák,G,46,0.00,0.00,0.00,halakja01
Jaroslav Špaček,D,46,0.11,0.22,0.33,spaceja01
Jarret Stoll,C,78,0.08,0.19,0.27,stollja01
Jason Arnott,C,72,0.24,0.24,0.47,arnotja01
Jason Blake,C,45,0.16,0.11,0.27,blakeja01
Jason Chimera,LW,82,0.24,0.23,0.48,chimeja01
Jason Demers,D,57,0.07,0.16,0.23,demerja01
Jason Garrison,D,77,0.21,0.22,0.43,garrija01
Jason Jaffray,RW,13,0.00,0.08,0.08,jaffrja01
Jason LaBarbera,G,19,0.00,0.00,0.00,labarja01
Jason Pominville,RW,82,0.37,0.52,0.89,pominja01
Jason Spezza,C,80,0.43,0.63,1.05,spezzja01
Jason Williams,C,8,0.13,0.13,0.25,willija01
Jason Zucker,LW,6,0.00,0.33,0.33,zuckeja01
Jay Beagle,C,41,0.10,0.02,0.12,beaglja01
Jay Bouwmeester,D,82,0.06,0.29,0.35,bouwmja01
Jay Harrison,D,72,0.13,0.19,0.32,harrija01
Jay McClement,C,80,0.13,0.09,0.21,mccleja01
Jay Pandolfo,LW,62,0.02,0.03,0.05,pandoja01
Jay Rosehill,D,31,0.00,0.00,0.00,rosehja01
Jean-François Jacques,LW,6,0.00,0.00,0.00,jacquje01
Jean-Sébastien Giguère,G,32,0.00,0.00,0.00,gigueje01
Jed Ortmeyer,RW,35,0.03,0.03,0.06,ortmeje01
Jeff Carter,C,55,0.38,0.24,0.62,carteje01
Jeff Deslauriers,G,4,0.00,0.00,0.00,drouije01
Jeff Halpern,C,69,0.06,0.17,0.23,halpeje01
Jeff Petry,D,73,0.03,0.32,0.34,petryje01
Jeff Schultz,D,54,0.02,0.09,0.11,schulje02
Jeff Skinner,RW,64,0.31,0.38,0.69,skinnje01
Jeff Taffe,C,5,0.00,0.40,0.40,taffeje01
Jeff Woywitka,D,27,0.04,0.19,0.22,woywije01
Jeremy Morin,LW,3,0.00,0.00,0.00,morinje01
Jeremy Welsh,LW,1,0.00,0.00,0.00,welshje01
Jérôme Samson,RW,16,0.13,0.19,0.31,samsoje01
Jerred Smithson,C,69,0.01,0.07,0.09,smithje01
Jesse Winchester,C,32,0.06,0.19,0.25,winchje01
Jhonas Enroth,G,26,0.00,0.00,0.00,enrotjh01
Jim O'Brien,C,28,0.11,0.11,0.21,obrieji01
Jim Slater,C,78,0.17,0.10,0.27,slateji01
Jim Vandermeer,D,25,0.04,0.12,0.16,vandeji01
Jimmy Hayes,RW,31,0.16,0.13,0.29,hayesji01
Jimmy Howard,G,57,0.00,0.02,0.02,howarja02
Jiří Hudler,C,81,0.31,0.31,0.62,hudleji01
Jiří Tlustý,C,79,0.22,0.24,0.46,tlustji01
Joakim Andersson,C,5,0.00,0.00,0.00,anderjo03
Joakim Lindström,LW,16,0.13,0.19,0.31,lindsjo01
Jochen Hecht,C,22,0.18,0.18,0.36,hechtjo01
