Player,Position,GP,GPG,APG,PPG,PlayerID
Boo Nieves,C,1,0.00,0.00,0.00,nievecr01
Boone Jenner,C,82,0.22,0.20,0.41,jennebo01
Borna Rendulic,RW,1,0.00,0.00,0.00,rendubo01
Boyd Gordon,C,13,0.08,0.00,0.08,gordobo01
Bracken Kearns,C,2,0.00,0.00,0.00,kearnbr01
Brad Hunt,D,12,0.08,0.42,0.50,huntbr01
Brad Marchand,LW,80,0.49,0.58,1.06,marchbr03
Brad Richardson,RW,16,0.31,0.25,0.56,richabr02
Braden Holtby,G,63,0.00,0.00,0.00,holtbbr01
Brady Austin,D,5,0.00,0.00,0.00,austibr01
Brady Skjei,D,80,0.06,0.43,0.49,skjeibr01
Brandon Carlo,D,82,0.07,0.12,0.20,carlobr01
Brandon Davidson,D,38,0.00,0.08,0.08,davidbr01
Brandon Dubinsky,C,80,0.15,0.36,0.51,dubinbr01
Brandon Manning,D,65,0.05,0.14,0.18,mannibr01
Brandon Montour,D,27,0.07,0.15,0.22,montobr01
Brandon Pirri,RW,60,0.13,0.17,0.30,pirribr01
Brandon Saad,LW,82,0.29,0.35,0.65,saadbr01
Brandon Sutter,C,81,0.21,0.21,0.42,suttebr03
Brandon Tanev,LW,51,0.04,0.04,0.08,tanevbr01
Brayden McNabb,D,49,0.04,0.04,0.08,mcnabbr01
Brayden Point,C,68,0.26,0.32,0.59,pointbr01
Brayden Schenn,C,79,0.32,0.38,0.70,schenbr01
Braydon Coburn,D,80,0.06,0.09,0.15,coburbr01
Brendan Gallagher,RW,64,0.16,0.30,0.45,gallabr01
Brendan Gaunce,LW,57,0.00,0.09,0.09,gauncbr01
Brendan Guhle,D,3,0.00,0.00,0.00,guhlebr01
Brendan Perlini,LW,57,0.25,0.12,0.37,perlibr01
Brendan Smith,D,51,0.06,0.12,0.18,smithbr05
Brenden Dillon,D,81,0.02,0.10,0.12,dillobr01
Brent Burns,D,82,0.35,0.57,0.93,burnsbr01
Brent Seabrook,D,79,0.04,0.46,0.49,seabrbr01
Brett Connolly,RW,66,0.23,0.12,0.35,connobr01
Brett Kulak,D,21,0.00,0.14,0.14,kulakbr01
Brett Lernout,D,2,0.00,0.00,0.00,lernobr01
Brett Pesce,D,82,0.02,0.22,0.24,pescebr01
Brett Ritchie,RW,78,0.21,0.10,0.31,ritchbr01
Brian Boyle,C,75,0.17,0.16,0.33,boylebr01
Brian Campbell,D,80,0.06,0.15,0.21,campbbr02
Brian Dumoulin,D,70,0.01,0.20,0.21,dumoubr01
Brian Elliott,G,49,0.00,0.00,0.00,elliobr01
Brian Flynn,C,51,0.12,0.08,0.20,flynnbr01
Brian Gionta,RW,82,0.18,0.24,0.43,giontbr01
Brian Lashoff,D,5,0.00,0.00,0.00,lashobr01
Brian Strait,D,5,0.00,0.40,0.40,straibr01
Brock Boeser,RW,9,0.44,0.11,0.56,boesebr01
Brock McGinn,LW,57,0.12,0.16,0.28,mcginbr01
Brock Nelson,LW,81,0.25,0.31,0.56,nelsobr01
Brooks Orpik,D,79,0.00,0.18,0.18,orpikbr01
Bryan Bickell,LW,11,0.09,0.00,0.09,bickebr01
Bryan Little,C,59,0.36,0.44,0.80,littlbr01
Bryan Rust,RW,57,0.26,0.23,0.49,rustbr01
Buddy Robinson,RW,4,0.00,0.00,0.00,robinbu01
Byron Froese,C,6,0.00,0.00,0.00,froesby01
C.J. Smith,LW,2,0.00,0.50,0.50,smithcj01
Cal Clutterbuck,RW,66,0.08,0.23,0.30,cluttca01
Cal O'Reilly,C,11,0.00,0.09,0.09,oreilca01
Calle Järnkrok,C,81,0.19,0.20,0.38,jarnkca01
Calvin de Haan,D,82,0.06,0.24,0.30,dehaaca01
Calvin Pickard,G,50,0.00,0.04,0.04,pickaca01
Cam Atkinson,RW,82,0.43,0.33,0.76,atkinca01
Cam Fowler,D,80,0.14,0.35,0.49,fowleca01
Cam Talbot,G,73,0.00,0.00,0.00,talboca01
Cam Ward,G,61,0.00,0.02,0.02,wardca01
Cameron Gaunce,D,12,0.08,0.25,0.33,gauncca01
Carey Price,G,62,0.00,0.02,0.02,priceca01
Carl Gunnarsson,D,56,0.00,0.11,0.11,gunnaca01
Carl Hagelin,LW,61,0.10,0.26,0.36,hagelca01
Carl Söderberg,C,80,0.08,0.10,0.18,soderca01
Carter Hutton,G,30,0.00,0.03,0.03,huttoca01
Carter Rowney,RW,27,0.11,0.15,0.26,rowneca01
Casey Bailey,RW,7,0.00,0.00,0.00,baileca01
Casey Cizikas,C,59,0.14,0.29,0.42,cizikca01
Casey Nelson,D,11,0.00,0.00,0.00,nelsoca01
Cédric Paquette,C,58,0.07,0.10,0.17,paquece01
Chad Johnson,G,36,0.00,0.00,0.00,johnsch02
Chad Ruhwedel,D,34,0.06,0.24,0.29,ruhwech01
Chandler Stephenson,C,4,0.00,0.00,0.00,stephch02
Charles Hudon,LW,3,0.00,0.67,0.67,hudonch01
Charlie Coyle,C,82,0.22,0.46,0.68,coylech01
Charlie Lindgren,G,2,0.00,0.00,0.00,lindgch01
Chris Butler,D,1,0.00,0.00,0.00,butlech01
Chris Driedger,G,1,0.00,0.00,0.00,driedch01
Chris Kelly,C,82,0.06,0.09,0.15,kellych01
Chris Kreider,LW,75,0.37,0.33,0.71,kreidch01
Chris Kunitz,LW,71,0.13,0.28,0.41,kunitch01
Chris Neil,RW,53,0.02,0.06,0.08,neilch01
Chris Stewart,RW,79,0.16,0.10,0.27,stewach02
Chris Tanev,D,53,0.04,0.15,0.19,tanevch01
Chris Terry,LW,14,0.14,0.14,0.29,terrych01
Chris Thorburn,RW,64,0.05,0.02,0.06,thorbch01
Chris Tierney,C,80,0.14,0.15,0.29,tiernch01
Chris VandeVelde,C,81,0.07,0.11,0.19,vandech01
Chris Wagner,C,43,0.14,0.02,0.16,wagnech01
Chris Wideman,D,76,0.07,0.16,0.22,widemch01
Christian Dvorak,C,78,0.19,0.23,0.42,dvorach01
Christian Fischer,RW,7,0.43,0.00,0.43,fischch01
Christian Folin,D,51,0.04,0.12,0.16,folinch01
Christoph Bertschy,C,5,0.00,0.20,0.20,bertsch02
Christopher DiDomenico,RW,3,0.00,0.00,0.00,didomch01
Clarke MacArthur,LW,4,0.00,0.00,0.00,macarcl01
Claude Giroux,C,82,0.17,0.54,0.71,giroucl01
Clayton Keller,LW,3,0.00,0.67,0.67,kellecl01
Clayton Stoner,D,14,0.07,0.14,0.21,stonecl01
Cody Bass,C,9,0.00,0.00,0.00,bassco01
Cody Ceci,D,79,0.03,0.19,0.22,cecico01
Cody Eakin,C,60,0.05,0.15,0.20,eakinco01
Cody Franson,D,68,0.04,0.24,0.28,fransco01
Cody Goloubef,D,33,0.00,0.15,0.15,golouco01
Cody McLeod,LW,59,0.08,0.02,0.10,mcleoco01
Cole Schneider,LW,4,0.00,0.25,0.25,schneco02
Colin McDonald,C,3,0.33,0.00,0.33,mcdonco01
Colin Miller,D,61,0.10,0.11,0.21,milleco02
Colin White,C,2,0.00,0.00,0.00,whiteco02
Colin Wilson,LW,70,0.17,0.33,0.50,wilsoco01
Colton Parayko,D,81,0.05,0.38,0.43,parayco01
Colton Sceviour,C,80,0.11,0.19,0.30,scevico01
Colton Sissons,C,58,0.14,0.03,0.17,sissoco01
Connor Brown,RW,82,0.24,0.20,0.44,brownco02
Connor Carrick,D,67,0.03,0.09,0.12,carrico01
Connor Hellebuyck,G,56,0.00,0.00,0.00,helleco01
Connor Jones,C,4,0.00,0.00,0.00,jonesco01
Connor McDavid,C,82,0.37,0.85,1.22,mcdavco01
Connor Murphy,D,77,0.03,0.19,0.22,murphco02
Conor Sheary,LW,61,0.38,0.49,0.87,shearco01
Corey Crawford,G,55,0.00,0.02,0.02,crawfco01
Corey Perry,RW,82,0.23,0.41,0.65,perryco01
Corey Tropp,RW,1,0.00,0.00,0.00,troppco01
Cory Conacher,LW,11,0.09,0.27,0.36,conacco01
Cory Schneider,G,60,0.00,0.00,0.00,schneco01
Craig Anderson,G,40,0.00,0.03,0.03,andercr01
Craig Smith,RW,78,0.15,0.22,0.37,smithcr01
Curtis Lazar,RW,37,0.03,0.08,0.11,lazarcu01
Curtis McElhinney,G,21,0.00,0.00,0.00,mcelhcu01
Curtis McKenzie,LW,53,0.11,0.19,0.30,mckencu01
Dale Weise,RW,64,0.13,0.11,0.23,weiseda01
Dalton Prout,D,29,0.00,0.21,0.21,proutda01
Damon Severson,D,80,0.04,0.35,0.39,severda01
Dan Girardi,D,63,0.06,0.17,0.24,girarda01
Dan Hamhuis,D,79,0.01,0.19,0.20,hamhuda01
Dan Renouf,D,1,0.00,0.00,0.00,renouda01
Daniel Carr,LW,33,0.06,0.21,0.27,carrda01
Daniel Sedin,LW,82,0.18,0.35,0.54,sedinda01
Daniel Winnik,LW,72,0.17,0.18,0.35,winnida01
Danny DeKeyser,D,82,0.05,0.10,0.15,dekeyda01
Danny O'Regan,C,3,0.33,0.00,0.33,oregada01
Danton Heinen,C,8,0.00,0.00,0.00,heineda01
Darcy Kuemper,G,18,0.00,0.06,0.06,kuempda01
Darnell Nurse,D,44,0.11,0.14,0.25,nurseda01
Darren Helm,C,50,0.16,0.18,0.34,helmda01
David Backes,RW,74,0.23,0.28,0.51,backeda01
David Desharnais,C,49,0.12,0.16,0.29,deshada01
David Krejčí,C,82,0.28,0.38,0.66,krejcda01
David Pastrňák,RW,75,0.45,0.48,0.93,pastrda01
David Perron,LW,82,0.22,0.34,0.56,perroda01
David Rittich,G,1,0.00,0.00,0.00,rittida01
David Savard,D,74,0.08,0.23,0.31,savarda01
David Schlemko,D,62,0.03,0.26,0.29,schleda01
David Warsofsky,D,7,0.00,0.14,0.14,warsoda01
Denis Gurianov,RW,1,0.00,0.00,0.00,guriade01
Denis Malgin,C,47,0.13,0.09,0.21,malgide01
Dennis Rasmussen,C,68,0.06,0.06,0.12,rasmude01
Dennis Seidenberg,D,73,0.07,0.23,0.30,seidede01
Dennis Wideman,D,57,0.09,0.23,0.32,widemde01
Derek Dorsett,RW,14,0.07,0.21,0.29,dorsede01
Derek Forbort,D,82,0.02,0.20,0.22,forbode01
Derek Grant,C,46,0.00,0.09,0.09,grantde01
Derek MacKenzie,C,82,0.07,0.12,0.20,mackede01
Derek Ryan,C,67,0.16,0.27,0.43,ryande01
Derek Stepan,C,81,0.21,0.47,0.68,stepade01
Derick Brassard,C,81,0.17,0.31,0.48,brassde01
Derrick Pouliot,D,11,0.00,0.00,0.00,poulide01
Deryk Engelland,D,81,0.05,0.15,0.20,engelde01
Devan Dubnyk,G,65,0.00,0.00,0.00,dubnyde01
Devante Smith-Pelly,RW,53,0.08,0.09,0.17,smithde06
Devin Setoguchi,RW,45,0.09,0.18,0.27,setogde01
Devin Shore,C,82,0.16,0.24,0.40,shorede01
Dillon Simpson,D,3,0.00,0.00,0.00,simpsdi01
Dion Phaneuf,D,81,0.11,0.26,0.37,phanedi01
Dmitrij Jaškin,RW,51,0.02,0.20,0.22,jaskidm01
Dmitry Kulikov,D,47,0.04,0.06,0.11,kulikdm01
Dmitry Orlov,D,82,0.07,0.33,0.40,orlovdm01
Dominic Moore,C,82,0.13,0.17,0.30,mooredo01
Dominik Simon,C,2,0.00,0.50,0.50,simondo01
Dougie Hamilton,D,81,0.16,0.46,0.62,hamildo01
Drake Caggiula,LW,60,0.12,0.18,0.30,caggidr01
Drew Doughty,D,82,0.15,0.39,0.54,doughdr01
Drew Miller,LW,55,0.09,0.04,0.13,milledr01
Drew Shore,C,14,0.00,0.14,0.14,shoredr01
Drew Stafford,RW,58,0.14,0.22,0.36,staffdr01
Duncan Keith,D,80,0.08,0.59,0.66,keithdu01
Duncan Siemens,D,3,0.00,0.00,0.00,siemedu01
Dustin Brown,RW,80,0.18,0.28,0.45,browndu01
Dustin Byfuglien,D,80,0.16,0.49,0.65,byfugdu01
Dustin Tokarski,G,1,0.00,0.00,0.00,tokardu01
Dwight King,LW,80,0.11,0.09,0.20,kingdw01
Dylan DeMelo,D,25,0.04,0.28,0.32,demeldy01
Dylan Larkin,C,80,0.21,0.19,0.40,larkidy01
Dylan McIlrath,D,6,0.17,0.00,0.17,mcilrdy01
Dylan Strome,C,7,0.00,0.14,0.14,stromdy01
Eddie Läck,G,20,0.00,0.00,0.00,lacked01
Elias Lindholm,C,72,0.15,0.47,0.63,lindhel01
Emerson Etem,LW,3,0.00,0.00,0.00,etemem01
Eric Comrie,G,1,0.00,0.00,0.00,comrier01
Eric Fehr,C,53,0.11,0.09,0.21,fehrer01
Éric Gélinas,D,27,0.00,0.04,0.04,geliner01
Eric Gryba,D,40,0.05,0.10,0.15,grybaer01
Eric Staal,C,82,0.34,0.45,0.79,staaler01
Erik Burgdoerfer,D,2,0.00,0.00,0.00,burgder01
Erik Condra,RW,13,0.00,0.00,0.00,condrer01
Erik Gudbranson,D,30,0.03,0.17,0.20,gudbrer01
Erik Haula,C,72,0.21,0.15,0.36,haulaer01
Erik Johnson,D,46,0.04,0.33,0.37,johnser01
Erik Karlsson,D,77,0.22,0.70,0.92,karlser01
Esa Lindell,D,73,0.08,0.16,0.25,lindees01
Evan McEneny,D,1,0.00,0.00,0.00,mceneev01
Evan Rodrigues,LW,30,0.13,0.07,0.20,rodriev01
Evander Kane,LW,70,0.40,0.21,0.61,kaneev01
Evgeni Malkin,C,62,0.53,0.63,1.16,malkiev01
Evgeny Kuznetsov,C,82,0.23,0.49,0.72,kuzneev01
Evgeny Svechnikov,RW,2,0.00,0.00,0.00,svechev01
Fedor Tyutin,D,69,0.01,0.17,0.19,tyutife01
Filip Forsberg,LW,82,0.38,0.33,0.71,forsbfi01
François Beauchemin,D,81,0.06,0.16,0.22,beaucfr01
Frank Corrado,D,4,0.00,0.00,0.00,corrafr01
Frank Vatrano,C,44,0.23,0.18,0.41,vatrafr01
Frans Nielsen,C,79,0.22,0.30,0.52,nielsfr01
Freddie Hamilton,C,26,0.08,0.00,0.08,hamilfr01
Frédérick Gaudreau,C,9,0.00,0.11,0.11,gaudrfr01
Frederik Andersen,G,66,0.00,0.02,0.02,anderfr01
Frederik Gauthier,C,21,0.10,0.05,0.14,gauthfr01
Fredrik Claesson,D,33,0.09,0.24,0.33,claesfr01
Gabriel Bourque,LW,6,0.00,0.00,0.00,bourqga01
Gabriel Carlsson,D,2,0.00,0.50,0.50,carlsga01
Gabriel Dumont,C,39,0.05,0.05,0.10,dumonga01
Gabriel Landeskog,LW,72,0.25,0.21,0.46,landega01
Garnet Hathaway,RW,26,0.04,0.15,0.19,hathaga01
Garrett Mitchell,RW,1,0.00,0.00,0.00,mitchga01
Gemel Smith,C,17,0.18,0.18,0.35,smithge02
Greg McKegg,C,46,0.07,0.09,0.15,mckeggr01
Greg Pateryn,D,36,0.03,0.22,0.25,patergr01
Griffen Molino,C,5,0.00,0.00,0.00,molingr01
Gustav Forsling,D,38,0.05,0.08,0.13,forslgu02
Gustav Nyquist,RW,76,0.16,0.47,0.63,nyquigu01
Gustav Olofsson,D,13,0.00,0.23,0.23,olofsgu01
Hampus Lindholm,D,66,0.09,0.21,0.30,lindhha01
Harry Zolnierczyk,LW,24,0.08,0.08,0.17,zolniha01
Henrik Lundqvist,G,57,0.00,0.02,0.02,lundqhe01
Henrik Sedin,C,82,0.18,0.43,0.61,sedinhe01
Henrik Zetterberg,C,82,0.21,0.62,0.83,zettehe01
Hudson Fasching,RW,10,0.00,0.10,0.10,faschhu01
Hunter Shinkaruk,LW,7,0.00,0.14,0.14,shinkhu01
Ian Cole,D,81,0.06,0.26,0.32,coleia01
Ian McCoshen,D,3,0.00,0.33,0.33,mccosia01
Iiro Pakarinen,RW,14,0.14,0.14,0.29,pakarii01
Ivan Barbashev,C,30,0.17,0.23,0.40,barbaiv01
Ivan Provorov,D,82,0.07,0.29,0.37,provoiv01
J.T. Brown,RW,64,0.05,0.05,0.09,brownjt01
J.T. Compher,LW,21,0.14,0.10,0.24,comphj.01
J.T. Miller,LW,82,0.27,0.41,0.68,millejt01
Jaccob Slavin,D,82,0.06,0.35,0.41,slavija01
Jack Campbell,G,1,0.00,0.00,0.00,campbja01
Jack Eichel,C,61,0.39,0.54,0.93,eicheja01
Jack Johnson,D,82,0.06,0.22,0.28,johnsja02
Jack Roslovic,C,1,0.00,0.00,0.00,rosloja01
Jack Skille,RW,55,0.09,0.07,0.16,skillja01
Jacob de La Rose,LW,9,0.00,0.00,0.00,delarja01
Jacob Josefson,C,38,0.03,0.24,0.26,josefja01
Jacob Larsson,D,4,0.00,0.00,0.00,larssja01
Jacob Markström,G,26,0.00,0.00,0.00,marksja02
Jacob Trouba,D,60,0.13,0.42,0.55,troubja01
Jaden Schwartz,LW,78,0.24,0.46,0.71,schwaja01
Jake Allen,G,61,0.00,0.02,0.02,allenja01
Jake Dotchin,D,35,0.00,0.31,0.31,dotchja01
Jake Gardiner,D,82,0.11,0.41,0.52,gardija01
Jake Guentzel,C,40,0.40,0.43,0.83,guentja01
Jake McCabe,D,76,0.04,0.22,0.26,mccabja01
Jake Muzzin,D,82,0.11,0.23,0.34,muzzija01
Jake Virtanen,RW,10,0.00,0.10,0.10,virtaja01
Jakob Chychrun,D,68,0.10,0.19,0.29,chychja01
Jakob Forsbacka Karlsson,C,1,0.00,0.00,0.00,forsbja01
Jakob Silfverberg,RW,79,0.29,0.33,0.62,silfvja01
Jakub Kindl,D,39,0.00,0.10,0.10,kindlja01
Jakub Nakládal,D,3,0.00,0.00,0.00,naklaja01
Jakub Voráček,RW,82,0.24,0.50,0.74,voracja01
Jakub Vrána,LW,21,0.14,0.14,0.29,vranaja01
James Neal,RW,70,0.33,0.26,0.59,nealja01
James Reimer,G,43,0.00,0.00,0.00,reimeja01
James van Riemsdyk,LW,82,0.35,0.40,0.76,vanrija01
Jamie Benn,LW,77,0.34,0.56,0.90,bennja01
Jamie McBain,D,3,0.00,0.00,0.00,mcbaija02
Jamie McGinn,LW,72,0.13,0.11,0.24,mcginja01
Jamie Oleksiak,D,41,0.12,0.05,0.17,oleksja01
Jannik Hansen,RW,43,0.19,0.28,0.47,hanseja01
Jared Boll,RW,51,0.00,0.06,0.06,bollja01
Jared Coreau,G,14,0.00,0.00,0.00,coreaja01
Jared McCann,C,29,0.03,0.21,0.24,mccanja01
Jared Spurgeon,D,76,0.13,0.37,0.50,spurgja01
Jarome Iginla,RW,80,0.18,0.16,0.34,iginlja01
Jaromír Jágr,RW,82,0.20,0.37,0.56,jagrja01
Jaroslav Halák,G,28,0.00,0.04,0.04,halakja01
Jason Chimera,LW,82,0.24,0.16,0.40,chimeja01
Jason Demers,D,81,0.11,0.23,0.35,demerja01
Jason Dickinson,C,10,0.20,0.00,0.20,dickija01
Jason Garrison,D,70,0.01,0.11,0.13,garrija01
Jason Pominville,RW,78,0.17,0.44,0.60,pominja01
Jason Spezza,C,68,0.22,0.51,0.74,spezzja01
Jason Zucker,LW,79,0.28,0.32,0.59,zuckeja01
Jay Beagle,RW,81,0.16,0.21,0.37,beaglja01
Jay Bouwmeester,D,81,0.01,0.17,0.19,bouwmja01
Jay McClement,C,65,0.08,0.05,0.12,mccleja01
Jaycob Megna,D,1,0.00,0.00,0.00,megnaja02
Jayson Megna,C,58,0.07,0.07,0.14,megnaja01
Jean-François Bérubé,G,14,0.00,0.00,0.00,berubje02
Jean-Gabriel Pageau,C,82,0.15,0.26,0.40,pageaje01
Jean-Sébastien Dea,C,1,0.00,0.00,0.00,deaje01
Jeff Carter,C,82,0.39,0.41,0.80,carteje01
Jeff Petry,D,80,0.10,0.25,0.35,petryje01
Jeff Skinner,LW,79,0.47,0.33,0.80,skinnje01
Jeff Zatkoff,G,13,0.00,0.00,0.00,zatkoje01
Jeremy Smith,G,10,0.00,0.00,0.00,smithje02
Jesper Fast,RW,68,0.09,0.22,0.31,fastje01
Jesse Puljujärvi,RW,28,0.04,0.25,0.29,puljuje01
Jhonas Enroth,G,6,0.00,0.00,0.00,enrotjh01
Jimmy Hayes,RW,58,0.03,0.05,0.09,hayesji01
Jimmy Howard,G,26,0.00,0.00,0.00,howarja02
Jimmy Vesey,LW,80,0.20,0.14,0.34,veseyji02
Jiří Hudler,RW,32,0.09,0.25,0.34,hudleji01
Joakim Nordström,LW,82,0.09,0.06,0.15,nordsjo02
Joe Colborne,C,62,0.06,0.06,0.13,colbojo01
Joe Pavelski,C,81,0.36,0.48,0.84,paveljo01
Joe Thornton,C,79,0.09,0.54,0.63,thornjo01
Joel Armia,RW,57,0.18,0.16,0.33,armiajo01
Joel Edmundson,D,69,0.04,0.17,0.22,edmunjo01
Joel Eriksson Ek,LW,15,0.20,0.27,0.47,eriksjo02
Joel Hanley,D,7,0.00,0.00,0.00,hanlejo01
Joel Vermin,RW,18,0.00,0.17,0.17,vermijo01
Joel Ward,RW,78,0.13,0.24,0.37,wardjo02
Johan Larsson,C,36,0.17,0.14,0.31,larssjo02
John Carlson,D,72,0.13,0.39,0.51,carlsjo01
John Gibson,G,52,0.00,0.02,0.02,gibsojo02
John Hayden,LW,12,0.08,0.25,0.33,haydejo01
John Klingberg,D,80,0.16,0.45,0.61,klingjo01
John Mitchell,C,65,0.05,0.06,0.11,mitchjo01
John Moore,D,63,0.19,0.16,0.35,moorejo01
John Quenneville,C,12,0.08,0.25,0.33,quennjo02
