Player,Position,GP,GPG,APG,PPG,PlayerID
Andrej Šustr,D,43,0.02,0.16,0.19,sustran01
Andrew Alberts,D,10,0.00,0.00,0.00,alberan01
Andrew Campbell,D,3,0.00,0.00,0.00,campban01
Andrew Cogliano,C,82,0.26,0.26,0.51,coglian01
Andrew Desjardins,C,81,0.04,0.17,0.21,desjaan01
Andrew Ebbett,C,9,0.00,0.11,0.11,ebbetan01
Andrew Ference,D,71,0.04,0.21,0.25,ferenan01
Andrew Hammond,G,1,0.00,0.00,0.00,hammoan01
Andrew Ladd,LW,78,0.29,0.40,0.69,laddan01
Andrew MacDonald,D,82,0.05,0.29,0.34,macdoan01
Andrew Shaw,C,80,0.25,0.24,0.49,shawan01
Andy Greene,D,82,0.10,0.29,0.39,greenan01
Andy Miele,C,7,0.00,0.29,0.29,mielean01
Anthony Peluso,RW,53,0.04,0.06,0.09,pelusan01
Antoine Roussel,LW,81,0.17,0.19,0.36,roussan01
Antoine Vermette,C,82,0.29,0.26,0.55,vermean01
Anton Belov,D,57,0.02,0.11,0.12,belovan01
Anton Khudobin,G,36,0.00,0.00,0.00,khudoan01
Anton Lander,C,27,0.00,0.04,0.04,landean01
Anton Strålman,D,81,0.01,0.15,0.16,stralan01
Anton Volchenkov,D,56,0.00,0.14,0.14,volchan01
Antti Niemi,G,64,0.00,0.03,0.03,niemian02
Antti Raanta,G,25,0.00,0.04,0.04,raantan01
Anže Kopitar,C,82,0.35,0.50,0.85,kopitan01
Arron Asham,RW,6,0.00,0.00,0.00,ashamar01
Artem Anisimov,C,81,0.27,0.21,0.48,anisiar01
B.J. Crombeen,RW,55,0.05,0.13,0.18,crombbj01
Barret Jackman,D,79,0.04,0.15,0.19,jackmba01
Beau Bennett,RW,21,0.14,0.19,0.33,bennebe01
Ben Bishop,G,63,0.00,0.03,0.03,bishobe01
Ben Chiarot,D,1,0.00,0.00,0.00,chiarbe01
Ben Eager,LW,7,0.00,0.14,0.14,eagerbe01
Ben Hanowski,RW,11,0.00,0.18,0.18,hanowbe01
Ben Lovejoy,D,78,0.06,0.17,0.23,lovejbe01
Ben Scrivens,G,40,0.00,0.03,0.03,scrivbe01
Ben Smith,RW,75,0.19,0.16,0.35,smithbe01
Ben Street,C,13,0.00,0.08,0.08,streebe01
Benn Ferriero,RW,2,0.00,0.00,0.00,ferribe01
Benoît Pouliot,LW,80,0.19,0.26,0.45,poulibe01
Bill Arnold,C,1,0.00,0.00,0.00,arnolbi01
Blair Jones,C,14,0.14,0.00,0.14,jonesbl01
Blake Comeau,LW,61,0.08,0.18,0.26,comeabl01
Blake Wheeler,RW,82,0.34,0.50,0.84,wheelbl01
Bobby Butler,RW,2,0.00,0.50,0.50,butlebo01
Bobby Ryan,RW,70,0.33,0.36,0.69,ryanbo01
Boone Jenner,C,72,0.22,0.18,0.40,jennebo01
Boyd Gordon,C,74,0.11,0.18,0.28,gordobo01
Bracken Kearns,LW,25,0.12,0.08,0.20,kearnbr01
Brad Boyes,RW,78,0.27,0.19,0.46,boyesbr01
Brad Hunt,D,3,0.00,0.00,0.00,huntbr01
Brad Malone,C,32,0.09,0.06,0.16,malonbr01
Brad Marchand,LW,82,0.30,0.34,0.65,marchbr03
Brad Mills,C,3,0.00,0.00,0.00,millsbr01
Brad Richards,C,82,0.24,0.38,0.62,richabr01
Brad Richardson,RW,73,0.15,0.16,0.32,richabr02
Brad Stuart,D,61,0.05,0.13,0.18,stuarbr02
Braden Holtby,G,48,0.00,0.04,0.04,holtbbr01
Brandon Bollig,LW,82,0.09,0.09,0.17,bollibr01
Brandon Dubinsky,C,76,0.21,0.45,0.66,dubinbr01
Brandon Gormley,D,5,0.00,0.00,0.00,gormlbr01
Brandon Mashinter,LW,6,0.00,0.00,0.00,mashibr01
Brandon McMillan,LW,22,0.09,0.18,0.27,mcmilbr01
Brandon Pirri,C,49,0.27,0.24,0.51,pirribr01
Brandon Prust,LW,52,0.12,0.13,0.25,prustbr01
Brandon Saad,LW,78,0.24,0.36,0.60,saadbr01
Brandon Sutter,C,81,0.16,0.16,0.32,suttebr03
Brandon Yip,RW,2,0.00,0.00,0.00,yipbr01
Brayden McNabb,D,12,0.00,0.00,0.00,mcnabbr01
Brayden Schenn,C,82,0.24,0.26,0.50,schenbr01
Braydon Coburn,D,82,0.06,0.15,0.21,coburbr01
Brendan Gallagher,RW,81,0.23,0.27,0.51,gallabr01
Brendan Smith,D,71,0.07,0.20,0.27,smithbr05
Brenden Dillon,D,80,0.08,0.14,0.21,dillobr01
Brenden Morrow,LW,71,0.18,0.17,0.35,morrobr01
Brent Burns,RW,69,0.32,0.38,0.70,burnsbr01
Brent Seabrook,D,82,0.09,0.41,0.50,seabrbr01
Brett Bellemore,D,64,0.03,0.09,0.13,bellebr01
Brett Bulmer,RW,5,0.00,0.00,0.00,bulmebr01
Brett Connolly,RW,11,0.09,0.00,0.09,connobr01
Brett Gallant,LW,4,0.00,0.00,0.00,gallabr02
Brett Sutter,C,17,0.06,0.06,0.12,suttebr04
Brian Boyle,C,82,0.07,0.15,0.22,boylebr01
Brian Campbell,D,82,0.09,0.37,0.45,campbbr02
Brian Dumoulin,D,6,0.00,0.17,0.17,dumoubr01
Brian Elliott,G,31,0.00,0.06,0.06,elliobr01
Brian Flynn,C,79,0.08,0.09,0.16,flynnbr01
Brian Gibbons,C,41,0.12,0.29,0.41,gibbobr02
Brian Gionta,RW,81,0.22,0.27,0.49,giontbr01
Brian Lashoff,D,75,0.01,0.07,0.08,lashobr01
Brian McGrattan,RW,76,0.05,0.05,0.11,mcgrabr01
Brian Strait,D,47,0.06,0.13,0.19,straibr01
Brock Nelson,C,72,0.19,0.17,0.36,nelsobr01
Brooks Laich,C,51,0.16,0.14,0.29,laichbr01
Brooks Orpik,D,72,0.03,0.15,0.18,orpikbr01
Bryan Allen,D,68,0.00,0.15,0.15,allenbr01
Bryan Bickell,LW,59,0.19,0.07,0.25,bickebr01
Bryan Little,RW,82,0.28,0.50,0.78,littlbr01
Bryce Salvador,D,40,0.03,0.08,0.10,salvabr01
Bryce Van Brabant,LW,6,0.00,0.00,0.00,vanbrbr01
Cal Clutterbuck,RW,73,0.16,0.10,0.26,cluttca01
Cal Heeter,G,1,0.00,0.00,0.00,heeteca01
Calle Järnkrok,C,12,0.17,0.58,0.75,jarnkca01
Calvin de Haan,D,51,0.06,0.25,0.31,dehaaca01
Cam Atkinson,RW,79,0.27,0.24,0.51,atkinca01
Cam Fowler,D,70,0.09,0.43,0.51,fowleca01
Cam Janssen,RW,24,0.13,0.00,0.13,janssca01
Cam Talbot,G,21,0.00,0.00,0.00,talboca01
Cam Ward,G,30,0.00,0.03,0.03,wardca01
Cameron Gaunce,D,9,0.00,0.00,0.00,gauncca01
Cameron Schilling,D,1,0.00,0.00,0.00,schilca01
Carey Price,G,59,0.00,0.03,0.03,priceca01
Carl Gunnarsson,D,80,0.04,0.18,0.21,gunnaca01
Carl Hagelin,LW,72,0.24,0.22,0.46,hagelca01
Carl Klingberg,LW,3,0.33,0.00,0.33,klingca01
Carl Söderberg,C,73,0.22,0.44,0.66,soderca01
Carlo Colaiacovo,D,25,0.04,0.12,0.16,colaica01
Carson McMillan,RW,1,0.00,0.00,0.00,mcmilca01
Carter Ashton,RW,32,0.00,0.09,0.09,ashtoca01
Carter Hutton,G,40,0.00,0.03,0.03,huttoca01
Casey Cizikas,C,80,0.08,0.13,0.20,cizikca01
Casey Wellman,C,13,0.15,0.08,0.23,wellmca01
Cédric Paquette,C,2,0.00,0.50,0.50,paquece01
Cédrick Desjardins,G,1,0.00,0.00,0.00,desjace01
Chad Billins,D,10,0.00,0.30,0.30,billich01
Chad Johnson,G,27,0.00,0.00,0.00,johnsch02
Chad Ruhwedel,D,21,0.00,0.05,0.05,ruhwech01
Charlie Coyle,C,70,0.17,0.26,0.43,coylech01
Chris Brown,C,12,0.08,0.08,0.17,brownch01
Chris Butler,D,82,0.02,0.17,0.20,butlech01
Chris Conner,RW,19,0.21,0.05,0.26,connech01
Chris Higgins,LW,78,0.22,0.28,0.50,higgich01
Chris Kelly,C,57,0.16,0.16,0.32,kellych01
Chris Kreider,LW,66,0.26,0.30,0.56,kreidch01
Chris Kunitz,LW,78,0.45,0.42,0.87,kunitch01
Chris Mueller,C,9,0.00,0.00,0.00,muellch01
Chris Neil,RW,76,0.11,0.08,0.18,neilch01
Chris Phillips,D,70,0.01,0.20,0.21,phillch02
Chris Porter,LW,22,0.00,0.05,0.05,portech01
Chris Stewart,RW,63,0.24,0.17,0.41,stewach02
Chris Summers,D,18,0.11,0.06,0.17,summech01
Chris Tanev,D,64,0.09,0.17,0.27,tanevch01
Chris Terry,LW,10,0.00,0.20,0.20,terrych01
Chris Thorburn,RW,55,0.04,0.16,0.20,thorbch01
Chris VandeVelde,C,18,0.00,0.06,0.06,vandech01
Christian Ehrhoff,D,79,0.08,0.34,0.42,ehrhoch01
Christian Folin,D,1,0.00,1.00,1.00,folinch01
Christian Thomas,LW,2,0.00,0.00,0.00,thomach01
Christopher Breen,D,9,0.00,0.22,0.22,breench01
Chuck Kobasew,RW,33,0.06,0.00,0.06,kobasch01
Clarke MacArthur,LW,79,0.30,0.39,0.70,macarcl01
Claude Giroux,C,82,0.34,0.71,1.05,giroucl01
Clayton Stoner,D,63,0.02,0.06,0.08,stonecl01
Cody Bass,C,1,0.00,0.00,0.00,bassco01
Cody Ceci,D,49,0.06,0.12,0.18,cecico01
Cody Eakin,C,81,0.20,0.23,0.43,eakinco01
Cody Franson,D,79,0.06,0.35,0.42,fransco01
Cody Goloubef,D,5,0.00,0.00,0.00,golouco01
Cody Hodgson,C,72,0.28,0.33,0.61,hodgsco01
Cody Kunyk,LW,1,0.00,0.00,0.00,kunykco01
Cody McCormick,C,43,0.05,0.12,0.16,mccorco01
Cody McLeod,LW,71,0.07,0.11,0.18,mcleoco01
Colby Robak,D,16,0.00,0.13,0.13,robakco01
Colin Fraser,C,33,0.00,0.06,0.06,fraseco01
Colin Greening,C,76,0.08,0.14,0.22,greenco01
Colin McDonald,RW,70,0.11,0.14,0.26,mcdonco01
Colin Wilson,C,81,0.14,0.27,0.41,wilsoco01
Colton Orr,RW,54,0.00,0.00,0.00,orrco01
Colton Sceviour,RW,26,0.31,0.15,0.46,scevico01
Colton Sissons,C,17,0.06,0.18,0.24,sissoco01
Connor Carrick,D,34,0.03,0.15,0.18,carrico01
Connor Knapp,G,2,0.00,0.50,0.50,knappco01
Connor Murphy,D,30,0.03,0.23,0.27,murphco02
Conor Allen,D,3,0.00,0.00,0.00,allenco01
Corban Knight,C,7,0.14,0.00,0.14,knighco01
Corey Crawford,G,59,0.00,0.02,0.02,crawfco01
Corey Perry,RW,81,0.53,0.48,1.01,perryco01
Corey Potter,D,19,0.00,0.26,0.26,potteco01
Corey Tropp,RW,53,0.04,0.17,0.21,troppco01
Cory Conacher,C,79,0.09,0.24,0.33,conacco01
Cory Emmerton,C,18,0.00,0.11,0.11,emmerco01
Cory Sarich,D,54,0.02,0.17,0.19,saricco01
Cory Schneider,G,45,0.00,0.00,0.00,schneco01
Craig Adams,RW,82,0.06,0.07,0.13,adamscr01
Craig Anderson,G,53,0.00,0.02,0.02,andercr01
Craig Cunningham,RW,2,0.00,0.00,0.00,cunnicr01
Craig Smith,C,79,0.30,0.35,0.66,smithcr01
Cristopher Nilstorp,G,1,0.00,0.00,0.00,nihlsch01
Curtis Glencross,LW,38,0.32,0.32,0.63,glenccu01
Curtis McElhinney,G,28,0.00,0.04,0.04,mcelhcu01
Dainius Zubrus,C,82,0.16,0.16,0.32,zubruda01
Dale Weise,RW,61,0.10,0.16,0.26,weiseda01
Dalton Prout,D,49,0.04,0.08,0.12,proutda01
Damien Brunner,RW,60,0.18,0.23,0.42,brunnda01
Dan Boyle,D,75,0.16,0.32,0.48,boyleda01
Dan Ellis,G,20,0.00,0.05,0.05,ellisda01
Dan Girardi,D,81,0.06,0.23,0.30,girarda01
Dan Hamhuis,D,79,0.06,0.22,0.28,hamhuda01
Dana Tyrell,C,7,0.00,0.00,0.00,tyrelda01
Daniel Alfredsson,RW,68,0.26,0.46,0.72,alfreda01
Daniel Brière,C,69,0.19,0.17,0.36,brierda01
Daniel Carcillo,LW,57,0.07,0.02,0.09,carcida01
Daniel Cleary,RW,52,0.08,0.08,0.15,clearda01
Daniel Paille,LW,72,0.13,0.13,0.25,paillda01
Daniel Sedin,LW,73,0.22,0.42,0.64,sedinda01
Daniel Winnik,C,76,0.08,0.32,0.39,winnida01
Danny DeKeyser,D,65,0.06,0.29,0.35,dekeyda01
Dany Heatley,LW,76,0.16,0.21,0.37,heatlda01
Darcy Kuemper,G,26,0.00,0.00,0.00,kuempda01
Darren Archibald,RW,16,0.06,0.13,0.19,archida02
Darren Helm,C,42,0.29,0.19,0.48,helmda01
Darroll Powe,C,1,0.00,0.00,0.00,poweda01
Dave Bolland,C,23,0.35,0.17,0.52,bollada01
Dave Moss,RW,79,0.10,0.18,0.28,mossda01
David Backes,C,74,0.36,0.41,0.77,backeda01
David Booth,LW,66,0.14,0.15,0.29,boothda01
David Broll,LW,5,0.00,0.20,0.20,brollda01
David Clarkson,RW,60,0.08,0.10,0.18,clarkda03
David Desharnais,C,79,0.20,0.46,0.66,deshada01
David Jones,RW,48,0.19,0.17,0.35,jonesda01
David Krejčí,C,80,0.24,0.63,0.86,krejcda01
David Legwand,C,83,0.17,0.45,0.61,legwada01
David Perron,LW,78,0.36,0.37,0.73,perroda01
David Rundblad,D,17,0.00,0.06,0.06,rundbda01
David Savard,D,70,0.07,0.14,0.21,savarda01
David Schlemko,D,48,0.02,0.17,0.19,schleda01
David Steckel,C,6,0.00,0.00,0.00,steckda01
David Van Der Gulik,LW,2,0.00,0.00,0.00,vandeda01
David Warsofsky,D,6,0.17,0.17,0.33,warsoda01
Denis Grebeshkov,D,7,0.00,0.14,0.14,grebede01
Dennis Seidenberg,D,34,0.03,0.26,0.29,seidede01
Dennis Wideman,D,46,0.09,0.37,0.46,widemde01
Derek Dorsett,RW,51,0.08,0.08,0.16,dorsede01
Derek Grant,C,20,0.00,0.10,0.10,grantde01
Derek MacKenzie,C,71,0.13,0.13,0.25,mackede01
Derek Morris,D,63,0.08,0.19,0.27,morride01
Derek Roy,C,75,0.12,0.37,0.49,royde01
Derek Smith,D,14,0.00,0.07,0.07,smithde05
Derek Stepan,C,82,0.21,0.49,0.70,stepade01
Derick Brassard,C,81,0.22,0.33,0.56,brassde01
Deryk Engelland,D,56,0.11,0.11,0.21,engelde01
Devan Dubnyk,G,34,0.00,0.00,0.00,dubnyde01
Devante Smith-Pelly,RW,19,0.11,0.42,0.53,smithde06
Devin Setoguchi,RW,75,0.15,0.21,0.36,setogde01
Dion Phaneuf,D,80,0.10,0.29,0.39,phanedi01
Dmitrij Jaškin,RW,18,0.06,0.06,0.11,jaskidm01
Dmitry Korobov,D,3,0.00,0.33,0.33,korobdm01
Dmitry Kulikov,D,81,0.10,0.14,0.23,kulikdm01
Dmitry Orlov,D,54,0.06,0.15,0.20,orlovdm01
Dominic Moore,C,73,0.08,0.16,0.25,mooredo01
Dougie Hamilton,D,64,0.11,0.28,0.39,hamildo01
Douglas Murray,D,53,0.00,0.04,0.04,murrado01
Drayson Bowman,LW,70,0.06,0.11,0.17,bowmadr01
Drew Doughty,D,78,0.13,0.35,0.47,doughdr01
Drew MacIntyre,G,2,0.00,0.00,0.00,macindr01
Drew Miller,LW,82,0.09,0.10,0.18,milledr01
Drew Shore,C,24,0.21,0.08,0.29,shoredr01
Drew Stafford,RW,70,0.23,0.26,0.49,staffdr01
Duncan Keith,D,79,0.08,0.70,0.77,keithdu01
Dustin Brown,RW,79,0.19,0.15,0.34,browndu01
Dustin Byfuglien,D,78,0.26,0.46,0.72,byfugdu01
Dustin Jeffrey,C,34,0.06,0.06,0.12,jeffrdu01
Dustin Penner,LW,67,0.21,0.31,0.52,pennedu01
Dustin Tokarski,G,3,0.00,0.00,0.00,tokardu01
Dwight King,LW,77,0.19,0.19,0.39,kingdw01
Dylan McIlrath,D,2,0.00,0.00,0.00,mcilrdy01
Dylan Olsen,D,44,0.07,0.20,0.27,olsendy01
Ed Jovanovski,D,37,0.03,0.11,0.14,jovaned01
Eddie Läck,G,41,0.00,0.00,0.00,lacked01
Elias Lindholm,C,58,0.16,0.21,0.36,lindhel01
Emerson Etem,LW,29,0.24,0.14,0.38,etemem01
Eriah Hayes,RW,15,0.07,0.00,0.07,hayeser01
Eric Boulton,LW,23,0.09,0.09,0.17,boulter01
Eric Brewer,D,77,0.05,0.17,0.22,breweer01
Eric Fehr,RW,73,0.18,0.25,0.42,fehrer01
Éric Gélinas,D,60,0.12,0.37,0.48,geliner01
Eric Gryba,D,57,0.04,0.16,0.19,grybaer01
Eric Nystrom,LW,79,0.19,0.08,0.27,nystrer01
Eric O'Dell,C,30,0.10,0.13,0.23,odeller01
Eric Staal,C,79,0.27,0.51,0.77,staaler01
Eric Tangradi,LW,55,0.05,0.05,0.11,tangrer01
Erik Cole,LW,75,0.21,0.17,0.39,coleer01
Erik Condra,RW,76,0.08,0.13,0.21,condrer01
Erik Gudbranson,D,65,0.05,0.09,0.14,gudbrer01
Erik Gustafsson,D,31,0.06,0.26,0.32,gustaer01
Erik Haula,C,46,0.13,0.20,0.33,haulaer01
Erik Johnson,D,80,0.11,0.38,0.49,johnser01
Erik Karlsson,D,82,0.24,0.66,0.90,karlser01
Evander Kane,LW,63,0.30,0.35,0.65,kaneev01
Evgeni Malkin,C,60,0.38,0.82,1.20,malkiev01
Evgeni Nabokov,G,40,0.00,0.03,0.03,nabokev01
Evgeny Kuznetsov,C,17,0.18,0.35,0.53,kuzneev01
Fedor Tyutin,D,69,0.06,0.32,0.38,tyutife01
Filip Forsberg,C,13,0.08,0.31,0.38,forsbfi01
Francis Bouillon,D,52,0.04,0.08,0.12,bouilfr01
François Beauchemin,D,70,0.06,0.19,0.24,beaucfr01
Frank Corrado,D,15,0.07,0.00,0.07,corrafr01
Frans Nielsen,C,80,0.31,0.41,0.73,nielsfr01
Frazer McLaren,LW,27,0.00,0.00,0.00,mclarfr01
Freddie Hamilton,C,11,0.00,0.00,0.00,hamilfr01
Frederik Andersen,G,28,0.00,0.04,0.04,anderfr01
Gabriel Bourque,LW,74,0.12,0.23,0.35,bourqga01
Gabriel Dumont,C,2,0.00,0.00,0.00,dumonga01
Gabriel Landeskog,LW,81,0.32,0.48,0.80,landega01
Garrett Wilson,LW,3,0.00,0.00,0.00,wilsoga01
George Parros,RW,22,0.00,0.05,0.05,parroge01
Gilbert Brulé,C,3,0.00,0.00,0.00,brulegi01
Grant Clitsome,D,32,0.06,0.31,0.38,clitsgr01
Greg McKegg,C,1,0.00,0.00,0.00,mckeggr01
Gregory Campbell,C,82,0.10,0.16,0.26,campbgr01
Gustav Nyquist,RW,57,0.49,0.35,0.84,nyquigu01
Hal Gill,D,6,0.00,0.00,0.00,gillha01
Hampus Lindholm,D,78,0.08,0.31,0.38,lindhha01
Harry Zolnierczyk,LW,13,0.15,0.00,0.15,zolniha01
Henrik Lundqvist,G,63,0.00,0.06,0.06,lundqhe01
Henrik Sedin,C,70,0.16,0.56,0.71,sedinhe01
Henrik Tallinder,D,64,0.03,0.09,0.13,tallihe01
Henrik Zetterberg,C,45,0.36,0.71,1.07,zettehe01
Ian Cole,D,46,0.07,0.17,0.24,coleia01
Ilya Bryzgalov,G,32,0.00,0.00,0.00,bryzgil01
J.T. Brown,RW,63,0.06,0.24,0.30,brownjt01
J.T. Miller,C,30,0.10,0.10,0.20,millejt01
Jack Campbell,G,1,0.00,0.00,0.00,campbja01
Jack Hillen,D,13,0.00,0.08,0.08,hilleja01
Jack Johnson,D,82,0.06,0.34,0.40,johnsja02
Jack Skille,RW,16,0.25,0.00,0.25,skillja01
Jacob Josefson,C,27,0.04,0.07,0.11,josefja01
Jacob Markström,G,16,0.00,0.00,0.00,marksja02
Jacob Trouba,D,65,0.15,0.29,0.45,troubja01
Jaden Schwartz,LW,80,0.31,0.39,0.70,schwaja01
Jake Dowell,C,1,0.00,0.00,0.00,dowelja01
Jake Gardiner,D,80,0.13,0.26,0.39,gardija01
Jake McCabe,D,7,0.00,0.14,0.14,mccabja01
Jake Muzzin,D,76,0.07,0.25,0.32,muzzija01
Jakob Silfverberg,RW,52,0.19,0.25,0.44,silfvja01
Jakub Kindl,D,66,0.03,0.26,0.29,kindlja01
Jakub Voráček,RW,82,0.28,0.48,0.76,voracja01
James Neal,LW,59,0.46,0.58,1.03,nealja01
James Reimer,G,36,0.00,0.00,0.00,reimeja01
James Sheppard,LW,67,0.06,0.24,0.30,sheppja01
James van Riemsdyk,LW,80,0.38,0.39,0.76,vanrija01
James Wisniewski,D,75,0.09,0.59,0.68,wisnija01
James Wright,C,59,0.00,0.03,0.03,wrighja02
Jamie Benn,C,81,0.42,0.56,0.98,bennja01
Jamie Devane,LW,2,0.00,0.00,0.00,devanja01
Jamie McBain,D,69,0.09,0.16,0.25,mcbaija02
Jamie McGinn,LW,79,0.24,0.24,0.48,mcginja01
Jamie Oleksiak,D,7,0.00,0.00,0.00,oleksja01
Jan Hejda,D,78,0.08,0.14,0.22,hejdaja01
Jannik Hansen,RW,71,0.15,0.13,0.28,hanseja01
Jared Boll,RW,28,0.04,0.04,0.07,bollja01
Jared Cowen,D,68,0.09,0.13,0.22,cowenja01
Jared Spurgeon,D,67,0.07,0.31,0.39,spurgja01
Jarome Iginla,RW,78,0.38,0.40,0.78,iginlja01
Jaromír Jágr,RW,82,0.29,0.52,0.82,jagrja01
Jaroslav Halák,G,52,0.00,0.02,0.02,halakja01
Jarred Tinordi,D,22,0.00,0.09,0.09,tinorja01
Jarret Stoll,C,78,0.10,0.24,0.35,stollja01
Jason Akeson,RW,1,0.00,1.00,1.00,akesoja01
Jason Chimera,LW,82,0.18,0.33,0.51,chimeja01
Jason Demers,D,75,0.07,0.39,0.45,demerja01
Jason Garrison,D,81,0.09,0.32,0.41,garrija01
Jason LaBarbera,G,7,0.00,0.00,0.00,labarja01
Jason Pominville,RW,82,0.37,0.37,0.73,pominja01
Jason Spezza,C,75,0.31,0.57,0.88,spezzja01
Jason Zucker,LW,21,0.19,0.05,0.24,zuckeja01
Jay Beagle,C,62,0.06,0.08,0.15,beaglja01
Jay Bouwmeester,D,82,0.05,0.40,0.45,bouwmja01
Jay Harrison,D,68,0.06,0.16,0.22,harrija01
Jay McClement,C,81,0.05,0.07,0.12,mccleja01
Jay Rosehill,LW,34,0.06,0.00,0.06,rosehja01
Jayson Megna,C,36,0.14,0.11,0.25,megnaja01
Jean-Gabriel Pageau,C,28,0.07,0.00,0.07,pageaje01
Jean-Philippe Côté,D,19,0.00,0.21,0.21,coteje01
Jean-Sébastien Giguère,G,22,0.00,0.00,0.00,gigueje01
Jeff Carter,C,72,0.38,0.32,0.69,carteje01
Jeff Halpern,C,69,0.07,0.10,0.17,halpeje01
Jeff Petry,D,80,0.09,0.13,0.21,petryje01
Jeff Skinner,LW,71,0.46,0.30,0.76,skinnje01
Jeff Zatkoff,G,20,0.00,0.05,0.05,zatkoje01
Jeremy Morin,LW,24,0.21,0.25,0.46,morinje01
Jeremy Welsh,C,19,0.05,0.00,0.05,welshje01
Jerred Smithson,C,18,0.00,0.00,0.00,smithje01
Jerry D'Amigo,RW,22,0.05,0.09,0.14,damigje01
Jesper Fast,RW,11,0.00,0.00,0.00,fastje01
Jesse Joensuu,LW,42,0.07,0.05,0.12,joensje01
Jesse Winchester,C,52,0.17,0.17,0.35,winchje01
Jhonas Enroth,G,28,0.00,0.00,0.00,enrotjh01
Jim Slater,C,27,0.04,0.04,0.07,slateji01
Jimmy Hayes,RW,55,0.20,0.13,0.33,hayesji01
Jimmy Howard,G,51,0.00,0.00,0.00,howarja02
Jiří Hudler,C,75,0.23,0.49,0.72,hudleji01
Jiří Tlustý,LW,68,0.24,0.21,0.44,tlustji01
Joacim Eriksson,G,1,0.00,0.00,0.00,eriksjo01
Joakim Andersson,C,65,0.12,0.14,0.26,anderjo03
Joakim Nordström,C,16,0.06,0.13,0.19,nordsjo02
Joe Colborne,C,80,0.13,0.23,0.35,colbojo01
Joe Corvo,D,25,0.12,0.28,0.40,corvojo01
Joe Pavelski,C,82,0.50,0.46,0.96,paveljo01
Joe Piskula,D,2,0.00,0.00,0.00,piskujo01
Joe Thornton,C,82,0.13,0.79,0.93,thornjo01
Joe Vitale,C,53,0.02,0.25,0.26,vitaljo01
Joe Whitney,RW,1,0.00,0.00,0.00,whitnjo01
Joel Ward,RW,82,0.29,0.30,0.60,wardjo02
Joey Crabb,RW,9,0.00,0.11,0.11,crabbjo01
Joey MacDonald,G,11,0.00,0.00,0.00,macdojo01
Joffrey Lupul,LW,69,0.32,0.32,0.64,lupuljo01
Johan Franzén,RW,54,0.30,0.46,0.76,franzjo01
Johan Larsson,LW,28,0.00,0.14,0.14,larssjo02
Johan Sundstrom,C,11,0.00,0.09,0.09,sundsjo01
John Albert,C,9,0.11,0.00,0.11,alberjo01
