Player,Position,GP,GPG,APG,PPG,PlayerID
Joni Pitkänen,D,63,0.13,0.29,0.41,pitkajo01
Jordan Hendry,D,40,0.03,0.08,0.10,hendrjo02
Jordan Leopold,D,43,0.12,0.19,0.30,leopojo01
Jordan Smotherman,LW,2,0.50,0.50,1.00,lavaljo01
Jordan Staal,C,82,0.15,0.20,0.34,staaljo01
Jordin Tootoo,RW,63,0.17,0.11,0.29,tootojo01
José Théodore,G,53,0.00,0.04,0.04,theodjo01
Josef Vašíček,C,81,0.20,0.23,0.43,vasicjo01
Josh Gorges,D,62,0.00,0.15,0.15,gorgejo01
Josh Gratton,LW,1,0.00,0.00,0.00,grattjo01
Josh Harding,G,29,0.00,0.03,0.03,hardijo01
Josh Hennessy,C,5,0.00,0.00,0.00,hennejo01
Josh Langfeld,RW,2,0.00,0.00,0.00,langfjo01
Jozef Stümpel,RW,52,0.13,0.25,0.38,stumpjo01
Junior Lessard,RW,21,0.05,0.05,0.10,lessaju01
Jussi Jokinen,LW,72,0.22,0.36,0.58,jokinju01
Justin Abdelkader,LW,2,0.00,0.00,0.00,abdelju01
Justin Williams,RW,37,0.24,0.57,0.81,williju01
Kamil Kreps,C,76,0.11,0.22,0.33,krepska01
Karel Rachůnek,D,47,0.09,0.19,0.28,rachuka01
Kari Lehtonen,G,48,0.00,0.04,0.04,lehtoka01
Karl Stewart,LW,9,0.00,0.00,0.00,stewaka01
Kārlis Skrastiņš,D,60,0.03,0.05,0.08,skraska01
Karri Rämö,G,22,0.00,0.05,0.05,ramoka01
Keith Aucoin,RW,38,0.13,0.21,0.34,aucoike01
Keith Ballard,D,82,0.07,0.18,0.26,ballake01
Keith Carney,D,61,0.02,0.16,0.18,carneke01
Keith Tkachuk,C,79,0.34,0.39,0.73,tkachke01
Keith Yandle,D,43,0.12,0.16,0.28,yandlke01
Ken Klee,D,72,0.01,0.13,0.14,kleeke01
Kent Huskins,D,76,0.05,0.20,0.25,huskike01
Kevin Bieksa,D,34,0.06,0.29,0.35,biekske01
Kevin Dallman,D,34,0.09,0.12,0.21,dallmke01
Kevin Doell,C,8,0.00,0.13,0.13,doellke01
Kevin Klein,D,13,0.00,0.15,0.15,kleinke01
Kevin Weekes,G,9,0.00,0.00,0.00,weekeke01
Kevyn Adams,C,27,0.00,0.07,0.07,adamske01
Kim Johnsson,D,80,0.05,0.29,0.34,johnski01
Kimmo Timonen,D,80,0.10,0.45,0.55,timonki01
Kip Brennan,LW,3,0.00,0.00,0.00,brennki01
Kirk Maltby,LW,61,0.10,0.07,0.16,maltbki01
Kris Beech,C,25,0.24,0.20,0.44,beechkr01
Kris Draper,C,65,0.14,0.12,0.26,drapekr01
Kris Letang,D,63,0.10,0.17,0.27,letankr01
Kris Newbury,C,28,0.04,0.04,0.07,newbukr01
Kris Russell,D,67,0.03,0.12,0.15,russekr01
Kris Versteeg,RW,13,0.15,0.15,0.31,verstkr01
Kristian Huselius,LW,81,0.31,0.51,0.81,huselkr01
Krys Barch,RW,48,0.02,0.04,0.06,barchkr01
Kurt Sauer,D,54,0.02,0.09,0.11,sauerku01
Kurtis Foster,D,56,0.13,0.21,0.34,fosteku01
Kyle Brodziak,C,80,0.18,0.21,0.39,brodzky01
Kyle Calder,LW,65,0.11,0.20,0.31,caldeky01
Kyle Chipchura,C,36,0.11,0.19,0.31,chipcky01
Kyle Cumiskey,D,38,0.00,0.13,0.13,cumisky01
Kyle Greentree,LW,2,0.00,0.00,0.00,greenky01
Kyle McLaren,D,61,0.05,0.13,0.18,mclarky01
Kyle Okposo,RW,9,0.22,0.33,0.56,okposky01
Kyle Quincey,D,6,0.00,0.00,0.00,quincky01
Kyle Turris,C,3,0.00,0.33,0.33,turriky01
Kyle Wanvig,RW,7,0.14,0.00,0.14,wanviky01
Kyle Wellwood,C,59,0.14,0.22,0.36,wellwky01
Ladislav Nagy,LW,38,0.24,0.45,0.68,nagyla01
Ladislav Šmíd,D,65,0.00,0.06,0.06,smidla01
Lasse Kukkonen,D,53,0.02,0.08,0.09,kukkola01
Lauri Tukonen,RW,1,0.00,0.00,0.00,tukonla01
Lawrence Nycholat,D,3,0.00,0.00,0.00,nychola01
Lee Stempniak,RW,80,0.16,0.31,0.48,stemple01
Liam Reddox,LW,1,0.00,0.00,0.00,reddoli01
Loui Eriksson,LW,69,0.20,0.25,0.45,erikslo01
Ľubomír Višňovský,D,82,0.10,0.40,0.50,visnolu01
Luc Bourdon,D,27,0.07,0.00,0.07,bourdlu01
Lukáš Kašpar,LW,3,0.00,0.00,0.00,kaspalu01
Lukáš Krajíček,D,39,0.05,0.23,0.28,krajilu01
Luke Richardson,D,76,0.03,0.09,0.12,richalu01
Magnus Johansson,D,45,0.00,0.31,0.31,johanma01
Manny Fernandez,G,4,0.00,0.00,0.00,fernama01
Manny Legace,G,66,0.00,0.03,0.03,legacma01
Manny Malhotra,C,71,0.15,0.25,0.41,malhoma01
Marc Denis,G,10,0.00,0.00,0.00,denisma01
Marc Methot,D,9,0.00,0.00,0.00,methoma01
Marc Pouliot,C,24,0.04,0.25,0.29,poulima01
Marc Savard,C,74,0.20,0.85,1.05,savarma01
Marc Staal,D,80,0.03,0.10,0.13,staalma01
Marc-André Bergeron,D,55,0.16,0.18,0.35,bergema02
Marc-André Fleury,G,35,0.00,0.03,0.03,fleurma01
Marc-André Gragnani,LW,2,0.00,0.00,0.00,gragnma01
Marc-Édouard Vlasic,D,82,0.02,0.15,0.17,vlasima01
Marcel Goc,C,51,0.10,0.06,0.16,gocma01
Marcel Hossa,LW,50,0.02,0.14,0.16,hossama02
Marco Sturm,LW,80,0.34,0.36,0.70,sturmma01
Marcus Nilson,LW,47,0.06,0.04,0.11,nilsoma01
Marek Malík,D,42,0.05,0.19,0.24,malikma01
Marek Schwarz,G,2,0.00,0.00,0.00,schwama01
Marek Svatoš,RW,62,0.42,0.18,0.60,svatoma01
Marek Židlický,D,79,0.06,0.48,0.54,zidlima01
Marián Gáborík,RW,77,0.55,0.53,1.08,gaborma01
Marián Hossa,RW,72,0.40,0.51,0.92,hossama01
Mark Bell,LW,35,0.11,0.17,0.29,bellma01
Mark Eaton,D,36,0.00,0.08,0.08,eatonma01
Mark Fistric,D,37,0.00,0.05,0.05,fistrma01
Mark Hartigan,C,23,0.13,0.04,0.17,hartima01
Mark Mowers,RW,17,0.06,0.00,0.06,mowerma01
Mark Parrish,RW,66,0.24,0.21,0.45,parrima01
Mark Popovic,D,33,0.00,0.06,0.06,popovma01
Mark Recchi,RW,72,0.19,0.47,0.67,recchma01
Mark Smith,C,54,0.02,0.06,0.07,smithma01
Mark Streit,D,81,0.16,0.60,0.77,streima01
Mark Stuart,D,82,0.05,0.05,0.10,stuarma01
Markus Näslund,LW,82,0.30,0.37,0.67,nasluma02
Martin Biron,G,62,0.00,0.02,0.02,bironma01
Martin Brodeur,G,77,0.00,0.05,0.05,brodema01
Martin Erat,RW,76,0.30,0.45,0.75,eratma01
Martin Gélinas,LW,57,0.16,0.19,0.35,gelinma01
Martin Gerber,G,57,0.00,0.04,0.04,gerbema01
Martin Hanzal,C,72,0.11,0.38,0.49,hanzama01
Martin Havlát,RW,35,0.29,0.49,0.77,havlama01
Martin Lapointe,RW,70,0.09,0.10,0.19,lapoima01
Martin Lojek,D,2,0.00,0.00,0.00,lojekma01
Martin Ručinský,LW,40,0.13,0.28,0.40,rucinma01
Martin Škoula,D,80,0.04,0.10,0.14,skoulma01
Martin St. Louis,RW,82,0.30,0.71,1.01,stlouma01
Martin St. Pierre,C,5,0.00,0.00,0.00,stpiema01
Martin Straka,LW,65,0.22,0.42,0.63,strakma01
Marty Reasoner,C,82,0.13,0.17,0.30,reasoma01
Marty Turco,G,62,0.00,0.05,0.05,turcoma01
Mason Raymond,LW,49,0.18,0.24,0.43,raymoma01
Mathias Tjärnqvist,LW,78,0.05,0.09,0.14,tjarnma01
Mathieu Dandenault,RW,61,0.15,0.08,0.23,dandema01
Mathieu Darche,LW,73,0.10,0.21,0.30,darchma01
Mathieu Garon,G,47,0.00,0.00,0.00,garonma01
Mathieu Roy,D,13,0.00,0.08,0.08,royma01
Mathieu Schneider,D,65,0.18,0.42,0.60,schnema01
Mats Sundin,C,74,0.43,0.62,1.05,sundima01
Matt Bradley,RW,77,0.09,0.14,0.23,bradlma01
Matt Carle,D,62,0.03,0.21,0.24,carlema01
Matt Cooke,LW,78,0.13,0.17,0.29,cookema01
Matt Cullen,C,59,0.22,0.61,0.83,cullema01
Matt D'Agostini,RW,1,0.00,0.00,0.00,dagosma01
Matt Ellis,LW,54,0.06,0.09,0.15,ellisma01
Matt Foy,RW,28,0.14,0.14,0.29,foyma01
Matt Greene,D,46,0.00,0.02,0.02,greenma01
Matt Hunwick,D,13,0.00,0.08,0.08,hunwima01
Matt Jones,D,45,0.00,0.04,0.04,jonesma01
Matt Keetley,G,1,0.00,0.00,0.00,keetlma01
Matt Keith,RW,3,0.00,0.00,0.00,keithma01
Matt Lashoff,D,18,0.06,0.22,0.28,lashoma01
Matt Moulson,LW,22,0.23,0.18,0.41,moulsma01
Matt Murley,LW,3,0.00,0.33,0.33,murlema01
Matt Niskanen,D,78,0.09,0.24,0.33,niskama01
Matt Pettinger,LW,76,0.08,0.09,0.17,pettima01
Matt Smaby,D,14,0.00,0.00,0.00,smabyma01
Matt Stajan,C,82,0.20,0.21,0.40,stajama01
Matt Walker,D,43,0.02,0.02,0.05,walkema01
Matthew Lombardi,C,82,0.17,0.27,0.44,lombama01
Matthew Spiller,D,9,0.00,0.11,0.11,spillma01
Mattias Norström,D,66,0.03,0.17,0.20,norstma01
Mattias Öhlund,D,53,0.17,0.28,0.45,ohlunma01
Mattias Ritola,C,2,0.00,0.50,0.50,ritolma01
Maxim Afinogenov,RW,56,0.18,0.32,0.50,afinoma01
Maxim Kondratiev,D,4,0.00,0.00,0.00,kondrma01
Maxim Lapierre,C,53,0.13,0.21,0.34,lapiema01
Maxime Talbot,C,63,0.19,0.22,0.41,talboma01
Michael Funk,D,4,0.00,0.00,0.00,funkmi01
Michael Leighton,G,3,0.00,0.00,0.00,leighmi01
Michael Nylander,C,40,0.28,0.65,0.93,nylanmi01
Michael Peca,C,65,0.12,0.40,0.52,pecami01
Michael Ryan,C,46,0.09,0.09,0.17,ryanmi01
Michael Ryder,RW,70,0.20,0.24,0.44,rydermi01
Michal Handzuš,C,82,0.09,0.17,0.26,handzmi01
Michal Rozsíval,D,80,0.16,0.31,0.48,rozsimi01
Michel Ouellet,RW,64,0.27,0.30,0.56,ouellmi01
Micki DuPont,D,2,0.00,0.00,0.00,duponmi01
Miikka Kiprusoff,G,76,0.00,0.03,0.03,kiprumi01
Mikael Samuelsson,RW,73,0.15,0.40,0.55,samuemi01
Mikael Tellqvist,G,22,0.00,0.05,0.05,tellqmi01
Mike Blunden,RW,1,0.00,0.00,0.00,blundmi01
Mike Brown,RW,19,0.05,0.00,0.05,brownmi02
Mike Cammalleri,LW,63,0.30,0.44,0.75,cammami01
Mike Commodore,D,67,0.04,0.16,0.21,commomi01
Mike Comrie,C,76,0.28,0.37,0.64,comrimi01
Mike Fisher,C,79,0.29,0.30,0.59,fishemi01
Mike Glumac,RW,4,0.00,0.00,0.00,glumami01
Mike Green,D,82,0.22,0.46,0.68,greenmi03
Mike Grier,RW,78,0.12,0.17,0.28,griermi01
Mike Iggulden,C,1,0.00,0.00,0.00,iggulmi01
Mike Johnson,RW,21,0.10,0.14,0.24,johnsmi01
Mike Knuble,RW,82,0.35,0.32,0.67,knublmi01
Mike Komisarek,D,75,0.05,0.17,0.23,komismi01
Mike Lundin,D,81,0.00,0.07,0.07,lundimi01
Mike Modano,C,82,0.26,0.44,0.70,modanmi01
Mike Mottau,D,76,0.05,0.17,0.22,mottami01
Mike Ribeiro,C,76,0.36,0.74,1.09,ribeimi01
Mike Richards,C,73,0.38,0.64,1.03,richami02
Mike Rupp,C,64,0.05,0.09,0.14,ruppmi01
Mike Sillinger,C,52,0.27,0.23,0.50,sillimi01
Mike Smith,G,34,0.00,0.03,0.03,smithmi01
Mike Van Ryn,D,20,0.00,0.10,0.10,vanrymi01
Mike Weaver,D,55,0.00,0.02,0.02,weavemi01
Mike Weber,D,16,0.00,0.19,0.19,webermi01
Mike York,LW,63,0.10,0.13,0.22,yorkmi01
Mike Zigomanis,C,33,0.06,0.03,0.09,zigommi01
Mikhail Grabovski,C,24,0.13,0.25,0.38,grabomi01
Mikko Koivu,C,57,0.19,0.54,0.74,koivumi01
Milan Hejduk,RW,77,0.38,0.32,0.70,hejdumi01
Milan Jurčina,D,75,0.01,0.11,0.12,jurcimi01
Milan Lucic,LW,77,0.10,0.25,0.35,lucicmi01
Milan Michálek,LW,79,0.30,0.39,0.70,michami01
Miroslav Šatan,RW,80,0.20,0.31,0.51,satanmi01
Nate Guenin,D,2,0.00,0.00,0.00,guenina01
Nathan Horton,RW,82,0.33,0.43,0.76,hortona01
Nathan McIver,D,17,0.00,0.00,0.00,mcivena01
Nathan Paetsch,D,59,0.03,0.12,0.15,paetsna01
Nathan Smith,C,13,0.00,0.00,0.00,smithna02
Nick Boynton,D,79,0.04,0.11,0.15,boyntni01
Nick Foligno,LW,45,0.13,0.07,0.20,foligni01
Nick Schultz,D,81,0.02,0.16,0.19,schulni01
Nick Tarnasky,C,80,0.08,0.05,0.13,tarnani01
Nicklas Bäckström,C,82,0.17,0.67,0.84,backsni02
Nicklas Grossmann,D,62,0.00,0.11,0.11,grossni01
Nicklas Lidström,D,76,0.13,0.79,0.92,lidstni01
Niclas Bergfors,RW,1,0.00,0.00,0.00,bergfni01
Niclas Hävelid,D,81,0.01,0.16,0.17,havelni01
Niclas Wallin,D,66,0.03,0.09,0.12,wallini01
Nigel Dawes,LW,61,0.23,0.25,0.48,dawesni01
Nik Antropov,C,72,0.36,0.42,0.78,antroni01
Niklas Bäckström,G,58,0.00,0.00,0.00,backsni01
Niklas Hagman,LW,82,0.33,0.17,0.50,hagmani01
Niklas Hjalmarsson,D,13,0.00,0.08,0.08,hjalmni01
Niklas Kronwall,D,65,0.11,0.43,0.54,kronwni01
Niko Kapanen,C,79,0.13,0.23,0.35,kapanni01
Nikolai Khabibulin,G,50,0.00,0.04,0.04,khabini01
Nikolai Zherdev,RW,82,0.32,0.43,0.74,zherdni01
Noah Clarke,LW,1,1.00,0.00,1.00,clarkno02
Noah Welch,D,4,0.00,0.00,0.00,welchno01
Nolan Pratt,D,55,0.02,0.11,0.13,prattno01
Olaf Kölzig,G,54,0.00,0.04,0.04,kolziol01
Ole-Kristian Tollefsen,D,51,0.04,0.04,0.08,tolleol01
Olli Jokinen,C,82,0.41,0.45,0.87,jokinol01
Olli Malmivaara,D,2,0.00,0.00,0.00,malmiol01
Ondřej Pavelec,G,7,0.00,0.00,0.00,pavelon01
Owen Nolan,RW,77,0.21,0.21,0.42,nolanow01
P.J. Axelsson,LW,75,0.17,0.21,0.39,axelspj01
Pascal Dupuis,LW,78,0.15,0.19,0.35,dupuipa01
Pascal Leclaire,G,54,0.00,0.04,0.04,leclapa01
Pascal Pelletier,LW,6,0.00,0.00,0.00,pellepa01
Patrice Bergeron,C,10,0.30,0.40,0.70,bergepa01
Patrice Brisebois,D,43,0.07,0.19,0.26,brisepa01
Patrick Eaves,RW,37,0.14,0.27,0.41,eavespa01
Patrick Kaleta,RW,40,0.08,0.05,0.13,kaletpa01
Patrick Kane,RW,82,0.26,0.62,0.88,kanepa01
Patrick Lalime,G,32,0.00,0.00,0.00,lalimpa01
Patrick Marleau,C,78,0.24,0.37,0.62,marlepa01
Patrick O'Sullivan,C,82,0.27,0.38,0.65,osullpa01
Patrick Rissmiller,LW,79,0.10,0.11,0.22,rissmpa01
Patrick Sharp,LW,80,0.45,0.33,0.78,sharppa01
Patrick Thoresen,LW,38,0.05,0.16,0.21,thorepa01
Patrik Eliáš,LW,74,0.27,0.47,0.74,eliaspa01
Paul Gaustad,C,82,0.12,0.32,0.44,gaustpa01
Paul Kariya,LW,82,0.20,0.60,0.79,kariypa01
Paul Mara,D,61,0.02,0.26,0.28,marapa01
Paul Martin,D,73,0.07,0.37,0.44,martipa01
Paul Ranger,D,72,0.14,0.29,0.43,rangepa01
Paul Stastny,C,66,0.36,0.71,1.08,stastpa01
Pavel Datsyuk,C,82,0.38,0.80,1.18,datsypa01
Pavel Kubina,D,72,0.15,0.40,0.56,kubinpa01
Pavol Demitra,LW,68,0.22,0.57,0.79,demitpa01
Pekka Rinne,G,1,0.00,0.00,0.00,rinnepe01
Peter Budaj,G,35,0.00,0.03,0.03,budajpe01
Peter Forsberg,C,9,0.11,1.44,1.56,forsbpe01
Peter Harrold,D,25,0.08,0.12,0.20,harrope01
Peter Mueller,C,81,0.27,0.40,0.67,muellpe01
Peter Schaefer,LW,63,0.14,0.27,0.41,schaepe01
Peter Vandermeer,LW,2,0.00,0.00,0.00,vandepe01
Petr Průcha,LW,62,0.11,0.16,0.27,pruchpe01
Petr Sýkora,RW,81,0.35,0.43,0.78,sykorpe01
Petri Kontiola,C,12,0.00,0.42,0.42,kontipe01
Petteri Nokelainen,C,57,0.12,0.05,0.18,nokelpe01
Petteri Nummelin,D,27,0.07,0.26,0.33,nummepe01
Petteri Wirtanen,C,3,0.33,0.00,0.33,wirtape01
Phil Kessel,RW,82,0.23,0.22,0.45,kesseph01
Philippe Boucher,D,38,0.05,0.32,0.37,bouchph01
Pierre-Marc Bouchard,RW,81,0.16,0.62,0.78,bouchpi02
Quintin Laing,LW,39,0.03,0.13,0.15,laingqu01
R.J. Umberger,C,74,0.18,0.50,0.68,umberrj01
Radek Bonk,C,79,0.18,0.19,0.37,bonkra01
Radek Dvořák,RW,67,0.12,0.13,0.25,dvorara01
Radek Martínek,D,69,0.00,0.22,0.22,martira01
Radim Vrbata,RW,76,0.36,0.38,0.74,vrbatra01
Raffi Torres,LW,32,0.16,0.19,0.34,torrera01
Raitis Ivanāns,LW,73,0.08,0.03,0.11,ivanara01
Randy Jones,D,71,0.07,0.37,0.44,jonesra01
Randy Robitaille,C,68,0.15,0.28,0.43,robitra01
Ray Emery,G,31,0.00,0.00,0.00,emeryra01
Ray Whitney,LW,66,0.38,0.55,0.92,whitnra01
Rene Bourque,LW,62,0.16,0.23,0.39,bourqre01
Rhett Warrener,D,31,0.03,0.10,0.13,warrerh01
Rich Peverley,C,33,0.15,0.15,0.30,peverri01
Richard Park,RW,82,0.15,0.24,0.39,parkri01
Richard Zedník,LW,54,0.28,0.20,0.48,zedniri01
Rick DiPietro,G,63,0.00,0.10,0.10,dipieri01
Rick Nash,LW,80,0.48,0.39,0.86,nashri01
Rick Rypien,C,22,0.05,0.09,0.14,rypieri01
Riley Cote,LW,70,0.01,0.04,0.06,coteri01
Rob Blake,D,71,0.13,0.31,0.44,blakero01
Rob Davison,D,34,0.03,0.03,0.06,davisro01
Rob Globke,C,9,0.00,0.00,0.00,globkro01
Rob Niedermayer,C,78,0.10,0.10,0.21,niedero01
Rob Schremp,C,2,0.00,0.00,0.00,schrero01
Rob Scuderi,D,71,0.00,0.07,0.07,scudero01
Robbie Earl,LW,9,0.00,0.11,0.11,earlro01
Robert Lang,C,76,0.28,0.43,0.71,langro01
Robert Nilsson,LW,71,0.14,0.44,0.58,nilssro01
Roberto Luongo,G,73,0.00,0.04,0.04,luongro01
Robyn Regehr,D,82,0.06,0.18,0.24,regehro01
Rod Brind'Amour,C,59,0.32,0.54,0.86,brindro01
Rod Pelley,C,58,0.03,0.07,0.10,pellero02
Roman Hamrlík,D,77,0.06,0.27,0.34,hamrlro01
Roman Polák,D,6,0.00,0.17,0.17,polakro01
Ron Hainsey,D,78,0.10,0.31,0.41,hainsro01
Rory Fitzpatrick,D,19,0.00,0.05,0.05,fitzpro02
Rostislav Klesla,D,82,0.07,0.15,0.22,kleslro01
Rostislav Olesz,LW,56,0.25,0.21,0.46,oleszro01
Ruslan Fedotenko,LW,67,0.24,0.25,0.49,fedotru01
Ruslan Salei,D,82,0.07,0.29,0.37,saleiru01
Ryan Bayda,LW,31,0.10,0.10,0.19,baydary01
Ryan Caldwell,D,2,0.00,0.00,0.00,caldwry01
Ryan Callahan,RW,52,0.15,0.10,0.25,callary01
Ryan Carter,C,34,0.12,0.12,0.24,cartery01
Ryan Craig,C,7,0.14,0.14,0.29,craigry01
Ryan Getzlaf,C,77,0.31,0.75,1.06,getzlry01
Ryan Hollweg,LW,70,0.03,0.03,0.06,hollwry01
Ryan Johnson,C,79,0.06,0.16,0.23,johnsry01
Ryan Kesler,C,80,0.26,0.20,0.46,keslery01
Ryan Malone,LW,77,0.35,0.31,0.66,malonry01
Ryan Miller,G,76,0.00,0.01,0.01,millery01
Ryan O'Byrne,D,33,0.03,0.18,0.21,obyrnry01
Ryan Parent,D,22,0.00,0.00,0.00,parenry01
Ryan Potulny,C,7,0.00,0.14,0.14,potulry01
Ryan Shannon,RW,27,0.19,0.30,0.48,shannry01
Ryan Smyth,LW,55,0.25,0.42,0.67,smythry01
Ryan Stone,C,6,0.00,0.17,0.17,stonery01
Ryan Suter,D,76,0.09,0.32,0.41,suterry01
Ryan Whitney,D,76,0.16,0.37,0.53,whitnry01
Ryane Clowe,LW,15,0.20,0.33,0.53,clowery01
Saku Koivu,C,77,0.21,0.52,0.73,koivusa01
Sam Gagner,C,79,0.16,0.46,0.62,gagnesa01
Sami Kapanen,RW,74,0.07,0.04,0.11,kapansa01
Sami Lepistö,D,7,0.00,0.14,0.14,lepissa01
Sami Salo,D,63,0.13,0.27,0.40,salosa01
Samuel Påhlsson,C,56,0.11,0.16,0.27,pahlssa01
Sandis Ozoliņš,D,39,0.08,0.33,0.41,ozolisa01
Scott Clemmensen,G,3,0.00,0.00,0.00,clemmsc01
Scott Gomez,C,81,0.20,0.67,0.86,gomezsc01
Scott Hannan,D,82,0.02,0.23,0.26,hannasc01
Scott Hartnell,LW,80,0.30,0.24,0.54,hartnsc01
Scott Nichol,C,73,0.14,0.11,0.25,nichosc01
Scott Niedermayer,D,48,0.17,0.35,0.52,niedesc01
Scott Parker,RW,25,0.00,0.00,0.00,parkesc01
Scott Thornton,LW,47,0.11,0.06,0.17,thornsc01
Scott Walker,RW,58,0.24,0.31,0.55,walkesc01
Scottie Upshall,RW,61,0.23,0.26,0.49,upshasc01
Sean Avery,LW,57,0.26,0.32,0.58,averyse01
Sean Bergenheim,LW,78,0.13,0.15,0.28,bergese01
Sean Hill,D,35,0.06,0.20,0.26,hillse01
Sean O'Donnell,D,82,0.02,0.09,0.11,odonnse01
Sergei Brylin,C,82,0.07,0.12,0.20,brylise01
Sergei Fedorov,C,68,0.16,0.44,0.60,fedorse01
Sergei Gonchar,D,78,0.15,0.68,0.83,gonchse01
Sergei Kostitsyn,LW,52,0.17,0.35,0.52,kostise01
Sergei Samsonov,LW,61,0.23,0.36,0.59,samsose01
Sergei Zubov,D,46,0.09,0.67,0.76,zubovse01
Shane Doan,RW,80,0.35,0.63,0.98,doansh01
Shane Hnidy,D,76,0.03,0.08,0.11,hnidysh01
Shane O'Brien,D,77,0.05,0.22,0.27,obriesh01
Shaone Morrisonn,D,76,0.01,0.12,0.13,morrish01
Shawn Bates,C,2,0.00,0.00,0.00,batessh01
Shawn Horcoff,C,53,0.40,0.55,0.94,horcosh01
Shawn Matthias,C,4,0.50,0.00,0.50,matthsh01
Shawn Thornton,LW,58,0.07,0.05,0.12,thornsh01
Shea Weber,D,54,0.11,0.26,0.37,webersh01
Shean Donovan,RW,82,0.06,0.09,0.15,donovsh01
Sheldon Brookbank,D,44,0.00,0.18,0.18,brooksh01
Sheldon Souray,D,26,0.12,0.27,0.38,sourash01
Sidney Crosby,C,53,0.45,0.91,1.36,crosbsi01
Simon Gagné,LW,25,0.28,0.44,0.72,gagnesi01
Simon Gamache,LW,11,0.18,0.18,0.36,gamacsi01
Staffan Kronwall,D,18,0.00,0.00,0.00,kronwst01
Stefan Meyer,LW,4,0.00,0.00,0.00,meyerst01
Štefan Ružička,RW,14,0.07,0.21,0.29,ruzicst01
Stéphane Robidas,D,82,0.11,0.21,0.32,robidst01
Stéphane Veilleux,LW,77,0.14,0.09,0.23,veillst01
Stéphane Yelle,C,74,0.04,0.12,0.16,yellest01
Stephen Weiss,C,74,0.18,0.39,0.57,weissst01
Steve Bégin,LW,44,0.07,0.11,0.18,beginst01
Steve Bernier,RW,76,0.21,0.21,0.42,bernist01
Steve Downie,RW,32,0.19,0.19,0.38,downist01
Steve Eminger,D,20,0.00,0.10,0.10,emingst01
Steve Kelly,C,2,0.00,0.00,0.00,kellyst01
Steve McCarthy,D,55,0.02,0.11,0.13,mccarst01
Steve Montador,D,73,0.11,0.21,0.32,montast01
Steve Ott,C,73,0.15,0.15,0.30,ottst01
Steve Regier,LW,8,0.00,0.00,0.00,regiest01
Steve Reinprecht,C,81,0.20,0.37,0.57,reinpst01
Steve Staios,D,82,0.09,0.11,0.20,staiost01
Steve Valiquette,G,13,0.00,0.00,0.00,valiqst01
Steve Wagner,D,24,0.08,0.25,0.33,wagnest01
Stu Barnes,C,79,0.15,0.14,0.29,barnest01
T.J. Hensick,C,31,0.19,0.16,0.35,hensitj01
Tanner Glass,LW,41,0.02,0.02,0.05,glassta01
Taylor Pyatt,LW,79,0.20,0.27,0.47,pyattta01
Teddy Purcell,RW,10,0.10,0.20,0.30,purcete01
Teemu Selänne,RW,26,0.46,0.42,0.88,selante01
Teppo Numminen,D,1,0.00,0.00,0.00,nummite01
Theo Peckham,D,1,0.00,0.00,0.00,peckhth01
Thomas Greiss,G,3,0.00,0.00,0.00,greisth01
Thomas Pöck,D,1,0.00,0.00,0.00,pockth01
Thomas Vanek,LW,82,0.44,0.34,0.78,vanekth01
Tim Brent,C,1,0.00,0.00,0.00,brentti01
Tim Conboy,D,19,0.00,0.26,0.26,conboti01
Tim Connolly,C,48,0.15,0.69,0.83,connoti01
Tim Gleason,D,80,0.04,0.20,0.24,gleasti01
Tim Jackman,RW,36,0.03,0.08,0.11,jackmti01
Tim Ramholt,D,1,0.00,0.00,0.00,ramhoti01
Tim Thomas,G,57,0.00,0.00,0.00,thomati01
Tobias Stephan,G,1,0.00,0.00,0.00,stephto01
Toby Enström,D,82,0.06,0.40,0.46,enstrto01
Toby Petersen,C,8,0.00,0.38,0.38,peterto01
Todd Bertuzzi,LW,68,0.21,0.38,0.59,bertuto01
Todd Fedoruk,LW,69,0.09,0.10,0.19,fedorto01
Todd Marchant,C,75,0.12,0.09,0.21,marchto01
Todd White,C,74,0.19,0.31,0.50,whiteto02
Tom Cavanagh,C,1,0.00,1.00,1.00,cavanto01
Tom Gilbert,D,82,0.16,0.24,0.40,gilbeto01
Tom Kostopoulos,RW,67,0.10,0.09,0.19,kostoto01
Tom Poti,D,71,0.03,0.38,0.41,potito01
Tom Preissing,D,77,0.10,0.21,0.31,preisto01
Tom Sestito,LW,1,0.00,0.00,0.00,sestito01
Tomáš Fleischmann,RW,75,0.13,0.27,0.40,fleisto01
Tomas Holmström,RW,59,0.34,0.34,0.68,holmsto01
Tomáš Kaberle,D,82,0.10,0.55,0.65,kaberto01
Tomáš Kopecký,RW,77,0.06,0.09,0.16,kopecto01
Tomáš Plekanec,C,81,0.36,0.49,0.85,plekato01
Tomáš Plíhal,C,22,0.09,0.05,0.14,plihato01
Tomáš Vokoun,G,69,0.00,0.09,0.09,vokouto01
Toni Lydman,D,82,0.05,0.27,0.32,lydmato01
Torrey Mitchell,C,82,0.12,0.12,0.24,mitchto01
Travis Moen,LW,77,0.04,0.06,0.10,moentr01
Travis Zajac,C,82,0.17,0.24,0.41,zajactr01
Trent Hunter,RW,82,0.15,0.35,0.50,huntetr01
Trevor Daley,D,82,0.06,0.23,0.29,daleytr01
Trevor Letowski,RW,75,0.12,0.12,0.24,letowtr01
