Player,Position,GP,GPG,APG,PPG,PlayerID
John Mitchell,C,60,0.10,0.28,0.38,mitchjo01
John Scott,D,51,0.02,0.02,0.04,scottjo01
John Tavares,C,82,0.29,0.37,0.66,tavarjo01
John-Michael Liles,D,59,0.10,0.42,0.53,lilesjo01
Johnny Boychuk,D,51,0.10,0.20,0.29,boychjo01
Johnny Oduya,D,67,0.04,0.15,0.19,oduyajo01
Jon Kalinski,C,10,0.00,0.20,0.20,kalinjo01
Jon Sim,LW,77,0.17,0.12,0.29,simjo01
Jonas Gustavsson,G,42,0.00,0.05,0.05,gustajo01
Jonas Hiller,G,59,0.00,0.03,0.03,hillejo01
Jonas Junland,D,3,0.00,0.67,0.67,junlajo01
Jonathan Bernier,G,3,0.00,0.33,0.33,bernijo01
Jonathan Cheechoo,RW,61,0.08,0.15,0.23,cheecjo01
Jonathan Ericsson,D,62,0.06,0.15,0.21,ericsjo01
Jonathan Quick,G,72,0.00,0.01,0.01,quickjo01
Jonathan Toews,C,76,0.33,0.57,0.89,toewsjo01
Joni Pitkänen,D,71,0.08,0.56,0.65,pitkajo01
Jordan Hendry,D,43,0.05,0.14,0.19,hendrjo02
Jordan Leopold,D,81,0.14,0.19,0.32,leopojo01
Jordan Staal,C,82,0.26,0.34,0.60,staaljo01
Jordin Tootoo,RW,51,0.12,0.20,0.31,tootojo01
José Théodore,G,47,0.00,0.04,0.04,theodjo01
Josh Bailey,C,73,0.22,0.26,0.48,bailejo01
Josh Gorges,D,82,0.04,0.09,0.12,gorgejo01
Josh Harding,G,25,0.00,0.04,0.04,hardijo01
Josh Hennessy,C,4,0.00,0.00,0.00,hennejo01
Jussi Jokinen,LW,81,0.37,0.43,0.80,jokinju01
Justin Abdelkader,LW,50,0.06,0.06,0.12,abdelju01
Justin Falk,D,3,0.00,0.00,0.00,falkju01
Justin Mercier,LW,9,0.11,0.11,0.22,merciju01
Justin Peters,G,9,0.00,0.00,0.00,peterju01
Justin Williams,RW,49,0.20,0.39,0.59,williju01
Kamil Kreps,C,76,0.07,0.12,0.18,krepska01
Kari Lehtonen,G,12,0.00,0.08,0.08,lehtoka01
Karl Alzner,D,21,0.00,0.24,0.24,alzneka01
Kārlis Skrastiņš,D,79,0.03,0.14,0.16,skraska01
Kaspars Daugaviņš,LW,1,0.00,0.00,0.00,daugaka01
Keaton Ellerby,D,22,0.00,0.00,0.00,ellerke01
Keith Aucoin,C,9,0.11,0.44,0.56,aucoike01
Keith Ballard,D,82,0.10,0.24,0.34,ballake01
Keith Tkachuk,LW,67,0.19,0.28,0.48,tkachke01
Keith Yandle,D,82,0.15,0.35,0.50,yandlke01
Kenndal McArdle,LW,19,0.05,0.11,0.16,mcardke01
Kent Huskins,D,82,0.04,0.23,0.27,huskike01
Kevin Bieksa,D,55,0.05,0.35,0.40,biekske01
Kevin Klein,D,81,0.01,0.12,0.14,kleinke01
Kevin Porter,RW,20,0.10,0.05,0.15,porteke01
Kim Johnsson,D,60,0.12,0.17,0.28,johnski01
Kimmo Timonen,D,82,0.07,0.40,0.48,timonki01
Kirk Maltby,LW,52,0.08,0.04,0.12,maltbki01
Kris Draper,C,81,0.09,0.19,0.27,drapekr01
Kris Letang,D,73,0.04,0.33,0.37,letankr01
Kris Newbury,C,4,0.25,0.00,0.25,newbukr01
Kris Russell,D,70,0.10,0.21,0.31,russekr01
Kris Versteeg,RW,79,0.25,0.30,0.56,verstkr01
Kristian Huselius,LW,74,0.31,0.54,0.85,huselkr01
Krys Barch,RW,63,0.00,0.10,0.10,barchkr01
Kurt Sauer,D,1,0.00,0.00,0.00,sauerku01
Kurtis Foster,D,71,0.11,0.48,0.59,fosteku01
Kyle Brodziak,C,82,0.11,0.28,0.39,brodzky01
Kyle Calder,LW,14,0.00,0.14,0.14,caldeky01
Kyle Chipchura,C,74,0.08,0.08,0.16,chipcky01
Kyle Cumiskey,D,61,0.11,0.21,0.33,cumisky01
Kyle Okposo,RW,80,0.24,0.41,0.65,okposky01
Kyle Quincey,D,79,0.08,0.29,0.37,quincky01
Kyle Wellwood,C,75,0.19,0.15,0.33,wellwky01
Kyle Wilson,C,2,0.00,1.00,1.00,wilsoky01
Ladislav Šmíd,D,51,0.02,0.16,0.18,smidla01
Lars Eller,C,7,0.29,0.00,0.29,ellerla01
Lauri Korpikoski,LW,71,0.07,0.08,0.15,korpila01
Lee Stempniak,RW,80,0.35,0.25,0.60,stemple01
Liam Reddox,LW,9,0.00,0.22,0.22,reddoli01
Logan Couture,C,25,0.20,0.16,0.36,coutulo01
Loui Eriksson,LW,82,0.35,0.51,0.87,erikslo01
Ľubomír Višňovský,D,73,0.21,0.41,0.62,visnolu01
Luca Caputi,LW,23,0.09,0.26,0.35,caputlu01
Luca Sbisa,D,8,0.00,0.00,0.00,sbisalu01
Lukáš Krajíček,D,50,0.02,0.04,0.06,krajilu01
Luke Schenn,D,79,0.06,0.15,0.22,schenlu01
MacGregor Sharp,C,8,0.00,0.00,0.00,sharpma01
Maksim Mayorov,LW,4,0.00,0.00,0.00,mayorma01
Manny Legace,G,28,0.00,0.04,0.04,legacma01
Manny Malhotra,C,71,0.20,0.27,0.46,malhoma01
Marc Methot,D,60,0.03,0.10,0.13,methoma01
Marc Pouliot,C,35,0.20,0.20,0.40,poulima01
Marc Savard,C,41,0.24,0.56,0.80,savarma01
Marc Staal,D,82,0.10,0.23,0.33,staalma01
Marc-André Bergeron,D,60,0.22,0.35,0.57,bergema02
Marc-André Cliche,RW,1,0.00,0.00,0.00,clichma01
Marc-André Fleury,G,67,0.00,0.01,0.01,fleurma01
Marc-Édouard Vlasic,D,64,0.05,0.20,0.25,vlasima01
Marcel Goc,C,73,0.16,0.25,0.41,gocma01
Marco Sturm,LW,76,0.29,0.20,0.49,sturmma01
Marek Svatoš,RW,54,0.13,0.07,0.20,svatoma01
Marek Židlický,D,78,0.08,0.47,0.55,zidlima01
Marián Gáborík,RW,76,0.55,0.58,1.13,gaborma01
Marián Hossa,RW,57,0.42,0.47,0.89,hossama01
Mário Bližňák,C,2,0.00,0.00,0.00,bliznma01
Mark Eaton,D,79,0.04,0.16,0.20,eatonma01
Mark Fistric,D,67,0.01,0.13,0.15,fistrma01
Mark Flood,D,6,0.00,0.17,0.17,floodma01
Mark Fraser,D,61,0.05,0.05,0.10,frasema01
Mark Giordano,D,82,0.13,0.23,0.37,giordma01
Mark Letestu,C,10,0.10,0.00,0.10,letesma01
Mark Mancari,RW,6,0.17,0.17,0.33,mancama01
Mark Parrish,RW,16,0.00,0.13,0.13,parrima01
Mark Popovic,D,37,0.05,0.05,0.11,popovma01
Mark Recchi,RW,81,0.22,0.31,0.53,recchma01
Mark Streit,D,82,0.13,0.46,0.60,streima01
Mark Stuart,D,56,0.04,0.09,0.13,stuarma01
Martin Biron,G,29,0.00,0.03,0.03,bironma01
Martin Brodeur,G,77,0.00,0.04,0.04,brodema01
Martin Erat,LW,74,0.28,0.38,0.66,eratma01
Martin Hanzal,C,81,0.14,0.27,0.41,hanzama01
Martin Havlát,LW,73,0.25,0.49,0.74,havlama01
Martin Škoula,D,52,0.06,0.15,0.21,skoulma01
Martin St. Louis,RW,82,0.35,0.79,1.15,stlouma01
Martin St. Pierre,C,3,0.00,0.00,0.00,stpiema01
Marty Reasoner,C,80,0.05,0.16,0.21,reasoma01
Marty Turco,G,53,0.00,0.08,0.08,turcoma01
Mason Raymond,LW,82,0.30,0.34,0.65,raymoma01
Mathieu Carle,D,3,0.00,0.00,0.00,carlema02
Mathieu Darche,LW,29,0.17,0.17,0.34,darchma01
Mathieu Garon,G,35,0.00,0.00,0.00,garonma01
Mathieu Perreault,C,21,0.19,0.24,0.43,perrema01
Mathieu Roy,D,31,0.00,0.32,0.32,royma01
Mathieu Schneider,D,25,0.08,0.28,0.36,schnema01
Matt Beleskey,LW,60,0.18,0.12,0.30,belesma01
Matt Bradley,RW,77,0.13,0.18,0.31,bradlma01
Matt Carkner,D,81,0.02,0.11,0.14,carknma01
Matt Carle,D,80,0.08,0.36,0.44,carlema01
Matt Climie,G,1,0.00,0.00,0.00,climima01
Matt Cooke,LW,79,0.19,0.19,0.38,cookema01
Matt Cullen,C,81,0.20,0.40,0.59,cullema01
Matt D'Agostini,RW,47,0.04,0.04,0.09,dagosma01
Matt Duchene,C,81,0.30,0.38,0.68,duchema01
Matt Ellis,LW,72,0.04,0.14,0.18,ellisma01
Matt Gilroy,D,69,0.06,0.16,0.22,gilroma01
Matt Greene,D,75,0.03,0.09,0.12,greenma01
Matt Halischuk,RW,20,0.05,0.05,0.10,halisma01
Matt Hendricks,C,56,0.16,0.13,0.29,hendrma01
Matt Hunwick,D,76,0.08,0.11,0.18,hunwima01
Matt Lashoff,D,5,0.00,0.00,0.00,lashoma01
Matt Martin,LW,5,0.00,0.40,0.40,martima02
Matt Moulson,LW,82,0.37,0.22,0.59,moulsma01
Matt Niskanen,D,74,0.04,0.16,0.20,niskama01
Matt Pettinger,LW,9,0.11,0.22,0.33,pettima01
Matt Smaby,D,33,0.00,0.06,0.06,smabyma01
Matt Stajan,C,82,0.23,0.46,0.70,stajama01
Matt Walker,D,66,0.03,0.05,0.08,walkema01
Matt Zaba,G,1,0.00,0.00,0.00,zabama01
Matthew Corrente,D,12,0.00,0.00,0.00,correma01
Matthew Lombardi,C,78,0.24,0.44,0.68,lombama01
Mattias Öhlund,D,67,0.00,0.19,0.19,ohlunma01
Mattias Ritola,C,5,0.00,0.00,0.00,ritolma01
Max Pacioretty,LW,52,0.06,0.21,0.27,pacioma01
Maxim Afinogenov,RW,82,0.29,0.45,0.74,afinoma01
Maxim Lapierre,C,76,0.09,0.09,0.18,lapiema01
Maxim Noreau,D,1,0.00,0.00,0.00,noreama01
Maxime Fortunus,D,8,0.00,0.00,0.00,fortuma01
Maxime Talbot,C,45,0.04,0.11,0.16,talboma01
Michael Del Zotto,D,80,0.11,0.35,0.46,delzomi01
Michael Frolík,C,82,0.26,0.27,0.52,frolimi01
Michael Grabner,RW,20,0.25,0.30,0.55,grabnmi01
Michael Leighton,G,34,0.00,0.03,0.03,leighmi01
Michael Ryder,RW,82,0.22,0.18,0.40,rydermi01
Michal Handzuš,C,81,0.25,0.27,0.52,handzmi01
Michal Neuvirth,G,17,0.00,0.00,0.00,neuvimi01
Michal Řepík,RW,19,0.16,0.11,0.26,repikmi01
Michal Rozsíval,D,82,0.04,0.24,0.28,rozsimi01
Micheal Haley,C,2,0.00,0.00,0.00,haleymi01
Miikka Kiprusoff,G,73,0.00,0.00,0.00,kiprumi01
Mika Pyörälä,C,36,0.06,0.06,0.11,pyorami01
Mikael Backlund,C,23,0.04,0.39,0.43,backlmi01
Mikael Samuelsson,RW,74,0.41,0.31,0.72,samuemi01
Mike Blunden,RW,40,0.05,0.05,0.10,blundmi01
Mike Brodeur,G,3,0.00,0.00,0.00,brodemi01
Mike Brown,RW,75,0.08,0.01,0.09,brownmi02
Mike Cammalleri,C,65,0.40,0.37,0.77,cammami01
Mike Commodore,D,57,0.04,0.16,0.19,commomi01
Mike Comrie,C,43,0.30,0.19,0.49,comrimi01
Mike Duco,LW,10,0.00,0.00,0.00,ducomi01
Mike Fisher,C,79,0.32,0.35,0.67,fishemi01
Mike Green,D,75,0.25,0.76,1.01,greenmi03
Mike Grier,RW,73,0.14,0.16,0.30,griermi01
Mike Knuble,RW,69,0.42,0.35,0.77,knublmi01
Mike Komisarek,D,34,0.00,0.12,0.12,komismi01
Mike Lundin,D,49,0.06,0.20,0.27,lundimi01
Mike Modano,C,59,0.24,0.27,0.51,modanmi01
Mike Mottau,D,79,0.03,0.20,0.23,mottami01
Mike Ribeiro,C,66,0.29,0.52,0.80,ribeimi01
Mike Richards,C,82,0.38,0.38,0.76,richami02
Mike Rupp,C,81,0.16,0.07,0.23,ruppmi01
Mike Santorelli,C,25,0.08,0.04,0.12,santomi01
Mike Smith,G,42,0.00,0.00,0.00,smithmi01
Mike Weaver,D,77,0.01,0.12,0.13,weavemi01
Mikhail Grabovski,C,59,0.17,0.42,0.59,grabomi01
Mikkel Bødker,LW,14,0.07,0.14,0.21,boedkmi01
Mikko Koivu,C,80,0.28,0.61,0.89,koivumi01
Mikko Lehtonen,RW,1,0.00,0.00,0.00,lehtomi02
Milan Hejduk,RW,56,0.41,0.38,0.79,hejdumi01
Milan Jurčina,D,44,0.02,0.14,0.16,jurcimi01
Milan Lucic,LW,50,0.18,0.22,0.40,lucicmi01
Milan Michálek,RW,66,0.33,0.18,0.52,michami01
Miroslav Šatan,LW,38,0.24,0.13,0.37,satanmi01
Nate Guenin,D,2,0.00,0.00,0.00,guenina01
Nate Prosser,D,3,0.00,0.33,0.33,prossna01
Nate Thompson,C,71,0.03,0.11,0.14,thompna01
Nathan Gerbe,C,10,0.20,0.30,0.50,gerbena01
Nathan Horton,C,65,0.31,0.57,0.88,hortona01
Nathan Oystrick,D,3,0.00,0.00,0.00,oystrna01
Nathan Paetsch,D,21,0.05,0.05,0.10,paetsna01
Nathan Smith,C,9,0.00,0.00,0.00,smithna02
Nazem Kadri,C,1,0.00,0.00,0.00,kadrina01
Nick Bonino,C,9,0.11,0.11,0.22,boninni01
Nick Boynton,D,49,0.02,0.14,0.16,boyntni01
Nick Foligno,LW,61,0.15,0.28,0.43,foligni01
Nick Johnson,RW,6,0.17,0.17,0.33,johnsni01
Nick Palmieri,RW,6,0.00,0.17,0.17,palmini01
Nick Schultz,D,80,0.01,0.24,0.25,schulni01
Nick Spaling,C,28,0.00,0.11,0.11,spalini01
Nick Tarnasky,C,31,0.03,0.06,0.10,tarnani01
Nicklas Bäckström,C,82,0.40,0.83,1.23,backsni02
Nicklas Grossmann,D,71,0.00,0.10,0.10,grossni01
Nicklas Lidström,D,82,0.11,0.49,0.60,lidstni01
Niclas Bergfors,RW,81,0.26,0.28,0.54,bergfni01
Niclas Wallin,D,70,0.00,0.10,0.10,wallini01
Nigel Dawes,LW,66,0.21,0.27,0.48,dawesni01
Nik Antropov,C,76,0.32,0.57,0.88,antroni01
Nikita Filatov,LW,13,0.15,0.00,0.15,filatni01
Niklas Bäckström,G,60,0.00,0.02,0.02,backsni01
Niklas Hagman,LW,82,0.30,0.23,0.54,hagmani01
Niklas Hjalmarsson,D,77,0.03,0.19,0.22,hjalmni01
Niklas Kronwall,D,48,0.15,0.31,0.46,kronwni01
Nikolai Khabibulin,G,18,0.00,0.00,0.00,khabini01
Nikolai Kulemin,LW,78,0.21,0.26,0.46,kulemni01
Nolan Baumgartner,D,12,0.08,0.08,0.17,baumgno01
Ole-Kristian Tollefsen,D,18,0.00,0.11,0.11,tolleol01
Olli Jokinen,C,82,0.18,0.43,0.61,jokinol01
Ondřej Pavelec,G,42,0.00,0.02,0.02,pavelon01
Oscar Moller,C,34,0.12,0.09,0.21,molleos01
Oskar Osala,LW,1,0.00,0.00,0.00,osalaos01
Oskars Bārtulis,D,53,0.02,0.15,0.17,bartuos01
Owen Nolan,RW,73,0.22,0.23,0.45,nolanow01
P.A. Parenteau,LW,22,0.14,0.23,0.36,parenpi01
P.K. Subban,D,2,0.00,1.00,1.00,subbapk01
Pascal Dupuis,LW,81,0.22,0.25,0.47,dupuipa01
Pascal Leclaire,G,34,0.00,0.00,0.00,leclapa01
Patric Hörnqvist,RW,80,0.38,0.26,0.64,hornqpa01
Patrice Bergeron,C,73,0.26,0.45,0.71,bergepa01
Patrick Davis,LW,8,0.13,0.00,0.13,davispa01
Patrick Dwyer,RW,58,0.12,0.09,0.21,dwyerpa01
Patrick Eaves,RW,65,0.18,0.15,0.34,eavespa01
Patrick Kaleta,RW,55,0.18,0.09,0.27,kaletpa01
Patrick Kane,RW,82,0.37,0.71,1.07,kanepa01
Patrick Lalime,G,16,0.00,0.00,0.00,lalimpa01
Patrick Marleau,C,82,0.54,0.48,1.01,marlepa01
Patrick O'Sullivan,C,73,0.15,0.32,0.47,osullpa01
Patrick Sharp,C,82,0.30,0.50,0.80,sharppa01
Patrik Berglund,C,71,0.18,0.18,0.37,berglpa01
Patrik Eliáš,LW,58,0.33,0.50,0.83,eliaspa01
Paul Bissonnette,LW,41,0.07,0.05,0.12,bissopa01
Paul Gaustad,C,65,0.18,0.15,0.34,gaustpa01
Paul Kariya,LW,75,0.24,0.33,0.57,kariypa01
Paul Mara,D,42,0.00,0.19,0.19,marapa01
Paul Martin,D,22,0.09,0.41,0.50,martipa01
Paul Ranger,D,8,0.13,0.13,0.25,rangepa01
Paul Stastny,C,81,0.25,0.73,0.98,stastpa01
Paul Szczechura,C,52,0.10,0.04,0.13,szczepa01
Pavel Datsyuk,C,80,0.34,0.54,0.88,datsypa01
Pavel Kubina,D,76,0.08,0.42,0.50,kubinpa01
Pavol Demitra,C,28,0.11,0.46,0.57,demitpa01
Pekka Rinne,G,58,0.00,0.00,0.00,rinnepe01
Perttu Lindgren,C,1,0.00,0.00,0.00,lindgpe01
Peter Budaj,G,15,0.00,0.07,0.07,budajpe01
Peter Harrold,D,39,0.03,0.05,0.08,harrope01
Peter Mueller,C,69,0.19,0.35,0.54,muellpe01
Peter Ölvecký,LW,1,0.00,0.00,0.00,olvecpe01
Peter Regin,C,75,0.17,0.21,0.39,reginpe01
Petr Kalus,RW,2,0.00,0.00,0.00,kaluspe01
Petr Průcha,C,79,0.16,0.11,0.28,pruchpe01
Petr Sýkora,RW,14,0.14,0.07,0.21,sykorpe01
Petteri Nokelainen,C,67,0.07,0.12,0.19,nokelpe01
Phil Kessel,RW,70,0.43,0.36,0.79,kesseph01
Philip Larsen,D,2,0.00,0.50,0.50,larseph01
Philippe Dupuis,C,4,0.00,0.25,0.25,dupuiph01
Pierre-Luc Letourneau-Leblond,RW,27,0.00,0.07,0.07,letoupi01
Pierre-Marc Bouchard,C,1,0.00,0.00,0.00,bouchpi02
Quintin Laing,LW,36,0.06,0.06,0.11,laingqu01
R.J. Umberger,C,82,0.28,0.39,0.67,umberrj01
Radek Dvořák,RW,76,0.18,0.24,0.42,dvorara01
Radek Martínek,D,16,0.13,0.06,0.19,martira01
Radek Smoleňák,LW,1,0.00,0.00,0.00,smolera01
Radim Vrbata,RW,82,0.29,0.23,0.52,vrbatra01
Raffi Torres,LW,74,0.26,0.23,0.49,torrera01
Raitis Ivanāns,LW,61,0.00,0.00,0.00,ivanara01
Randy Jones,D,48,0.10,0.33,0.44,jonesra01
Ray Emery,G,29,0.00,0.03,0.03,emeryra01
Ray Whitney,LW,80,0.26,0.46,0.73,whitnra01
Raymond Sawada,RW,5,0.00,0.00,0.00,sawadra01
Rene Bourque,LW,73,0.37,0.42,0.79,bourqre01
Rich Clune,LW,14,0.00,0.14,0.14,cluneri01
Rich Peverley,C,82,0.27,0.40,0.67,peverri01
Richard Park,C,81,0.11,0.27,0.38,parkri01
Rick DiPietro,G,8,0.00,0.13,0.13,dipieri01
Rick Nash,LW,76,0.43,0.45,0.88,nashri01
Rick Rypien,C,69,0.06,0.06,0.12,rypieri01
Rickard Wallin,C,60,0.03,0.12,0.15,walliri01
Riley Cote,LW,15,0.00,0.00,0.00,coteri01
Rob Blake,D,70,0.10,0.33,0.43,blakero01
Rob Davison,D,1,0.00,0.00,0.00,davisro01
Rob Niedermayer,C,71,0.14,0.17,0.31,niedero01
Rob Schremp,C,44,0.16,0.41,0.57,schrero01
Rob Scuderi,D,73,0.00,0.15,0.15,scudero01
Robbie Earl,LW,32,0.19,0.00,0.19,earlro01
Robert Lang,C,64,0.14,0.31,0.45,langro01
Robert Nilsson,C,60,0.18,0.27,0.45,nilssro01
Roberto Luongo,G,68,0.00,0.00,0.00,luongro01
Robyn Regehr,D,81,0.02,0.19,0.21,regehro01
Rod Brind'Amour,C,80,0.11,0.13,0.24,brindro01
Rod Pelley,C,63,0.03,0.13,0.16,pellero02
Roman Hamrlík,D,75,0.08,0.27,0.35,hamrlro01
Roman Polák,D,78,0.05,0.22,0.27,polakro01
Ron Hainsey,D,80,0.06,0.26,0.33,hainsro01
Rostislav Klesla,D,26,0.08,0.23,0.31,kleslro01
Rostislav Olesz,C,78,0.18,0.19,0.37,oleszro01
Ruslan Fedotenko,LW,80,0.14,0.24,0.38,fedotru01
Ruslan Salei,D,14,0.07,0.36,0.43,saleiru01
Ryan Callahan,RW,77,0.25,0.23,0.48,callary01
Ryan Carter,C,38,0.11,0.13,0.24,cartery01
Ryan Craig,C,3,0.00,0.00,0.00,craigry01
Ryan Getzlaf,C,66,0.29,0.76,1.05,getzlry01
Ryan Johnson,C,58,0.02,0.07,0.09,johnsry01
Ryan Jones,LW,49,0.16,0.08,0.24,jonesry01
Ryan Keller,RW,6,0.00,0.00,0.00,kellery01
Ryan Kesler,C,82,0.30,0.61,0.91,keslery01
Ryan Malone,LW,69,0.30,0.38,0.68,malonry01
Ryan Miller,G,69,0.00,0.00,0.00,millery01
Ryan O'Byrne,D,55,0.02,0.05,0.07,obyrnry01
Ryan O'Marra,C,3,0.00,0.33,0.33,omarrry01
Ryan O'Reilly,C,81,0.10,0.22,0.32,oreilry01
Ryan Parent,D,48,0.02,0.04,0.06,parenry01
Ryan Potulny,C,64,0.23,0.27,0.50,potulry01
Ryan Shannon,RW,66,0.08,0.17,0.24,shannry01
Ryan Smyth,LW,67,0.33,0.46,0.79,smythry01
Ryan Stoa,C,12,0.17,0.08,0.25,stoary01
Ryan Stone,C,27,0.00,0.22,0.22,stonery01
Ryan Suter,D,82,0.05,0.40,0.45,suterry01
Ryan Vesce,RW,9,0.33,0.22,0.56,vescery01
Ryan White,RW,16,0.00,0.13,0.13,whitery01
Ryan Whitney,D,81,0.09,0.40,0.48,whitnry01
Ryan Wilson,D,61,0.05,0.30,0.34,wilsory01
Ryane Clowe,LW,82,0.23,0.46,0.70,clowery01
Saku Koivu,C,71,0.27,0.46,0.73,koivusa01
Sam Gagner,C,68,0.22,0.38,0.60,gagnesa01
Sami Lepistö,D,66,0.02,0.15,0.17,lepissa01
Sami Salo,D,68,0.13,0.28,0.41,salosa01
Samuel Påhlsson,C,79,0.04,0.16,0.20,pahlssa01
Scott Clemmensen,G,23,0.00,0.00,0.00,clemmsc01
Scott Gomez,C,78,0.15,0.60,0.76,gomezsc01
Scott Hannan,D,81,0.02,0.17,0.20,hannasc01
Scott Hartnell,RW,81,0.17,0.37,0.54,hartnsc01
Scott Jackson,D,1,0.00,0.00,0.00,jackssc01
Scott Nichol,C,79,0.05,0.19,0.24,nichosc01
Scott Niedermayer,D,80,0.13,0.48,0.60,niedesc01
Scott Parse,C,59,0.19,0.22,0.41,parsesc01
Scott Walker,RW,42,0.12,0.07,0.19,walkesc01
Scottie Upshall,RW,49,0.37,0.29,0.65,upshasc01
Sean Avery,C,69,0.16,0.29,0.45,averyse01
Sean Bergenheim,LW,63,0.16,0.21,0.37,bergese01
Sean O'Donnell,D,78,0.04,0.15,0.19,odonnse01
Semyon Varlamov,G,26,0.00,0.04,0.04,varlasi01
Sergei Gonchar,D,62,0.18,0.63,0.81,gonchse01
Sergei Kostitsyn,LW,47,0.15,0.23,0.38,kostise01
Sergei Samsonov,LW,72,0.19,0.21,0.40,samsose01
Sergei Shirokov,LW,6,0.00,0.00,0.00,shirose01
Shane Doan,RW,82,0.22,0.45,0.67,doansh01
Shane Hnidy,D,70,0.03,0.17,0.20,hnidysh01
Shane O'Brien,D,65,0.03,0.09,0.12,obriesh01
Shaone Morrisonn,D,68,0.01,0.16,0.18,morrish01
Shaun Heshka,D,8,0.00,0.25,0.25,heshksh01
Shawn Belle,D,2,0.00,0.00,0.00,bellesh01
Shawn Horcoff,C,77,0.17,0.30,0.47,horcosh01
Shawn Matthias,C,55,0.13,0.16,0.29,matthsh01
Shawn Thornton,RW,74,0.01,0.12,0.14,thornsh01
Shea Weber,D,78,0.21,0.35,0.55,webersh01
Shean Donovan,RW,30,0.07,0.10,0.17,donovsh01
Sheldon Brookbank,D,66,0.00,0.14,0.14,brooksh01
Sheldon Souray,D,37,0.11,0.24,0.35,sourash01
Sidney Crosby,C,81,0.63,0.72,1.35,crosbsi01
Simon Gagné,LW,58,0.29,0.40,0.69,gagnesi01
Staffan Kronwall,D,11,0.09,0.18,0.27,kronwst01
Stéphane Robidas,D,82,0.12,0.38,0.50,robidst01
Stéphane Veilleux,LW,77,0.04,0.08,0.12,veillst01
Stéphane Yelle,C,70,0.06,0.06,0.11,yellest01
Stephen Weiss,C,80,0.35,0.40,0.75,weissst01
Steve Bégin,C,77,0.06,0.12,0.18,beginst01
Steve Bernier,RW,59,0.19,0.19,0.37,bernist01
Steve Downie,RW,79,0.28,0.30,0.58,downist01
Steve Eminger,D,63,0.06,0.19,0.25,emingst01
Steve MacIntyre,LW,22,0.00,0.05,0.05,macinst01
Steve Mason,G,58,0.00,0.03,0.03,masonst01
Steve Montador,D,78,0.06,0.23,0.29,montast01
Steve Ott,C,73,0.30,0.19,0.49,ottst01
Steve Reinprecht,C,82,0.20,0.27,0.46,reinpst01
Steve Staios,D,58,0.02,0.16,0.17,staiost01
Steve Sullivan,C,82,0.21,0.41,0.62,sullist01
Steve Valiquette,G,6,0.00,0.00,0.00,valiqst01
Steven Goertzen,RW,6,0.00,0.00,0.00,goertst01
Steven Stamkos,C,82,0.62,0.54,1.16,stamkst01
Steven Zalewski,C,3,0.00,0.00,0.00,zalewst01
T.J. Galiardi,LW,70,0.21,0.34,0.56,galiatj01
T.J. Hensick,C,7,0.14,0.29,0.43,hensitj01
T.J. Oshie,C,76,0.24,0.39,0.63,oshietj01
Tanner Glass,LW,67,0.06,0.10,0.16,glassta01
Taylor Chorney,D,42,0.00,0.07,0.07,chornta01
Taylor Pyatt,LW,74,0.16,0.15,0.31,pyattta01
Teddy Purcell,RW,60,0.10,0.15,0.25,purcete01
Teemu Laakso,D,7,0.00,0.00,0.00,laakste01
Teemu Selänne,RW,54,0.50,0.39,0.89,selante01
Theo Peckham,D,15,0.00,0.07,0.07,peckhth01
Thomas Greiss,G,16,0.00,0.00,0.00,greisth01
Thomas Vanek,LW,71,0.39,0.35,0.75,vanekth01
Tim Brent,C,1,0.00,0.00,0.00,brentti01
Tim Conboy,D,12,0.00,0.00,0.00,conboti01
Tim Connolly,C,73,0.23,0.66,0.89,connoti01
Tim Gleason,D,61,0.08,0.23,0.31,gleasti01
Tim Jackman,RW,54,0.07,0.09,0.17,jackmti01
Tim Kennedy,LW,78,0.13,0.21,0.33,kenneti01
Tim Sestito,LW,9,0.00,0.11,0.11,sestiti01
Tim Stapleton,C,6,0.33,0.00,0.33,staplti01
Tim Thomas,G,43,0.00,0.00,0.00,thomati01
Tim Wallace,RW,1,0.00,0.00,0.00,wallati01
Toby Enström,D,82,0.07,0.54,0.61,enstrto01
Toby Petersen,C,78,0.12,0.08,0.19,peterto01
Todd Bertuzzi,RW,82,0.22,0.32,0.54,bertuto01
Todd Fedoruk,LW,50,0.06,0.06,0.12,fedorto01
Todd Marchant,C,78,0.12,0.17,0.28,marchto01
Todd White,C,65,0.11,0.29,0.40,whiteto02
Tom Gilbert,D,82,0.06,0.32,0.38,gilbeto01
Tom Kostopoulos,RW,82,0.10,0.16,0.26,kostoto01
Tom Poti,D,70,0.06,0.29,0.34,potito01
Tom Preissing,D,4,0.00,0.25,0.25,preisto01
Tom Pyatt,C,40,0.05,0.08,0.13,pyattto01
Tom Sestito,LW,3,0.00,0.00,0.00,sestito01
Tom Wandell,C,50,0.10,0.20,0.30,wandeto01
Tomáš Fleischmann,LW,69,0.33,0.41,0.74,fleisto01
Tomas Holmström,LW,68,0.37,0.29,0.66,holmsto01
Tomáš Kaberle,D,82,0.09,0.51,0.60,kaberto01
Tomáš Káňa,C,6,0.00,0.33,0.33,kanato01
Tomáš Kopecký,RW,74,0.14,0.15,0.28,kopecto01
Tomáš Plekanec,C,82,0.30,0.55,0.85,plekato01
