Player,Position,GP,GPG,APG,PPG,PlayerID
Andrej Šustr,D,2,0.00,0.00,0.00,sustran01
Andrew Alberts,D,24,0.00,0.04,0.04,alberan01
Andrew Cogliano,C,48,0.27,0.21,0.48,coglian01
Andrew Desjardins,C,42,0.05,0.02,0.07,desjaan01
Andrew Ebbett,C,28,0.04,0.18,0.21,ebbetan01
Andrew Ference,D,48,0.08,0.19,0.27,ferenan01
Andrew Gordon,RW,6,0.00,0.00,0.00,gordoan01
Andrew Ladd,LW,48,0.38,0.58,0.96,laddan01
Andrew MacDonald,D,48,0.06,0.19,0.25,macdoan01
Andrew Murray,C,1,0.00,0.00,0.00,murraan01
Andrew Shaw,C,48,0.19,0.13,0.31,shawan01
Andy Greene,D,48,0.08,0.25,0.33,greenan01
Andy McDonald,C,37,0.19,0.38,0.57,mcdonan01
Andy Miele,C,1,0.00,0.00,0.00,mielean01
Anthony Peluso,RW,5,0.00,0.40,0.40,pelusan01
Antoine Roussel,C,39,0.18,0.18,0.36,roussan01
Antoine Vermette,C,48,0.27,0.17,0.44,vermean01
Anton Babchuk,D,7,0.00,0.14,0.14,babchan01
Anton Khudobin,G,14,0.00,0.00,0.00,khudoan01
Anton Lander,C,11,0.00,0.09,0.09,landean01
Anton Strålman,D,48,0.08,0.06,0.15,stralan01
Anton Volchenkov,D,37,0.03,0.11,0.14,volchan01
Antti Miettinen,RW,22,0.14,0.09,0.23,miettan01
Antti Niemi,G,43,0.00,0.02,0.02,niemian02
Anže Kopitar,C,47,0.21,0.68,0.89,kopitan01
Arron Asham,RW,27,0.07,0.00,0.07,ashamar01
Artem Anisimov,C,35,0.31,0.20,0.51,anisiar01
Austin Watson,RW,6,0.17,0.00,0.17,watsoau01
B.J. Crombeen,RW,44,0.02,0.16,0.18,crombbj01
Barret Jackman,D,46,0.07,0.20,0.26,jackmba01
Beau Bennett,RW,26,0.12,0.42,0.54,bennebe01
Ben Bishop,G,22,0.00,0.00,0.00,bishobe01
Ben Eager,LW,14,0.07,0.07,0.14,eagerbe01
Ben Hanowski,LW,5,0.20,0.00,0.20,hanowbe01
Ben Lovejoy,D,35,0.00,0.29,0.29,lovejbe01
Ben Scrivens,G,20,0.00,0.00,0.00,scrivbe01
Ben Smith,RW,1,1.00,0.00,1.00,smithbe01
Ben Street,C,6,0.00,0.17,0.17,streebe01
Benn Ferriero,C,4,0.00,0.25,0.25,ferribe01
Benoît Pouliot,LW,34,0.24,0.35,0.59,poulibe01
Bill Sweatt,LW,1,0.00,0.00,0.00,sweatbi01
Blair Jones,C,15,0.00,0.07,0.07,jonesbl01
Blake Comeau,RW,42,0.14,0.14,0.29,comeabl01
Blake Wheeler,RW,48,0.40,0.46,0.85,wheelbl01
Bobby Butler,LW,34,0.12,0.21,0.32,butlebo01
Bobby Ryan,RW,46,0.24,0.41,0.65,ryanbo01
Bobby Sanguinetti,D,37,0.05,0.11,0.16,sangubo01
Boyd Gordon,RW,48,0.08,0.21,0.29,gordobo01
Bracken Kearns,C,1,0.00,0.00,0.00,kearnbr01
Brad Boyes,C,48,0.21,0.52,0.73,boyesbr01
Brad Malone,C/LW,13,0.08,0.08,0.15,malonbr01
Brad Marchand,C,45,0.40,0.40,0.80,marchbr03
Brad Richards,C,46,0.24,0.50,0.74,richabr01
Brad Richardson,RW,16,0.06,0.31,0.38,richabr02
Brad Staubitz,RW,15,0.07,0.07,0.13,staubbr01
Brad Stuart,D,48,0.00,0.13,0.13,stuarbr02
Braden Holtby,G,36,0.00,0.06,0.06,holtbbr01
Brandon Bollig,LW,25,0.00,0.00,0.00,bollibr01
Brandon Dubinsky,C,29,0.07,0.62,0.69,dubinbr01
Brandon Manning,D,6,0.00,0.33,0.33,mannibr01
Brandon Mashinter,LW,4,0.00,0.00,0.00,mashibr01
Brandon McMillan,LW,6,0.00,0.17,0.17,mcmilbr01
Brandon Pirri,C,1,0.00,0.00,0.00,pirribr01
Brandon Prust,LW,38,0.13,0.24,0.37,prustbr01
Brandon Saad,LW,46,0.22,0.37,0.59,saadbr01
Brandon Segal,RW,1,0.00,0.00,0.00,segalbr01
Brandon Sutter,C,48,0.23,0.17,0.40,suttebr03
Brandon Yip,RW,34,0.09,0.15,0.24,yipbr01
Brayden Schenn,C,47,0.17,0.38,0.55,schenbr01
Braydon Coburn,D,33,0.03,0.12,0.15,coburbr01
Brendan Gallagher,RW,44,0.34,0.30,0.64,gallabr01
Brendan Mikkelson,D,4,0.00,0.25,0.25,mikkebr01
Brendan Smith,D,34,0.00,0.24,0.24,smithbr05
Brenden Dillon,D,48,0.06,0.10,0.17,dillobr01
Brenden Morrow,LW,44,0.27,0.30,0.57,morrobr01
Brent Burns,D,30,0.30,0.37,0.67,burnsbr01
Brent Seabrook,D,47,0.17,0.26,0.43,seabrbr01
Brett Bellemore,D,8,0.00,0.25,0.25,bellebr01
Brett Carson,D,10,0.00,0.10,0.10,carsobr01
Brett Clark,D,8,0.00,0.13,0.13,clarkbr01
Brett Connolly,RW,5,0.20,0.00,0.20,connobr01
Brett Sutter,C,3,0.00,0.00,0.00,suttebr04
Brian Boucher,G,4,0.00,0.00,0.00,bouchbr01
Brian Boyle,C,38,0.05,0.08,0.13,boylebr01
Brian Campbell,D,48,0.17,0.40,0.56,campbbr02
Brian Elliott,G,24,0.00,0.00,0.00,elliobr01
Brian Flynn,RW,26,0.23,0.19,0.42,flynnbr01
Brian Gionta,RW,48,0.29,0.25,0.54,giontbr01
Brian Lashoff,D,31,0.03,0.13,0.16,lashobr01
Brian Lee,D,22,0.00,0.00,0.00,leebr01
Brian McGrattan,RW,21,0.14,0.00,0.14,mcgrabr01
Brian Strait,D,19,0.00,0.21,0.21,straibr01
Brooks Laich,C,9,0.11,0.33,0.44,laichbr01
Brooks Orpik,D,46,0.00,0.17,0.17,orpikbr01
Bruno Gervais,D,37,0.03,0.14,0.16,gervabr01
Bryan Allen,D,41,0.00,0.15,0.15,allenbr01
Bryan Bickell,LW,48,0.19,0.29,0.48,bickebr01
Bryan Little,C,48,0.15,0.52,0.67,littlbr01
Bryce Salvador,D,39,0.00,0.05,0.05,salvabr01
Cal Clutterbuck,RW,42,0.10,0.14,0.24,cluttca01
Cam Atkinson,RW,35,0.26,0.26,0.51,atkinca01
Cam Barker,D,14,0.00,0.14,0.14,barkeca01
Cam Fowler,D,37,0.03,0.27,0.30,fowleca01
Cam Janssen,RW,4,0.00,0.00,0.00,janssca01
Cam Ward,G,17,0.00,0.00,0.00,wardca01
Cameron Schilling,D,1,0.00,0.00,0.00,schilca01
Carey Price,G,39,0.00,0.00,0.00,priceca01
Carl Gunnarsson,D,37,0.03,0.38,0.41,gunnaca01
Carl Hagelin,LW,48,0.21,0.29,0.50,hagelca01
Carl Söderberg,C,6,0.00,0.33,0.33,soderca01
Carlo Colaiacovo,D,6,0.00,0.17,0.17,colaica01
Carter Bancks,LW,2,0.00,0.00,0.00,banckca01
Carter Hutton,G,1,0.00,0.00,0.00,huttoca01
Casey Cizikas,C,45,0.13,0.20,0.33,cizikca01
Cédrick Desjardins,G,3,0.00,0.00,0.00,desjace01
Chad Johnson,G,4,0.00,0.00,0.00,johnsch02
Chad Larose,RW,35,0.06,0.06,0.11,larosch01
Chad Ruhwedel,D,7,0.00,0.00,0.00,ruhwech01
Charlie Coyle,C,37,0.22,0.16,0.38,coylech01
Chris Bourque,LW,18,0.06,0.17,0.22,bourqch01
Chris Brown,C,5,0.00,0.00,0.00,brownch01
Chris Butler,D,44,0.02,0.16,0.18,butlech01
Chris Conner,RW,12,0.08,0.08,0.17,connech01
Chris Higgins,C,41,0.24,0.12,0.37,higgich01
Chris Kelly,C,34,0.09,0.18,0.26,kellych01
Chris Kreider,C,23,0.09,0.04,0.13,kreidch01
Chris Kunitz,LW,48,0.46,0.63,1.08,kunitch01
Chris Mason,G,11,0.00,0.00,0.00,masonch02
Chris Mueller,C,18,0.11,0.17,0.28,muellch01
Chris Neil,RW,48,0.08,0.17,0.25,neilch01
Chris Phillips,D,48,0.10,0.19,0.29,phillch02
Chris Porter,C,29,0.07,0.21,0.28,portech01
Chris Stewart,RW,48,0.38,0.38,0.75,stewach02
Chris Summers,D,6,0.00,0.00,0.00,summech01
Chris Tanev,D,38,0.05,0.13,0.18,tanevch01
Chris Terry,LW,3,0.33,0.00,0.33,terrych01
Chris Thorburn,C,42,0.05,0.05,0.10,thorbch01
Chris VandeVelde,C,11,0.00,0.00,0.00,vandech01
Christian Ehrhoff,D,47,0.11,0.36,0.47,ehrhoch01
Christian Thomas,RW,1,0.00,0.00,0.00,thomach01
Chuck Kobasew,RW,37,0.14,0.11,0.24,kobasch01
Clarke MacArthur,LW,40,0.20,0.30,0.50,macarcl01
Claude Giroux,RW,48,0.27,0.73,1.00,giroucl01
Clayton Stoner,D,48,0.00,0.21,0.21,stonecl01
Cody Eakin,C,48,0.15,0.35,0.50,eakinco01
Cody Franson,D,45,0.09,0.56,0.64,fransco01
Cody Goloubef,D,11,0.09,0.00,0.09,golouco01
Cody Hodgson,C,48,0.31,0.40,0.71,hodgsco01
Cody McCormick,C,8,0.00,0.00,0.00,mccorco01
Cody McLeod,LW,48,0.17,0.08,0.25,mcleoco01
Colby Armstrong,RW,37,0.05,0.08,0.14,armstco01
Colby Robak,D,16,0.00,0.06,0.06,robakco01
Colin Fraser,C,34,0.06,0.15,0.21,fraseco01
Colin Greening,C,47,0.17,0.23,0.40,greenco01
Colin McDonald,C,45,0.16,0.22,0.38,mcdonco01
Colin Wilson,C,25,0.28,0.48,0.76,wilsoco01
Colton Gillies,C,27,0.04,0.04,0.07,gillico01
Colton Orr,RW,44,0.02,0.07,0.09,orrco01
Colton Sceviour,C,1,0.00,1.00,1.00,scevico01
Corey Crawford,G,30,0.00,0.00,0.00,crawfco01
Corey Perry,RW,44,0.34,0.48,0.82,perryco01
Corey Potter,D,33,0.09,0.03,0.12,potteco01
Cory Conacher,LW,47,0.23,0.38,0.62,conacco01
Cory Emmerton,C,48,0.10,0.06,0.17,emmerco01
Cory Sarich,D,28,0.00,0.07,0.07,saricco01
Cory Schneider,G,30,0.00,0.03,0.03,schneco01
Craig Adams,RW,48,0.06,0.13,0.19,adamscr01
Craig Anderson,G,24,0.00,0.00,0.00,andercr01
Craig Smith,C,44,0.09,0.18,0.27,smithcr01
Cristopher Nilstorp,G,5,0.00,0.00,0.00,nihlsch01
Curtis Glencross,LW,40,0.38,0.28,0.65,glenccu01
Dainius Zubrus,RW,22,0.09,0.32,0.41,zubruda01
Dale Weise,RW,40,0.08,0.08,0.15,weiseda01
Dalton Prout,D,28,0.04,0.21,0.25,proutda01
Damien Brunner,C,44,0.27,0.32,0.59,brunnda01
Dan Boyle,D,46,0.15,0.28,0.43,boyleda01
Dan Ellis,G,19,0.00,0.11,0.11,ellisda01
Dan Girardi,D,46,0.04,0.26,0.30,girarda01
Dan Hamhuis,D,47,0.09,0.43,0.51,hamhuda01
Dana Tyrell,C,21,0.05,0.14,0.19,tyrelda01
Daniel Alfredsson,RW,47,0.21,0.34,0.55,alfreda01
Daniel Bang,RW,8,0.00,0.25,0.25,bangda01
Daniel Brière,C,34,0.18,0.29,0.47,brierda01
Daniel Carcillo,LW,23,0.09,0.04,0.13,carcida01
Daniel Cleary,LW,48,0.19,0.13,0.31,clearda01
Daniel Paille,LW,46,0.22,0.15,0.37,paillda01
Daniel Sedin,LW,47,0.26,0.60,0.85,sedinda01
Daniel Taylor,G,2,0.00,0.00,0.00,tayloda02
Daniel Winnik,C,48,0.13,0.27,0.40,winnida01
Danny DeKeyser,D,11,0.00,0.09,0.09,dekeyda01
Dany Heatley,RW,36,0.31,0.28,0.58,heatlda01
Darcy Hordichuk,LW,4,0.00,0.00,0.00,hordida01
Darcy Kuemper,G,6,0.00,0.00,0.00,kuempda01
Darren Helm,C,1,0.00,0.00,0.00,helmda01
Darroll Powe,C,42,0.00,0.00,0.00,poweda01
Dave Bolland,C,35,0.20,0.20,0.40,bollada01
Dave Moss,LW,45,0.11,0.33,0.44,mossda01
David Backes,RW,48,0.13,0.46,0.58,backeda01
David Booth,LW,12,0.08,0.17,0.25,boothda01
David Clarkson,RW,48,0.31,0.19,0.50,clarkda03
David Desharnais,C,48,0.21,0.38,0.58,deshada01
David Dziurzynski,C,12,0.17,0.00,0.17,dziurda01
David Jones,RW,33,0.09,0.18,0.27,jonesda01
David Krejčí,C,47,0.21,0.49,0.70,krejcda01
David Legwand,C,48,0.25,0.27,0.52,legwada01
David Perron,LW,48,0.21,0.31,0.52,perroda01
David Rundblad,D,8,0.00,0.13,0.13,rundbda01
David Savard,D,4,0.00,0.00,0.00,savarda01
David Schlemko,D,30,0.03,0.17,0.20,schleda01
David Steckel,C,34,0.03,0.18,0.21,steckda01
David Ullström,LW,20,0.10,0.15,0.25,ullstda01
David Van Der Gulik,RW,9,0.00,0.22,0.22,vandeda01
Davis Drewiske,D,29,0.07,0.17,0.24,drewida01
Dennis Seidenberg,D,46,0.09,0.28,0.37,seidede01
Dennis Wideman,D,46,0.13,0.35,0.48,widemde01
Derek Dorsett,RW,24,0.13,0.25,0.38,dorsede01
Derek Grant,C,5,0.00,0.00,0.00,grantde01
Derek Joslin,D,2,0.00,0.00,0.00,joslide01
Derek MacKenzie,C,43,0.07,0.12,0.19,mackede01
Derek Meech,D,16,0.00,0.06,0.06,meechde01
Derek Morris,D,39,0.00,0.28,0.28,morride01
Derek Roy,C,42,0.17,0.50,0.67,royde01
Derek Smith,D,22,0.00,0.05,0.05,smithde05
Derek Stepan,C,48,0.38,0.54,0.92,stepade01
Derick Brassard,C,47,0.26,0.36,0.62,brassde01
Deryk Engelland,D,42,0.00,0.14,0.14,engelde01
Devan Dubnyk,G,38,0.00,0.00,0.00,dubnyde01
Devante Smith-Pelly,RW,7,0.00,0.00,0.00,smithde06
Devin Setoguchi,RW,48,0.27,0.29,0.56,setogde01
Dion Phaneuf,D,48,0.19,0.40,0.58,phanedi01
Dmitrij Jaškin,RW,2,0.00,0.00,0.00,jaskidm01
Dmitry Kulikov,D,34,0.09,0.21,0.29,kulikdm01
Dmitry Orlov,D,5,0.00,0.20,0.20,orlovdm01
Dougie Hamilton,D,42,0.12,0.26,0.38,hamildo01
Douglas Murray,D,43,0.02,0.12,0.14,murrado01
Drayson Bowman,C,37,0.08,0.05,0.14,bowmadr01
Drew Doughty,D,48,0.13,0.33,0.46,doughdr01
Drew LeBlanc,C,2,0.00,0.00,0.00,lebladr01
Drew Miller,LW,44,0.09,0.09,0.18,milledr01
Drew Shore,C,43,0.07,0.23,0.30,shoredr01
Drew Stafford,RW,46,0.13,0.26,0.39,staffdr01
Duncan Keith,D,47,0.06,0.51,0.57,keithdu01
Dustin Brown,RW,46,0.39,0.24,0.63,browndu01
Dustin Byfuglien,D,43,0.19,0.47,0.65,byfugdu01
Dustin Jeffrey,C,24,0.13,0.13,0.25,jeffrdu01
Dustin Penner,RW,33,0.06,0.36,0.42,pennedu01
Dwight King,LW,47,0.09,0.13,0.21,kingdw01
Dylan Reese,D,3,0.00,0.00,0.00,reesedy01
Ed Jovanovski,D,6,0.00,0.17,0.17,jovaned01
Emerson Etem,RW,38,0.08,0.18,0.26,etemem01
Éric Bélanger,C,26,0.00,0.12,0.12,belaner01
Eric Boulton,LW,15,0.00,0.00,0.00,boulter01
Eric Brewer,D,48,0.08,0.17,0.25,breweer01
Eric Fehr,RW,41,0.22,0.20,0.41,fehrer01
Éric Gélinas,D,1,0.00,0.00,0.00,geliner01
Eric Gryba,D,33,0.06,0.12,0.18,grybaer01
Eric Nystrom,LW,48,0.15,0.08,0.23,nystrer01
Eric Selleck,LW,2,0.00,0.50,0.50,selleer01
Eric Staal,C,48,0.38,0.73,1.10,staaler01
Eric Tangradi,LW,41,0.02,0.07,0.10,tangrer01
Eric Wellwood,LW,4,0.00,0.00,0.00,wellwer01
Erik Cole,LW,47,0.19,0.09,0.28,coleer01
Erik Condra,RW,48,0.08,0.17,0.25,condrer01
Erik Gudbranson,D,32,0.00,0.13,0.13,gudbrer01
Erik Gustafsson,D,27,0.11,0.19,0.30,gustaer01
Erik Johnson,D,31,0.00,0.13,0.13,johnser01
Erik Karlsson,D,17,0.35,0.47,0.82,karlser01
Evander Kane,C,48,0.35,0.33,0.69,kaneev01
Evgeni Malkin,C,31,0.29,0.77,1.06,malkiev01
Evgeni Nabokov,G,41,0.00,0.10,0.10,nabokev01
Fedor Tyutin,D,48,0.08,0.38,0.46,tyutife01
Filip Forsberg,C,5,0.00,0.20,0.20,forsbfi01
Filip Kuba,D,44,0.02,0.20,0.23,kubafi01
Francis Bouillon,D,48,0.02,0.17,0.19,bouilfr01
Francis Wathier,LW,1,0.00,0.00,0.00,wathifr01
François Beauchemin,D,48,0.13,0.38,0.50,beaucfr01
Frank Corrado,D,3,0.00,0.00,0.00,corrafr01
Frans Nielsen,C,48,0.13,0.48,0.60,nielsfr01
Frazer McLaren,LW,36,0.08,0.06,0.14,mclarfr01
Gabriel Bourque,LW,34,0.32,0.15,0.47,bourqga01
Gabriel Dumont,C,10,0.10,0.20,0.30,dumonga01
Gabriel Landeskog,LW,36,0.25,0.22,0.47,landega01
George Parros,RW,39,0.03,0.03,0.05,parroge01
Grant Clitsome,D,44,0.09,0.27,0.36,clitsgr01
Greg Pateryn,D,3,0.00,0.00,0.00,patergr01
Greg Rallo,C,10,0.10,0.00,0.10,rallogr01
Greg Zanon,D,44,0.00,0.14,0.14,zanongr01
Gregory Campbell,C,48,0.08,0.19,0.27,campbgr01
Guillaume Latendresse,RW,27,0.22,0.15,0.37,latengu01
Gustav Nyquist,LW,22,0.14,0.14,0.27,nyquigu01
Hal Gill,D,32,0.00,0.00,0.00,gillha01
Harri Pesonen,C,4,0.00,0.00,0.00,pesonha01
Harry Zolnierczyk,LW,7,0.00,0.14,0.14,zolniha01
Henrik Lundqvist,G,43,0.00,0.02,0.02,lundqhe01
Henrik Sedin,C,48,0.23,0.71,0.94,sedinhe01
Henrik Tallinder,D,25,0.04,0.12,0.16,tallihe01
Henrik Zetterberg,C,46,0.24,0.80,1.04,zettehe01
Ian Cole,D,15,0.00,0.07,0.07,coleia01
Ian White,D,25,0.08,0.08,0.16,whiteia01
Ilya Bryzgalov,G,40,0.00,0.08,0.08,bryzgil01
Ilya Kovalchuk,LW,37,0.30,0.54,0.84,kovalil01
J.T. Miller,C,26,0.08,0.08,0.15,millejt01
J.T. Wyman,RW,1,0.00,0.00,0.00,wymanja01
Jack Hillen,D,23,0.13,0.26,0.39,hilleja01
Jack Johnson,D,44,0.11,0.32,0.43,johnsja02
Jack Skille,RW,40,0.08,0.23,0.30,skillja01
Jacob Josefson,C,22,0.05,0.09,0.14,josefja01
Jacob Markström,G,23,0.00,0.00,0.00,marksja02
Jaden Schwartz,C,45,0.16,0.13,0.29,schwaja01
Jake Allen,G,15,0.00,0.00,0.00,allenja01
Jake Dowell,C,2,0.00,0.00,0.00,dowelja01
Jake Gardiner,D,12,0.00,0.33,0.33,gardija01
Jake Muzzin,D,45,0.16,0.20,0.36,muzzija01
Jakob Silfverberg,RW,48,0.21,0.19,0.40,silfvja01
Jakub Kindl,D,41,0.10,0.22,0.32,kindlja01
Jakub Voráček,RW,48,0.46,0.50,0.96,voracja01
Jamal Mayers,RW,19,0.00,0.11,0.11,mayerja01
James Neal,LW,40,0.53,0.38,0.90,nealja01
James Reimer,G,33,0.00,0.03,0.03,reimeja01
James Sheppard,C,32,0.03,0.09,0.13,sheppja01
James van Riemsdyk,LW,48,0.38,0.29,0.67,vanrija01
James Wisniewski,D,30,0.17,0.30,0.47,wisnija01
James Wright,C,38,0.05,0.08,0.13,wrighja02
Jamie Benn,LW,41,0.29,0.51,0.80,bennja01
Jamie Langenbrunner,RW,4,0.00,0.25,0.25,langeja01
Jamie McBain,D,40,0.03,0.18,0.20,mcbaija02
Jamie McGinn,LW,47,0.23,0.23,0.47,mcginja01
Jamie Oleksiak,D,16,0.00,0.13,0.13,oleksja01
Jamie Tardif,RW,2,0.00,0.00,0.00,tardija01
Jan Hejda,D,46,0.02,0.20,0.22,hejdaja01
Jan Muršak,LW,2,0.00,0.00,0.00,mursaja01
Jannik Hansen,LW,47,0.21,0.36,0.57,hanseja01
Jared Boll,RW,43,0.05,0.09,0.14,bollja01
Jared Cowen,D,7,0.14,0.00,0.14,cowenja01
Jared Spurgeon,D,39,0.13,0.26,0.38,spurgja01
Jared Staal,RW,2,0.00,0.00,0.00,staalja01
Jarome Iginla,RW,44,0.32,0.43,0.75,iginlja01
Jaromír Jágr,RW,45,0.36,0.42,0.78,jagrja01
Jaroslav Halák,G,16,0.00,0.06,0.06,halakja01
Jarred Tinordi,D,8,0.00,0.25,0.25,tinorja01
Jarret Stoll,C,48,0.15,0.23,0.38,stollja01
Jason Akeson,C,1,1.00,0.00,1.00,akesoja01
Jason Chimera,LW,47,0.06,0.23,0.30,chimeja01
Jason Demers,D,22,0.05,0.09,0.14,demerja01
Jason Garrison,D,47,0.17,0.17,0.34,garrija01
Jason LaBarbera,G,15,0.00,0.00,0.00,labarja01
Jason Pominville,RW,47,0.30,0.43,0.72,pominja01
Jason Spezza,C,5,0.40,0.60,1.00,spezzja01
Jason Zucker,LW,20,0.20,0.05,0.25,zuckeja01
Jay Beagle,C,48,0.04,0.13,0.17,beaglja01
Jay Bouwmeester,D,47,0.15,0.32,0.47,bouwmja01
Jay Harrison,D,47,0.06,0.15,0.21,harrija01
Jay McClement,C,48,0.17,0.19,0.35,mccleja01
Jay Pandolfo,LW,18,0.00,0.00,0.00,pandoja01
Jay Rosehill,D,11,0.09,0.00,0.09,rosehja01
Jean-Gabriel Pageau,C,9,0.22,0.22,0.44,pageaje01
Jean-Sébastien Giguère,G,18,0.00,0.00,0.00,gigueje01
Jeff Carter,C,48,0.54,0.15,0.69,carteje01
Jeff Frazee,G,1,0.00,0.00,0.00,frazeje01
Jeff Halpern,C,46,0.02,0.04,0.07,halpeje01
Jeff Petry,D,48,0.06,0.19,0.25,petryje01
Jeff Schultz,D,26,0.00,0.12,0.12,schulje02
Jeff Skinner,RW,42,0.31,0.26,0.57,skinnje01
Jeremy Morin,LW,3,0.33,0.33,0.67,morinje01
Jeremy Welsh,LW,5,0.00,0.20,0.20,welshje01
Jerred Smithson,C,45,0.07,0.07,0.13,smithje01
Jesse Joensuu,RW,7,0.00,0.29,0.29,joensje01
Jhonas Enroth,G,12,0.00,0.00,0.00,enrotjh01
Jim O'Brien,C,29,0.17,0.03,0.21,obrieji01
Jim Slater,C,26,0.04,0.04,0.08,slateji01
Jimmy Hayes,RW,10,0.10,0.30,0.40,hayesji01
Jimmy Howard,G,42,0.00,0.02,0.02,howarja02
Jiří Hudler,C,42,0.24,0.40,0.64,hudleji01
Jiří Tlustý,C,48,0.48,0.31,0.79,tlustji01
Joakim Andersson,C,38,0.08,0.13,0.21,anderjo03
Jochen Hecht,C,47,0.11,0.19,0.30,hechtjo01
Jody Shelley,LW,1,0.00,0.00,0.00,shelljo01
Joe Colborne,C,5,0.00,0.00,0.00,colbojo01
Joe Corvo,D,40,0.15,0.28,0.43,corvojo01
Joe Finley,D,16,0.00,0.06,0.06,finlejo01
Joe Pavelski,C,48,0.33,0.31,0.65,paveljo01
Joe Thornton,C,48,0.15,0.69,0.83,thornjo01
Joe Vitale,C,33,0.06,0.09,0.15,vitaljo01
Joel Ward,RW,39,0.21,0.31,0.51,wardjo02
Joey Crabb,RW,26,0.08,0.00,0.08,crabbjo01
Joey MacDonald,G,21,0.00,0.00,0.00,macdojo01
Joffrey Lupul,C,16,0.69,0.44,1.13,lupuljo01
Johan Franzén,C,41,0.34,0.41,0.76,franzjo01
Johan Hedberg,G,19,0.00,0.05,0.05,hedbejo01
Johan Larsson,LW,1,0.00,0.00,0.00,larssjo02
John Carlson,D,48,0.13,0.33,0.46,carlsjo01
John Erskine,D,30,0.10,0.10,0.20,erskijo01
John Mitchell,C,47,0.21,0.21,0.43,mitchjo01
John Moore,D,30,0.03,0.20,0.23,moorejo01
John Scott,D,34,0.00,0.00,0.00,scottjo01
John Tavares,C,48,0.58,0.40,0.98,tavarjo01
John-Michael Liles,D,32,0.06,0.28,0.34,lilesjo01
Johnny Boychuk,D,44,0.02,0.11,0.14,boychjo01
Johnny Oduya,D,48,0.06,0.19,0.25,oduyajo01
Jon Rheault,RW,5,0.00,0.00,0.00,rheaujo01
Jonas Brodin,D,45,0.04,0.20,0.24,brodijo01
Jonas Gustavsson,G,7,0.00,0.14,0.14,gustajo01
Jonas Hiller,G,26,0.00,0.04,0.04,hillejo01
Jonathan Bernier,G,14,0.00,0.07,0.07,bernijo01
Jonathan Ericsson,D,45,0.07,0.22,0.29,ericsjo01
Jonathan Huberdeau,C,48,0.29,0.35,0.65,huberjo01
Jonathan Marchessault,C,2,0.00,0.00,0.00,audymjo01
Jonathan Quick,G,37,0.00,0.00,0.00,quickjo01
