Player,Position,GP,GPG,APG,PPG,PlayerID
Joe Thornton,C,73,0.22,0.48,0.70,thornjo01
Joel Armia,RW,57,0.23,0.18,0.40,armiajo01
Joel Edmundson,D,64,0.03,0.14,0.17,edmunjo01
Joel Eriksson Ek,C,58,0.12,0.12,0.24,eriksjo02
Joel Hanley,D,16,0.00,0.00,0.00,hanlejo01
Joel L'Esperance,RW,18,0.11,0.00,0.11,lespejo01
Joey Anderson,RW,34,0.12,0.09,0.21,anderjo08
Joey Daccord,G,1,0.00,0.00,0.00,daccojo01
Johan Larsson,LW/C,73,0.08,0.11,0.19,larssjo02
John Carlson,D,80,0.16,0.71,0.88,carlsjo01
John Gibson,G,58,0.00,0.00,0.00,gibsojo02
John Gilmour,D,5,0.00,0.00,0.00,gilmojo01
John Hayden,C,54,0.06,0.04,0.09,haydejo01
John Klingberg,D,64,0.16,0.55,0.70,klingjo01
John Moore,D,61,0.07,0.15,0.21,moorejo01
John Quenneville,C,19,0.05,0.00,0.05,quennjo02
John Tavares,C,82,0.57,0.50,1.07,tavarjo01
Johnny Boychuk,D,74,0.04,0.22,0.26,boychjo01
Johnny Gaudreau,LW,82,0.44,0.77,1.21,gaudrjo01
Jonas Brodin,D,82,0.05,0.17,0.22,brodijo01
Jonas Siegenthaler,D,26,0.00,0.15,0.15,siegejo01
Jonathan Bernier,G,35,0.00,0.00,0.00,bernijo01
Jonathan Drouin,LW,81,0.22,0.43,0.65,drouijo01
Jonathan Ericsson,D,52,0.06,0.04,0.10,ericsjo01
Jonathan Huberdeau,C,82,0.37,0.76,1.12,huberjo01
Jonathan Marchessault,C,82,0.30,0.41,0.72,audymjo01
Jonathan Quick,G,46,0.00,0.04,0.04,quickjo01
Jonathan Toews,C,82,0.43,0.56,0.99,toewsjo01
Jonathon Merrill,D,57,0.05,0.21,0.26,merrijo01
Jonny Brodzinski,C,13,0.15,0.08,0.23,brodzjo01
Joonas Donskoi,RW,80,0.18,0.29,0.46,donskjo01
Joonas Korpisalo,G,27,0.00,0.00,0.00,korpijo01
Jordan Binnington,G,32,0.00,0.00,0.00,binnijo01
Jordan Eberle,RW,78,0.24,0.23,0.47,eberljo01
Jordan Greenway,LW,81,0.15,0.15,0.30,greenjo02
Jordan Kyrou,C,16,0.06,0.13,0.19,kyroujo01
Jordan Martinook,LW,82,0.18,0.12,0.30,martijo01
Jordan Nolan,C,14,0.00,0.14,0.14,nolanjo01
Jordan Oesterle,D,71,0.08,0.20,0.28,oestejo01
Jordan Schmaltz,D,20,0.00,0.10,0.10,schmajo01
Jordan Staal,C,50,0.22,0.34,0.56,staaljo01
Jordan Weal,C,63,0.13,0.21,0.33,wealjo01
Jordie Benn,D,81,0.06,0.21,0.27,bennjo01
Jori Lehterä,C,27,0.04,0.07,0.11,lehtejo01
Joseph Blandisi,C,9,0.00,0.00,0.00,blandjo01
Joseph Gambardella,C,15,0.00,0.20,0.20,gambajo01
Joseph Morrow,D,41,0.02,0.15,0.17,morrojo02
Josh Anderson,RW,82,0.33,0.24,0.57,anderjo05
Josh Archibald,RW,68,0.18,0.15,0.32,archijo01
Josh Bailey,C,82,0.20,0.49,0.68,bailejo01
Josh Brown,D,37,0.03,0.03,0.05,brownjo01
Josh Currie,RW,21,0.10,0.14,0.24,currijo01
Josh Leivo,LW,76,0.18,0.13,0.32,leivojo01
Josh Mahura,D,17,0.06,0.24,0.29,mahurjo01
Josh Manson,D,74,0.04,0.18,0.22,mansojo01
Josh Morrissey,D,59,0.10,0.42,0.53,morrijo04
Josh Teves,D,1,0.00,0.00,0.00,tevesjo01
Joshua Ho-Sang,C/RW,10,0.10,0.10,0.20,hosanjo01
Joshua Jacobs,D,1,0.00,0.00,0.00,jacobjo01
Juho Lammikko,RW,40,0.00,0.15,0.15,lammiju01
Jujhar Khaira,LW,60,0.05,0.25,0.30,khairju01
Julius Honka,D,29,0.00,0.14,0.14,honkaju01
Justin Abdelkader,LW,71,0.08,0.18,0.27,abdelju01
Justin Bailey,RW,11,0.00,0.09,0.09,baileju01
Justin Braun,D,78,0.03,0.18,0.21,braunju01
Justin Dowling,C,11,0.00,0.09,0.09,dowliju01
Justin Falk,D,10,0.00,0.00,0.00,falkju01
Justin Faulk,D,82,0.13,0.29,0.43,faulkju01
Justin Holl,D,11,0.00,0.09,0.09,hollju01
Justin Kloos,C,1,0.00,0.00,0.00,kloosju01
Justin Schultz,D,29,0.07,0.45,0.52,schulju01
Justin Williams,RW,82,0.28,0.37,0.65,williju01
Juuse Saros,G,31,0.00,0.00,0.00,sarosju01
Juuso Riikola,D,37,0.05,0.08,0.14,riikoju01
Juuso Välimäki,D,24,0.04,0.08,0.13,valimju01
Kaden Fulcher,G,1,0.00,0.00,0.00,fulchka01
Kailer Yamamoto,RW,17,0.06,0.06,0.12,yamamka01
Kalle Kossila,LW,8,0.13,0.00,0.13,kossika01
Karl Alzner,D,9,0.00,0.11,0.11,alzneka01
Karson Kuhlman,C,11,0.27,0.18,0.45,kuhlmka01
Kasperi Kapanen,RW,78,0.26,0.31,0.56,kapanka01
Keith Kinkaid,G,41,0.00,0.00,0.00,kinkake01
Keith Yandle,D,82,0.11,0.65,0.76,yandlke01
Kenny Agostino,LW,63,0.10,0.29,0.38,agostke01
Kerby Rychel,LW,2,0.00,0.00,0.00,rycheke01
Kevan Miller,D,39,0.00,0.18,0.18,milleke03
Kevin Boyle,G,5,0.00,0.00,0.00,boyleke01
Kevin Connauton,D,50,0.02,0.14,0.16,connake01
Kevin Fiala,LW,83,0.16,0.31,0.47,fialake01
Kevin Gravel,D,36,0.00,0.08,0.08,graveke01
Kevin Hayes,RW,71,0.27,0.51,0.77,hayeske01
Kevin Labanc,RW,82,0.21,0.48,0.68,labanke01
Kevin Rooney,C,41,0.15,0.10,0.24,rooneke01
Kevin Roy,C,3,0.00,0.00,0.00,royke01
Kevin Shattenkirk,D,73,0.03,0.36,0.38,shattke01
Kevin Stenlund,C,4,0.00,0.00,0.00,stenlke01
Kiefer Sherwood,RW,50,0.12,0.12,0.24,sherwki01
Kole Sherwood,RW,2,0.00,0.00,0.00,sherwko01
Korbinian Holzer,D,22,0.05,0.14,0.18,holzeko01
Kris Letang,D,65,0.25,0.62,0.86,letankr01
Kris Russell,D,72,0.04,0.18,0.22,russekr01
Kristian Vesalainen,W,5,0.00,0.20,0.20,vesalkr01
Kurtis Gabriel,RW,22,0.09,0.09,0.18,gabriku01
Kurtis MacDermid,D,11,0.00,0.09,0.09,macdeku01
Kyle Brodziak,C,70,0.09,0.04,0.13,brodzky01
Kyle Capobianco,D,2,0.00,0.00,0.00,capobky01
Kyle Clifford,LW,72,0.15,0.14,0.29,cliffky01
Kyle Connor,LW,82,0.41,0.39,0.80,connoky01
Kyle Okposo,RW,78,0.18,0.19,0.37,okposky01
Kyle Palmieri,RW,74,0.36,0.31,0.68,palmiky01
Kyle Rau,C,6,0.00,0.17,0.17,rauky01
Kyle Turris,C,55,0.13,0.29,0.42,turriky01
Landon Bow,G,2,0.00,0.00,0.00,bowla01
Lars Eller,C,81,0.16,0.28,0.44,ellerla01
Laurent Brossoit,G,21,0.00,0.00,0.00,brossla01
Laurent Dauphin,C,1,0.00,0.00,0.00,dauphla01
Lawrence Pilut,D,33,0.03,0.15,0.18,pilutla01
Lawson Crouse,LW,81,0.14,0.17,0.31,crousla01
Lee Stempniak,RW,2,0.00,0.00,0.00,stemple01
Leo Komarov,C,82,0.07,0.24,0.32,komarle01
Leon Draisaitl,C,82,0.61,0.67,1.28,draisle01
Lias Andersson,C,42,0.05,0.10,0.14,anderli01
Libor Hájek,D,5,0.20,0.00,0.20,hajekli01
Libor Šulák,D,6,0.00,0.00,0.00,sulakli01
Linus Ullmark,G,37,0.00,0.03,0.03,ullmali01
Logan Brown,C,2,0.00,0.00,0.00,brownlo01
Logan Couture,C,81,0.33,0.53,0.86,coutulo01
Logan O'Connor,RW,5,0.00,0.00,0.00,oconnlo01
Loui Eriksson,LW,81,0.14,0.22,0.36,erikslo01
Louis Belpedio,D,2,0.00,0.00,0.00,belpelo01
Louis Domingue,G,26,0.00,0.04,0.04,dominlo01
Luca Sbisa,D,9,0.00,0.11,0.11,sbisalu01
Lucas Wallmark,C,81,0.12,0.22,0.35,wallmlu01
Lukáš Radil,C,36,0.19,0.11,0.31,radillu01
Lukáš Sedlák,C,47,0.09,0.04,0.13,sedlalu01
Luke Glendening,C,78,0.13,0.17,0.29,glendlu01
Luke Johnson,C,15,0.00,0.07,0.07,johnslu01
Luke Kunin,C,49,0.12,0.22,0.35,kuninlu01
Luke Schenn,D,26,0.00,0.08,0.08,schenlu01
Luke Witkowski,D,34,0.00,0.06,0.06,witkolu01
Mackenzie Blackwood,G,23,0.00,0.00,0.00,blackma01
Mackenzie MacEachern,LW,29,0.10,0.07,0.17,maceama01
MacKenzie Weegar,D,64,0.06,0.17,0.23,weegama01
Madison Bowey,D,50,0.04,0.16,0.20,boweyma01
Magnus Pääjärvi,LW,80,0.14,0.10,0.24,paajama01
Malcolm Subban,G,21,0.00,0.00,0.00,subbama01
Marc Methot,D,9,0.00,0.00,0.00,methoma01
Marc Staal,D,79,0.04,0.13,0.16,staalma01
Marc-André Fleury,G,61,0.00,0.03,0.03,fleurma01
Marc-Édouard Vlasic,D,72,0.04,0.31,0.35,vlasima01
Marco Scandella,D,63,0.10,0.11,0.21,scandma01
Marcus Foligno,LW,82,0.09,0.15,0.23,foligma01
Marcus Högberg,G,4,0.00,0.00,0.00,hogbema01
Marcus Johansson,C/W,58,0.22,0.29,0.52,johanma03
Marcus Krüger,C,74,0.05,0.11,0.16,krugema01
Marcus Pettersson,D,84,0.02,0.27,0.30,pettema01
Marcus Sorensen,RW,80,0.21,0.16,0.38,sorenma01
Mario Kempe,C,52,0.08,0.10,0.17,kempema01
Mark Alt,D,2,0.00,0.00,0.00,altma01
Mark Barberio,D,12,0.08,0.00,0.08,barbema01
Mark Borowiecki,D,53,0.02,0.08,0.09,borowma01
Mark Friedman,D,1,0.00,0.00,0.00,friedma01
Mark Giordano,D,78,0.22,0.73,0.95,giordma01
Mark Jankowski,C,79,0.18,0.23,0.41,jankoma01
Mark Letestu,C,2,0.00,0.00,0.00,letesma01
Mark Pysyk,D,70,0.01,0.14,0.16,pysykma01
Mark Scheifele,C,82,0.46,0.56,1.02,scheima01
Mark Stone,RW,77,0.43,0.52,0.95,stonema01
Marko Daňo,C,8,0.00,0.00,0.00,danoma01
Markus Granlund,C,77,0.16,0.13,0.29,granlma01
Markus Hännikäinen,LW,44,0.09,0.07,0.16,hannima01
Markus Nutivaara,D,80,0.06,0.20,0.26,nutivma01
Martin Frk,RW,30,0.03,0.17,0.20,frkma01
Martin Hanzal,C,7,0.14,0.14,0.29,hanzama01
Martin Jones,G,62,0.00,0.02,0.02,jonesma02
Martin Marinčin,D,24,0.04,0.17,0.21,marinma01
Martin Nečas,C,7,0.14,0.14,0.29,necasma01
Mason Appleton,C,36,0.08,0.19,0.28,applema01
Mathew Barzal,C,82,0.22,0.54,0.76,barzama01
Mathew Dumba,D,32,0.38,0.31,0.69,dumbama01
Mathieu Joseph,RW,70,0.19,0.19,0.37,josepma01
Mathieu Perreault,C,82,0.18,0.18,0.37,perrema01
Mats Zuccarello,LW,48,0.25,0.58,0.83,zuccama01
Matt Bartkowski,D,2,0.50,0.00,0.50,bartkma01
Matt Beleskey,LW,4,0.25,0.00,0.25,belesma01
Matt Benning,D,70,0.07,0.17,0.24,bennima01
Matt Calvert,LW,82,0.13,0.18,0.32,calvema01
Matt Cullen,C,71,0.10,0.18,0.28,cullema01
Matt Donovan,D,2,0.00,0.50,0.50,donovma01
Matt Duchene,C,73,0.42,0.53,0.96,duchema01
Matt Grzelcyk,D,66,0.05,0.23,0.27,grzelma01
Matt Hendricks,C,26,0.00,0.12,0.12,hendrma01
Matt Hunwick,D,14,0.00,0.14,0.14,hunwima01
Matt Irwin,D,44,0.02,0.14,0.16,irwinma01
Matt Luff,RW,33,0.24,0.09,0.33,luffma01
Matt Martin,LW,67,0.09,0.12,0.21,martima02
Matt Murray,G,50,0.00,0.00,0.00,murrama02
Matt Niskanen,D,80,0.10,0.21,0.31,niskama01
Matt Puempel,LW,8,0.13,0.00,0.13,puempma01
Matt Read,RW,12,0.08,0.00,0.08,readma01
Matt Roy,D,25,0.08,0.16,0.24,royma04
Matt Tennyson,D,4,0.00,0.00,0.00,tennyma01
Matthew Nieto,LW,64,0.06,0.30,0.36,nietoma01
Matthew Peca,C,39,0.08,0.18,0.26,pecama01
Matthew Tkachuk,LW,80,0.43,0.54,0.96,tkachma01
Mattias Ekholm,D,80,0.10,0.45,0.55,ekholma01
Mattias Janmark,C,81,0.07,0.23,0.31,janmama02
Max Comtois,LW,10,0.20,0.50,0.70,comtoma01
Max Domi,LW,82,0.34,0.54,0.88,domima01
Max Jones,LW,30,0.07,0.10,0.17,jonesma03
Max McCormick,LW,14,0.07,0.00,0.07,mccorma01
Max Pacioretty,LW,66,0.33,0.27,0.61,pacioma01
Max Veronneau,RW,12,0.17,0.17,0.33,veronma01
Maxim Mamin,C/RW,7,0.00,0.00,0.00,maminma01
Maxime Lagace,G,1,0.00,0.00,0.00,lagacma01
Maxime Lajoie,D,56,0.13,0.14,0.27,lajoima01
Melker Karlsson,C,79,0.15,0.05,0.20,karlsme01
Michael Amadio,C,43,0.14,0.16,0.30,amadimi01
Michael Bunting,LW,5,0.20,0.00,0.20,buntimi01
Michael Chaput,C,32,0.00,0.16,0.16,chapumi01
Michael Dal Colle,LW,28,0.11,0.14,0.25,dalcomi01
Michael Del Zotto,D,42,0.02,0.21,0.24,delzomi01
Michael Dipietro,G,1,0.00,0.00,0.00,dipiemi01
Michael Frolík,LW,65,0.25,0.28,0.52,frolimi01
Michael Grabner,RW,41,0.22,0.17,0.39,grabnmi01
Michael Hutchinson,G,9,0.00,0.00,0.00,hutchmi01
Michael McLeod,C,21,0.00,0.14,0.14,mcleomi01
Michael Raffl,LW,67,0.09,0.18,0.27,rafflmi01
Michael Rasmussen,C,62,0.13,0.16,0.29,rasmumi01
Michael Stone,D,14,0.00,0.36,0.36,stonemi01
Michal Kempný,D,71,0.08,0.27,0.35,kempnmi01
Michal Neuvirth,G,7,0.00,0.00,0.00,neuvimi01
Micheal Ferland,LW,71,0.24,0.32,0.56,ferlami01
Micheal Haley,C,43,0.05,0.09,0.14,haleymi01
Miikka Salomäki,RW,37,0.08,0.11,0.19,salommi01
Mika Zibanejad,C,82,0.37,0.54,0.90,zibanmi01
Mikael Backlund,C,77,0.27,0.34,0.61,backlmi01
Mikael Granlund,C,79,0.20,0.48,0.68,granlmi01
Mike Condon,G,2,0.00,0.00,0.00,condomi01
Mike Green,D,43,0.12,0.49,0.60,greenmi03
Mike Hoffman,C/LW,82,0.44,0.41,0.85,hoffmmi02
Mike Matheson,D,75,0.11,0.25,0.36,mathemi01
Mike McKenna,G,11,0.00,0.00,0.00,mckenmi01
Mike Reilly,D,57,0.05,0.14,0.19,reillmi01
Mike Smith,G,42,0.00,0.07,0.07,smithmi01
Mikhail Sergachev,D,75,0.08,0.35,0.43,sergami01
Mikhail Vorobyev,C,15,0.07,0.07,0.13,vorobmi01
Mikkel Bødker,RW,71,0.10,0.39,0.49,boedkmi01
Mikko Koivu,C,48,0.17,0.44,0.60,koivumi01
Mikko Koskinen,G,55,0.00,0.04,0.04,koskimi01
Mikko Rantanen,RW,74,0.42,0.76,1.18,rantami01
Milan Lucic,LW,79,0.08,0.18,0.25,lucicmi01
Miles Wood,LW,63,0.16,0.22,0.38,woodmi01
Mirco Müller,D,53,0.02,0.19,0.21,muellmi01
Miro Heiskanen,D,82,0.15,0.26,0.40,heiskmi01
Mitch Marner,RW,82,0.32,0.83,1.15,marnemi01
Morgan Rielly,D,82,0.24,0.63,0.88,riellmo01
Nate Prosser,D,15,0.00,0.00,0.00,prossna01
Nate Schmidt,D,61,0.15,0.34,0.49,schmina01
Nate Thompson,C,78,0.06,0.10,0.17,thompna01
Nathan Bastian,RW,7,0.43,0.00,0.43,bastina01
Nathan Beaulieu,D,48,0.06,0.19,0.25,beaulna01
Nathan MacKinnon,C,82,0.50,0.71,1.21,mackina01
Nathan Walker,C,3,0.00,0.33,0.33,walkena01
Nazem Kadri,C,73,0.22,0.38,0.60,kadrina01
Neal Pionk,D,73,0.08,0.27,0.36,pionkne01
Nelson Nogier,D,1,0.00,0.00,0.00,nogiene01
Nic Dowd,C,64,0.13,0.22,0.34,dowdni01
Nic Petan,C,18,0.06,0.11,0.17,petanni01
Nick Bjugstad,C,64,0.22,0.19,0.41,bjugsni01
Nick Bonino,C,81,0.21,0.22,0.43,boninni01
Nick Cousins,C,81,0.09,0.25,0.33,cousini01
Nick Foligno,LW,73,0.23,0.25,0.48,foligni01
Nick Holden,D,61,0.05,0.20,0.25,holdeni01
Nick Jensen,D,80,0.03,0.23,0.25,jenseni02
Nick Lappin,RW,11,0.00,0.00,0.00,lappini01
Nick Leddy,D,82,0.05,0.27,0.32,leddyni01
Nick Paul,LW,20,0.05,0.05,0.10,paulni01
Nick Ritchie,LW,60,0.15,0.37,0.52,ritchni01
Nick Schmaltz,C,40,0.18,0.45,0.63,schmani01
Nick Seeler,D,71,0.03,0.07,0.10,seeleni01
Nicklas Bäckström,C,80,0.28,0.65,0.93,backsni02
Nico Hischier,C,69,0.25,0.43,0.68,hischni01
Nico Sturm,C,2,0.00,0.00,0.00,sturmni01
Nicolas Aubé-Kubel,RW,9,0.00,0.00,0.00,aubekni01
Nicolas Deslauriers,LW,48,0.04,0.06,0.10,deslani01
Nicolas Roy,C,6,0.00,0.00,0.00,royni01
Nikita Kucherov,RW,82,0.50,1.06,1.56,kucheni01
Nikita Scherbak,RW,8,0.13,0.00,0.13,scherni01
Nikita Soshnikov,RW,5,0.00,0.00,0.00,soshnni01
Nikita Zadorov,D,70,0.10,0.10,0.20,zadorni01
Nikita Zaitsev,D,81,0.04,0.14,0.17,zaitsni01
Niklas Hjalmarsson,D,82,0.00,0.12,0.12,hjalmni01
Niklas Kronwall,D,79,0.04,0.30,0.34,kronwni01
Nikolaj Ehlers,LW,62,0.34,0.26,0.60,ehlerni01
Nikolay Goldobin,LW,63,0.11,0.32,0.43,goldoni01
Nino Niederreiter,RW,82,0.28,0.37,0.65,niedeni01
Noah Hanifin,D,80,0.06,0.35,0.41,hanifno01
Noah Juulsen,D,21,0.05,0.19,0.24,juulsno01
Noel Acciari,C,72,0.08,0.11,0.19,acciano01
Nolan Patrick,C,72,0.18,0.25,0.43,patrino01
Oliver Bjorkstrand,RW,77,0.30,0.17,0.47,bjorkol01
Oliver Ekman-Larsson,D,81,0.17,0.37,0.54,ekmanol01
Oliver Kylington,D,38,0.08,0.13,0.21,kylinol01
Olli Määttä,D,60,0.02,0.22,0.23,maattol01
Ondřej Kaše,RW,30,0.37,0.30,0.67,kaseon01
Ondřej Palát,LW,64,0.13,0.41,0.53,palaton01
Oscar Fantenberg,D,61,0.03,0.03,0.07,fanteos01
Oscar Klefbom,D,61,0.08,0.38,0.46,klefbos01
Oscar Lindberg,C,55,0.16,0.20,0.36,lindbos02
Oskar Lindblom,LW,81,0.21,0.20,0.41,lindbos01
Oskar Sundqvist,C,74,0.19,0.23,0.42,sundqos01
P.K. Subban,D,63,0.14,0.35,0.49,subbapk01
Pär Lindholm,C,65,0.02,0.18,0.20,lindhpa01
Pat Maroon,LW,74,0.14,0.24,0.38,maroopa01
Patric Hörnqvist,RW,69,0.26,0.28,0.54,hornqpa01
Patrice Bergeron,C,65,0.49,0.72,1.22,bergepa01
Patrick Eaves,RW,7,0.00,0.00,0.00,eavespa01
Patrick Kane,RW,81,0.54,0.81,1.36,kanepa01
Patrick Marleau,C,82,0.20,0.26,0.45,marlepa01
Patrick Russell,RW,6,0.00,0.00,0.00,russepa01
Patrik Berglund,C,23,0.09,0.09,0.17,berglpa01
Patrik Laine,RW,82,0.37,0.24,0.61,lainepa01
Patrik Nemeth,D,74,0.01,0.12,0.14,nemetpa01
Paul Byron,C/LW,56,0.27,0.29,0.55,byronpa01
Paul Carey,C,7,0.00,0.00,0.00,careypa01
Paul Ladue,D,33,0.06,0.09,0.15,laduepa01
Paul Stastny,C,50,0.26,0.58,0.84,stastpa01
Pavel Buchnevich,LW,64,0.33,0.27,0.59,buchnpa01
Pavel Francouz,G,2,0.00,0.00,0.00,francpa01
Pavel Zacha,C,61,0.21,0.20,0.41,zachapa01
Pekka Rinne,G,56,0.00,0.00,0.00,rinnepe01
Peter Budaj,G,3,0.00,0.00,0.00,budajpe01
Peter Cehlárik,LW,20,0.20,0.10,0.30,cehlape01
Petr Mrázek,G,40,0.00,0.03,0.03,mrazepe01
Pheonix Copley,G,27,0.00,0.04,0.04,copleph01
Phil Kessel,RW,82,0.33,0.67,1.00,kesseph01
Phil Varone,C,47,0.06,0.09,0.15,varonph01
Philipp Grubauer,G,37,0.00,0.00,0.00,grubaph01
Philippe Myers,D,21,0.05,0.05,0.10,myersph01
Phillip Danault,LW,81,0.15,0.51,0.65,danauph01
Phillip Di Giuseppe,LW,24,0.04,0.13,0.17,digiuph01
Pierre-Édouard Bellemare,LW,76,0.08,0.12,0.20,bellepi01
Pierre-Luc Dubois,LW,82,0.33,0.41,0.74,duboipi01
Pontus Åberg,LW,59,0.20,0.22,0.42,abergpo01
Quinn Hughes,D,5,0.00,0.60,0.60,hughequ01
Radek Faksa,C,81,0.19,0.19,0.37,faksara01
Radim Šimek,D,41,0.02,0.20,0.22,simekra01
Radko Gudas,D,77,0.05,0.21,0.26,gudasra01
Rasmus Andersson,D,79,0.03,0.22,0.24,anderra01
Rasmus Dahlin,D,82,0.11,0.43,0.54,dahlira01
Rasmus Ristolainen,D,78,0.06,0.49,0.55,ristora01
Reid Boucher,C,1,0.00,0.00,0.00,bouchre01
Reilly Smith,RW,74,0.26,0.46,0.72,smithre01
Rem Pitlick,C,1,0.00,0.00,0.00,pitlire01
Remi Elie,LW,16,0.00,0.06,0.06,eliere01
Richard Bachman,G,1,0.00,0.00,0.00,bachmri01
Richard Pánik,RW,75,0.19,0.25,0.44,panikri01
Rickard Rakell,RW,69,0.26,0.36,0.62,rakelri01
Riley Nash,C,78,0.04,0.12,0.15,nashri02
Riley Sheahan,C,82,0.11,0.12,0.23,sheahri01
Riley Stillman,D,1,0.00,0.00,0.00,stillri01
Robby Fabbri,C,32,0.06,0.13,0.19,fabbrro01
Robert Bortuzzo,D,59,0.03,0.14,0.17,borturo01
Robert Hägg,D,82,0.06,0.18,0.24,haggro01
Robert Thomas,C,70,0.13,0.34,0.47,thomaro01
Roberto Luongo,G,43,0.00,0.02,0.02,luongro01
Robin Lehner,G,46,0.00,0.02,0.02,lehnero01
Rocco Grimaldi,C,53,0.09,0.15,0.25,grimaro01
Roman Josi,D,82,0.18,0.50,0.68,josiro01
Roman Polák,D,77,0.01,0.10,0.12,polakro01
Ron Hainsey,D,81,0.06,0.22,0.28,hainsro01
Roope Hintz,LW,58,0.16,0.22,0.38,hintzro01
Ross Johnston,LW,17,0.06,0.18,0.24,johnsro02
Rourke Chartier,C,13,0.08,0.00,0.08,chartro01
Rūdolfs Balcers,LW,36,0.14,0.25,0.39,balceru01
Ryan Callahan,RW,52,0.13,0.19,0.33,callary01
Ryan Carpenter,C,68,0.07,0.19,0.26,carpery01
Ryan Donato,C,56,0.18,0.27,0.45,donatry01
Ryan Dzingel,C,78,0.33,0.38,0.72,dzingry01
Ryan Ellis,D,82,0.09,0.41,0.50,ellisry01
Ryan Getzlaf,C,67,0.21,0.51,0.72,getzlry01
Ryan Graves,D,26,0.12,0.08,0.19,gravery01
Ryan Hartman,RW,83,0.14,0.17,0.31,hartmry01
Ryan Johansen,C,80,0.18,0.63,0.80,johanry01
Ryan Kesler,C,60,0.08,0.05,0.13,keslery01
Ryan Kuffner,LW,10,0.00,0.00,0.00,kuffnry01
Ryan Lindgren,D,5,0.00,0.00,0.00,lindgry01
Ryan Lomberg,LW,4,0.00,0.00,0.00,lombery01
Ryan McDonagh,D,82,0.11,0.45,0.56,mcdonry01
Ryan Miller,G,20,0.00,0.00,0.00,millery01
Ryan Murphy,D,3,0.00,0.33,0.33,murphry01
Ryan Murray,D,56,0.02,0.50,0.52,murrary01
Ryan Nugent-Hopkins,C,82,0.34,0.50,0.84,nugenry01
Ryan O'Reilly,C,82,0.34,0.60,0.94,oreilry01
Ryan Poehling,C,1,3.00,0.00,3.00,poehlry01
Ryan Pulock,D,82,0.11,0.34,0.45,pulocry01
Ryan Reaves,RW,80,0.11,0.14,0.25,reavery01
Ryan Spooner,C,52,0.06,0.12,0.17,spoonry01
Ryan Strome,C,81,0.23,0.20,0.43,stromry01
Ryan Suter,D,82,0.09,0.49,0.57,suterry01
Saku Mäenalanen,RW,34,0.12,0.12,0.24,maenasa01
Sam Bennett,C,71,0.18,0.20,0.38,bennesa01
Sam Carrick,C,6,0.00,0.17,0.17,carrisa01
Sam Gagner,C,32,0.19,0.22,0.41,gagnesa01
Sam Montembeault,G,11,0.00,0.09,0.09,montesa01
Sam Reinhart,C,82,0.27,0.52,0.79,reinhsa01
Sam Steel,C,22,0.27,0.23,0.50,steelsa01
Sami Niku,D,30,0.03,0.10,0.13,nikusa01
Sami Vatanen,D,50,0.08,0.26,0.34,vatansa01
Sammy Blais,LW,32,0.06,0.06,0.13,blaissa01
Samuel Girard,D,82,0.05,0.28,0.33,girarsa01
Samuel Morin,D,5,0.00,0.00,0.00,morinsa01
Scott Darling,G,8,0.00,0.00,0.00,darlisc01
Scott Harrington,D,73,0.03,0.21,0.23,harrisc01
Scott Laughton,C,82,0.15,0.24,0.39,laughsc01
Scott Mayfield,D,79,0.05,0.19,0.24,mayfisc01
Scott Wilson,C/LW,15,0.00,0.20,0.20,wilsosc01
Sean Couturier,C,80,0.41,0.54,0.95,coutuse01
Sean Kuraly,C,71,0.11,0.18,0.30,kuralse01
Sean Monahan,C,78,0.44,0.62,1.05,monahse01
Sean Walker,D,39,0.08,0.18,0.26,walkese01
Sebastian Aho,C,82,0.37,0.65,1.01,ahose01
Semyon Varlamov,G,49,0.00,0.00,0.00,varlasi01
Sergei Bobrovsky,G,62,0.00,0.00,0.00,bobrose01
Seth Jones,D,75,0.12,0.49,0.61,jonesse01
Shayne Gostisbehere,D,78,0.12,0.36,0.47,gostish01
Shea Theodore,D,79,0.15,0.32,0.47,theodsh01
Shea Weber,D,58,0.24,0.33,0.57,webersh01
Sheldon Dries,C,40,0.08,0.08,0.15,driessh01
Sheldon Rempal,RW,7,0.00,0.00,0.00,rempash01
Sidney Crosby,C,79,0.44,0.82,1.27,crosbsi01
Slater Koekkoek,D,31,0.06,0.13,0.19,koekksl01
Sonny Milano,LW,8,0.13,0.00,0.13,milanso01
Stefan Elliott,D,3,0.00,0.33,0.33,elliost01
Stefan Noesen,RW,41,0.07,0.12,0.20,noesest01
Stephen Gionta,C,5,0.00,0.00,0.00,giontst01
Steven Fogarty,C,10,0.00,0.00,0.00,fogarst01
Steven Kampfer,D,35,0.09,0.09,0.17,kampfst01
Steven Santini,D,39,0.03,0.08,0.10,santist01
Steven Stamkos,C,82,0.55,0.65,1.20,stamkst01
Sven Andrighetto,RW,64,0.11,0.16,0.27,andrisv01
Sven Baertschi,LW,26,0.35,0.19,0.54,baertsv01
T.J. Brodie,D,79,0.11,0.32,0.43,broditj01
T.J. Oshie,C/RW,69,0.36,0.42,0.78,oshietj01
Tage Thompson,C,65,0.11,0.08,0.18,thompta01
Tanner Fritz,C,8,0.00,0.13,0.13,fritzta01
Tanner Pearson,LW,80,0.23,0.11,0.34,pearsta01
Taro Hirose,LW,10,0.10,0.60,0.70,hirosta01
Taylor Fedun,D,54,0.07,0.13,0.20,fedunta01
