Player,Position,GP,GPG,APG,PPG,PlayerID
John Gibson,G,40,0.00,0.03,0.03,gibsojo02
John Klingberg,D,76,0.13,0.63,0.76,klingjo01
John McCarthy,LW,1,0.00,0.00,0.00,mccarjo01
John McFarland,LW,3,0.00,0.00,0.00,mcfarjo01
John Mitchell,C,71,0.14,0.15,0.30,mitchjo01
John Moore,D,73,0.05,0.21,0.26,moorejo01
John Ramage,D,1,0.00,0.00,0.00,ramagjo01
John Scott,LW,12,0.00,0.08,0.08,scottjo01
John Tavares,C,78,0.42,0.47,0.90,tavarjo01
John-Michael Liles,D,81,0.07,0.19,0.26,lilesjo01
Johnny Boychuk,D,70,0.13,0.23,0.36,boychjo01
Johnny Gaudreau,LW,79,0.38,0.61,0.99,gaudrjo01
Johnny Oduya,D,82,0.05,0.21,0.26,oduyajo01
Jonas Brodin,D,68,0.03,0.07,0.10,brodijo01
Jonas Gustavsson,G,24,0.00,0.00,0.00,gustajo01
Jonas Hiller,G,26,0.00,0.00,0.00,hillejo01
Jonathan Bernier,G,38,0.00,0.00,0.00,bernijo01
Jonathan Drouin,LW,21,0.19,0.29,0.48,drouijo01
Jonathan Ericsson,D,71,0.04,0.17,0.21,ericsjo01
Jonathan Huberdeau,LW,76,0.26,0.51,0.78,huberjo01
Jonathan Marchessault,C,45,0.16,0.24,0.40,audymjo01
Jonathan Quick,G,68,0.00,0.04,0.04,quickjo01
Jonathan Toews,C,80,0.35,0.38,0.73,toewsjo01
Jonathon Merrill,D,47,0.02,0.09,0.11,merrijo01
Joni Ortio,G,22,0.00,0.00,0.00,ortiojo01
Joonas Donskoi,RW,76,0.14,0.33,0.47,donskjo01
Joonas Kemppainen,C,44,0.05,0.07,0.11,kemppjo01
Joonas Korpisalo,G,31,0.00,0.00,0.00,korpijo01
Jordan Binnington,G,1,0.00,0.00,0.00,binnijo01
Jordan Caron,RW,4,0.00,0.00,0.00,caronjo01
Jordan Eberle,RW,69,0.36,0.32,0.68,eberljo01
Jordan Martinook,LW,81,0.11,0.19,0.30,martijo01
Jordan Nolan,C,52,0.00,0.10,0.10,nolanjo01
Jordan Oesterle,D,17,0.00,0.29,0.29,oestejo01
Jordan Schroeder,C,26,0.08,0.08,0.15,schrojo01
Jordan Staal,C,82,0.24,0.34,0.59,staaljo01
Jordan Weal,C,14,0.00,0.00,0.00,wealjo01
Jordie Benn,D,64,0.05,0.14,0.19,bennjo01
Jordin Tootoo,RW,66,0.06,0.08,0.14,tootojo01
Jori Lehterä,C,79,0.11,0.32,0.43,lehtejo01
Joseph Blandisi,LW,41,0.12,0.29,0.41,blandjo01
Joseph Morrow,D,33,0.03,0.18,0.21,morrojo02
Josh Anderson,RW,12,0.08,0.25,0.33,anderjo05
Josh Archibald,RW,1,0.00,0.00,0.00,archijo01
Josh Bailey,RW,81,0.15,0.25,0.40,bailejo01
Josh Gorges,D,77,0.03,0.13,0.16,gorgejo01
Josh Jooris,C,59,0.07,0.15,0.22,joorijo01
Josh Leivo,LW,12,0.42,0.00,0.42,leivojo01
Josh Manson,D,71,0.07,0.14,0.21,mansojo01
Josh Morrissey,D,1,0.00,0.00,0.00,morrijo04
Jujhar Khaira,LW,15,0.00,0.13,0.13,khairju01
Julian Melchiori,D,11,0.00,0.00,0.00,melchju01
Jussi Jokinen,LW,81,0.22,0.52,0.74,jokinju01
Justin Abdelkader,LW,82,0.23,0.28,0.51,abdelju01
Justin Bailey,RW,8,0.00,0.00,0.00,baileju01
Justin Braun,D,80,0.05,0.24,0.29,braunju01
Justin Falk,D,24,0.00,0.17,0.17,falkju01
Justin Faulk,D,64,0.25,0.33,0.58,faulkju01
Justin Fontaine,RW,60,0.08,0.18,0.27,fontaju01
Justin Schultz,D,63,0.06,0.22,0.29,schulju01
Justin Williams,RW,82,0.27,0.37,0.63,williju01
Juuse Saros,G,1,0.00,0.00,0.00,sarosju01
Jyrki Jokipakka,D,58,0.03,0.17,0.21,jokipjy01
Kael Mouillierat,LW,1,0.00,0.00,0.00,mouilka01
Kari Lehtonen,G,43,0.00,0.07,0.07,lehtoka01
Karl Alzner,D,82,0.05,0.21,0.26,alzneka01
Karri Rämö,G,37,0.00,0.03,0.03,ramoka01
Kasperi Kapanen,RW,9,0.00,0.00,0.00,kapanka01
Keith Kinkaid,G,23,0.00,0.00,0.00,kinkake01
Keith Yandle,D,82,0.06,0.51,0.57,yandlke01
Kenny Agostino,LW,2,0.00,0.00,0.00,agostke01
Kerby Rychel,LW,32,0.06,0.22,0.28,rycheke01
Kevan Miller,D,71,0.07,0.18,0.25,milleke03
Kevin Bieksa,D,71,0.06,0.15,0.21,biekske01
Kevin Connauton,D,65,0.08,0.18,0.26,connake01
Kevin Fiala,LW,5,0.20,0.00,0.20,fialake01
Kevin Gravel,D,5,0.00,0.00,0.00,graveke01
Kevin Hayes,RW,79,0.18,0.28,0.46,hayeske01
Kevin Klein,D,69,0.13,0.25,0.38,kleinke01
Kevin Porter,C,41,0.00,0.07,0.07,porteke01
Kevin Shattenkirk,D,72,0.19,0.42,0.61,shattke01
Klas Dahlbeck,D,71,0.03,0.08,0.11,dahlbkl01
Korbinian Holzer,D,29,0.00,0.10,0.10,holzeko01
Kris Letang,D,71,0.23,0.72,0.94,letankr01
Kris Russell,D,62,0.06,0.24,0.31,russekr01
Kris Versteeg,RW,77,0.19,0.30,0.49,verstkr01
Kristers Gudlevskis,G,1,0.00,0.00,0.00,gudlekr01
Kurtis Gabriel,RW,3,0.00,0.00,0.00,gabriku01
Kyle Baun,RW,2,0.00,0.00,0.00,baunky01
Kyle Brodziak,C,76,0.09,0.05,0.14,brodzky01
Kyle Chipchura,C,70,0.06,0.11,0.17,chipcky01
Kyle Clifford,LW,56,0.05,0.11,0.16,cliffky01
Kyle Okposo,RW,79,0.28,0.53,0.81,okposky01
Kyle Palmieri,RW,82,0.37,0.33,0.70,palmiky01
Kyle Quincey,D,47,0.09,0.15,0.23,quincky01
Kyle Rau,C,9,0.00,0.00,0.00,rauky01
Kyle Turris,C,57,0.23,0.30,0.53,turriky01
Ladislav Šmíd,D,22,0.00,0.00,0.00,smidla01
Lance Bouma,C,44,0.05,0.11,0.16,boumala01
Landon Ferraro,C,68,0.07,0.07,0.15,ferrala01
Lars Eller,C,79,0.16,0.16,0.33,ellerla01
Laurent Brossoit,G,5,0.00,0.00,0.00,brossla01
Laurent Dauphin,C,8,0.13,0.00,0.13,dauphla01
Lauri Korpikoski,LW,71,0.14,0.17,0.31,korpila01
Lee Stempniak,RW,82,0.23,0.39,0.62,stemple01
Leo Komarov,C,67,0.28,0.25,0.54,komarle01
Leon Draisaitl,C,72,0.26,0.44,0.71,draisle01
Linden Vey,RW,41,0.10,0.27,0.37,veyli01
Linus Ullmark,G,20,0.00,0.00,0.00,ullmali01
Logan Couture,C,52,0.29,0.40,0.69,coutulo01
Logan Shaw,RW,53,0.09,0.04,0.13,shawlo01
Loui Eriksson,RW,82,0.37,0.40,0.77,erikslo01
Louis Domingue,G,39,0.00,0.03,0.03,dominlo01
Luca Sbisa,D,41,0.05,0.15,0.20,sbisalu01
Lucas Lessio,LW,12,0.08,0.08,0.17,lessilu01
Luke Gazdic,LW,29,0.03,0.00,0.03,gazdilu01
Luke Glendening,C,81,0.10,0.16,0.26,glendlu01
Luke Schenn,D,72,0.06,0.17,0.22,schenlu01
Luke Witkowski,D,4,0.00,0.00,0.00,witkolu01
Magnus Hellberg,G,1,0.00,0.00,0.00,hellbma01
Magnus Pääjärvi,LW,48,0.06,0.13,0.19,paajama01
Marc Methot,D,69,0.07,0.10,0.17,methoma01
Marc Staal,D,77,0.03,0.17,0.19,staalma01
Marc-André Fleury,G,58,0.00,0.02,0.02,fleurma01
Marc-André Gragnani,D,4,0.00,0.00,0.00,gragnma01
Marc-Édouard Vlasic,D,67,0.12,0.46,0.58,vlasima01
Marco Scandella,D,73,0.07,0.22,0.29,scandma01
Marcus Foligno,LW,75,0.13,0.17,0.31,foligma01
Marcus Johansson,LW,74,0.23,0.39,0.62,johanma03
Marcus Krüger,C,41,0.00,0.10,0.10,krugema01
Marek Hrivík,LW,5,0.00,0.20,0.20,hrivima01
Marek Židlický,D,53,0.08,0.23,0.30,zidlima01
Marián Gáborík,RW,54,0.22,0.19,0.41,gaborma01
Marián Hossa,RW,64,0.20,0.31,0.52,hossama01
Mark Arcobello,C,20,0.15,0.05,0.20,arcobma01
Mark Barberio,D,30,0.07,0.27,0.33,barbema01
Mark Borowiecki,D,63,0.02,0.02,0.03,borowma01
Mark Fayne,D,69,0.03,0.07,0.10,faynema01
Mark Giordano,D,82,0.26,0.43,0.68,giordma01
Mark Letestu,C,82,0.12,0.18,0.30,letesma01
Mark McNeill,RW,1,0.00,0.00,0.00,mcneima01
Mark Pysyk,D,55,0.02,0.18,0.20,pysykma01
Mark Scheifele,C,71,0.41,0.45,0.86,scheima01
Mark Stone,RW,75,0.31,0.51,0.81,stonema01
Mark Streit,D,62,0.10,0.27,0.37,streima01
Mark Stuart,D,64,0.02,0.03,0.05,stuarma01
Marko Daňo,C,34,0.15,0.15,0.29,danoma01
Markus Granlund,C,47,0.13,0.09,0.21,granlma01
Markus Hännikäinen,LW,4,0.00,0.00,0.00,hannima01
Martin Hanzal,C,64,0.20,0.44,0.64,hanzama01
Martin Havlát,RW,2,0.50,0.00,0.50,havlama01
Martin Jones,G,65,0.00,0.00,0.00,jonesma02
Martin Marinčin,D,65,0.02,0.09,0.11,marinma01
Mason Raymond,LW,29,0.14,0.03,0.17,raymoma01
Mathew Dumba,D,81,0.12,0.20,0.32,dumbama01
Mathieu Perreault,C,71,0.13,0.45,0.58,perrema01
Mats Zuccarello,RW,81,0.32,0.43,0.75,zuccama01
Matt Bartkowski,D,80,0.08,0.15,0.23,bartkma01
Matt Beleskey,LW,80,0.19,0.28,0.46,belesma01
Matt Calvert,LW,73,0.15,0.18,0.33,calvema01
Matt Carle,D,64,0.03,0.11,0.14,carlema01
Matt Cullen,C,82,0.20,0.20,0.39,cullema01
Matt Duchene,C,76,0.39,0.38,0.78,duchema01
Matt Greene,D,3,0.00,0.00,0.00,greenma01
Matt Halischuk,RW,30,0.00,0.10,0.10,halisma01
Matt Hendricks,LW,68,0.07,0.10,0.18,hendrma01
Matt Hunwick,D,60,0.03,0.13,0.17,hunwima01
Matt Irwin,D,2,0.00,0.00,0.00,irwinma01
Matt Martin,LW,80,0.13,0.11,0.24,martima02
Matt Moulson,LW,81,0.10,0.16,0.26,moulsma01
Matt Murray,G,13,0.00,0.00,0.00,murrama02
Matt Niskanen,D,82,0.06,0.33,0.39,niskama01
Matt O'Connor,G,1,0.00,0.00,0.00,oconnma01
Matt Puempel,LW,26,0.08,0.04,0.12,puempma01
Matt Read,RW,79,0.14,0.19,0.33,readma01
Matt Stajan,C,80,0.08,0.14,0.21,stajama01
Matt Taormina,D,3,0.00,0.00,0.00,taormma01
Matt Tennyson,D,29,0.03,0.10,0.14,tennyma01
Matthew Nieto,LW,67,0.12,0.13,0.25,nietoma01
Mattias Ekholm,D,82,0.10,0.33,0.43,ekholma01
Mattias Janmark,C,73,0.21,0.19,0.40,janmama02
Max Domi,LW,81,0.22,0.42,0.64,domima01
Max Friberg,LW,5,0.00,0.00,0.00,fribema01
Max McCormick,LW,20,0.10,0.10,0.20,mccorma01
Max Pacioretty,LW,82,0.37,0.41,0.78,pacioma01
Maxime Talbot,C,38,0.05,0.13,0.18,talboma01
Melker Karlsson,C,65,0.15,0.14,0.29,karlsme01
Michael Chaput,C,8,0.13,0.13,0.25,chapumi01
Michael Del Zotto,D,52,0.08,0.17,0.25,delzomi01
Michael Frolík,RW,64,0.23,0.27,0.50,frolimi01
Michael Grabner,RW,80,0.11,0.11,0.23,grabnmi01
Michael Hutchinson,G,30,0.00,0.00,0.00,hutchmi01
Michael Keränen,C,1,0.00,0.00,0.00,keranmi01
Michael Latta,C,43,0.07,0.09,0.16,lattami01
Michael Leighton,G,1,0.00,0.00,0.00,leighmi01
Michael McCarron,RW,20,0.05,0.05,0.10,mccarmi01
Michael Mersch,LW,17,0.06,0.12,0.18,merscmi01
Michael Paliotta,D,1,0.00,0.00,0.00,paliomi01
Michael Raffl,LW,82,0.16,0.22,0.38,rafflmi01
Michael Sgarbossa,C,1,0.00,0.00,0.00,sgarbmi01
Michael Stone,D,75,0.08,0.40,0.48,stonemi01
Michael Zalewski,LW,3,0.00,0.33,0.33,zalewmi01
Michal Jordán,D,36,0.03,0.00,0.03,jordami01
Michal Neuvirth,G,32,0.00,0.03,0.03,neuvimi01
Michal Rozsíval,D,51,0.02,0.24,0.25,rozsimi01
Micheal Ferland,LW,71,0.06,0.20,0.25,ferlami01
Micheal Haley,C,16,0.06,0.00,0.06,haleymi01
Miikka Salomäki,RW,61,0.08,0.08,0.16,salommi01
Mika Zibanejad,C,81,0.26,0.37,0.63,zibanmi01
Mikael Backlund,C,82,0.26,0.32,0.57,backlmi01
Mikael Granlund,C,82,0.16,0.38,0.54,granlmi01
Mike Angelidis,LW,4,0.25,0.00,0.25,angelmi01
Mike Blunden,RW,20,0.15,0.10,0.25,blundmi01
Mike Brown,RW,58,0.03,0.05,0.09,brownmi02
Mike Cammalleri,LW,42,0.33,0.57,0.90,cammami01
Mike Condon,G,55,0.00,0.00,0.00,condomi01
Mike Fisher,C,70,0.19,0.14,0.33,fishemi01
Mike Green,D,74,0.09,0.38,0.47,greenmi03
Mike Hoffman,LW,78,0.37,0.38,0.76,hoffmmi02
Mike Kostka,D,15,0.00,0.07,0.07,kostkmi01
Mike Matheson,D,3,0.00,0.00,0.00,mathemi01
Mike Reilly,D,29,0.03,0.21,0.24,reillmi01
Mike Ribeiro,C,81,0.09,0.53,0.62,ribeimi01
Mike Richards,C,39,0.05,0.08,0.13,richami02
Mike Santorelli,C,70,0.13,0.13,0.26,santomi01
Mike Sislo,RW,18,0.17,0.06,0.22,sislomi01
Mike Smith,G,32,0.00,0.03,0.03,smithmi01
Mike Weber,D,45,0.02,0.09,0.11,webermi01
Mikhail Grabovski,C,58,0.16,0.28,0.43,grabomi01
Mikhail Grigorenko,C,74,0.08,0.28,0.36,grigomi01
Mikkel Bødker,LW,80,0.21,0.43,0.64,boedkmi01
Mikko Koivu,C,82,0.21,0.48,0.68,koivumi01
Mikko Rantanen,RW,9,0.00,0.00,0.00,rantami01
Milan Lucic,LW,81,0.25,0.43,0.68,lucicmi01
Milan Michálek,LW,45,0.16,0.20,0.36,michami01
Miles Wood,LW,1,0.00,0.00,0.00,woodmi01
Mirco Müller,D,11,0.00,0.00,0.00,muellmi01
Morgan Ellis,D,3,0.00,0.00,0.00,ellismo01
Morgan Rielly,D,82,0.11,0.33,0.44,riellmo01
Nail Yakupov,RW,60,0.13,0.25,0.38,yakupna01
Nate Guenin,D,29,0.00,0.00,0.00,guenina01
Nate Prosser,D,54,0.00,0.06,0.06,prossna01
Nate Schmidt,D,72,0.03,0.19,0.22,schmina01
Nate Thompson,C,49,0.06,0.06,0.12,thompna01
Nathan Beaulieu,D,64,0.03,0.27,0.30,beaulna01
Nathan Gerbe,LW,47,0.06,0.09,0.15,gerbena01
Nathan MacKinnon,C,72,0.29,0.43,0.72,mackina01
Nazem Kadri,C,76,0.22,0.37,0.59,kadrina01
Nic Dowd,C,5,0.00,0.00,0.00,dowdni01
Nic Petan,LW,26,0.08,0.15,0.23,petanni01
Nick Bjugstad,C,67,0.22,0.28,0.51,bjugsni01
Nick Bonino,C,63,0.14,0.32,0.46,boninni01
Nick Cousins,C,36,0.17,0.14,0.31,cousini01
Nick Foligno,LW,72,0.17,0.35,0.51,foligni01
Nick Holden,D,82,0.07,0.20,0.27,holdeni01
Nick Leddy,D,81,0.06,0.43,0.49,leddyni01
Nick Paul,LW,24,0.08,0.13,0.21,paulni01
Nick Ritchie,LW,33,0.06,0.06,0.12,ritchni01
Nick Schultz,D,81,0.01,0.11,0.12,schulni01
Nick Shore,C,68,0.04,0.10,0.15,shoreni01
Nick Spaling,C,58,0.05,0.17,0.22,spalini01
Nicklas Bäckström,C,75,0.27,0.67,0.93,backsni02
Nicklas Grossmann,D,58,0.05,0.07,0.12,grossni01
Nicolas Deslauriers,LW,70,0.09,0.09,0.17,deslani01
Nikita Kucherov,RW,77,0.39,0.47,0.86,kucheni01
Nikita Nesterov,D,57,0.05,0.11,0.16,nesteni01
Nikita Nikitin,D,11,0.00,0.09,0.09,nikitni01
Nikita Soshnikov,RW,11,0.18,0.27,0.45,soshnni01
Nikita Tryamkin,D,13,0.08,0.08,0.15,tryamni01
Nikita Zadorov,D,22,0.00,0.09,0.09,zadorni01
Niklas Bäckström,G,4,0.00,0.00,0.00,backsni01
Niklas Hjalmarsson,D,81,0.02,0.27,0.30,hjalmni01
Niklas Kronwall,D,64,0.05,0.36,0.41,kronwni01
Niklas Treutle,G,2,0.00,0.00,0.00,treutni01
Nikolai Kulemin,LW,81,0.11,0.16,0.27,kulemni01
Nikolaj Ehlers,RW,72,0.21,0.32,0.53,ehlerni01
Nikolay Goldobin,LW,9,0.11,0.11,0.22,goldoni01
Nino Niederreiter,RW,82,0.24,0.28,0.52,niedeni01
Noah Hanifin,D,79,0.05,0.23,0.28,hanifno01
Noel Acciari,C,19,0.00,0.05,0.05,acciano01
Oliver Bjorkstrand,RW,12,0.33,0.33,0.67,bjorkol01
Oliver Ekman-Larsson,D,75,0.28,0.45,0.73,ekmanol01
Oliver Kylington,D,1,0.00,0.00,0.00,kylinol01
Olli Määttä,D,67,0.09,0.19,0.28,maattol01
Ondřej Palát,LW,62,0.26,0.39,0.65,palaton01
Ondřej Pavelec,G,33,0.00,0.00,0.00,pavelon01
Oscar Klefbom,D,30,0.13,0.27,0.40,klefbos01
Oscar Lindberg,C,68,0.19,0.22,0.41,lindbos02
Oskar Sundqvist,C,18,0.06,0.17,0.22,sundqos01
P.A. Parenteau,RW,77,0.26,0.27,0.53,parenpi01
P.K. Subban,D,68,0.09,0.66,0.75,subbapk01
Pascal Dupuis,RW,18,0.11,0.11,0.22,dupuipa01
Pat Maroon,LW,72,0.17,0.21,0.38,maroopa01
Patric Hörnqvist,RW,82,0.27,0.35,0.62,hornqpa01
Patrice Bergeron,C,80,0.40,0.45,0.85,bergepa01
Patrice Cormier,C,2,0.00,0.00,0.00,cormipa01
Patrick Brown,C,7,0.14,0.14,0.29,brownpa02
Patrick Eaves,RW,54,0.20,0.11,0.31,eavespa01
Patrick Kane,RW,82,0.56,0.73,1.29,kanepa01
Patrick Marleau,LW,82,0.30,0.28,0.59,marlepa01
Patrick Sharp,LW,76,0.26,0.46,0.72,sharppa01
Patrick Sieloff,D,1,1.00,0.00,1.00,sielopa01
Patrick Wiercioch,D,52,0.00,0.10,0.10,wiercpa01
Patrik Berglund,C,42,0.24,0.12,0.36,berglpa01
Patrik Eliáš,C,16,0.13,0.38,0.50,eliaspa01
Patrik Nemeth,D,38,0.00,0.21,0.21,nemetpa01
Paul Byron,C,62,0.18,0.11,0.29,byronpa01
Paul Carey,C,4,0.25,0.00,0.25,careypa01
Paul Gaustad,C,63,0.03,0.06,0.10,gaustpa01
Paul Martin,D,78,0.04,0.22,0.26,martipa01
Paul Postma,D,26,0.08,0.00,0.08,postmpa01
Paul Stastny,C,64,0.16,0.61,0.77,stastpa01
Paul Thompson,RW,3,0.00,0.00,0.00,thomppa02
Pavel Datsyuk,C,66,0.24,0.50,0.74,datsypa01
Pavel Zacha,C,1,0.00,2.00,2.00,zachapa01
Pekka Rinne,G,66,0.00,0.03,0.03,rinnepe01
Peter Budaj,G,1,0.00,0.00,0.00,budajpe01
Peter Holland,C,65,0.14,0.28,0.42,hollape01
Petr Mrázek,G,54,0.00,0.04,0.04,mrazepe01
Petter Granberg,D,27,0.00,0.07,0.07,granbpe01
Petteri Lindbohm,D,10,0.00,0.00,0.00,lindbpe02
Pheonix Copley,G,1,0.00,0.00,0.00,copleph01
Phil Kessel,RW,82,0.32,0.40,0.72,kesseph01
Phil Varone,C,6,0.17,0.33,0.50,varonph01
Philip Samuelsson,D,4,0.00,0.00,0.00,samueph01
Philipp Grubauer,G,22,0.00,0.00,0.00,grubaph01
Phillip Danault,C,51,0.08,0.12,0.20,danauph01
Phillip Di Giuseppe,LW,41,0.17,0.24,0.41,digiuph01
Pierre-Édouard Bellemare,LW,74,0.09,0.09,0.19,bellepi01
Quinton Howden,C,58,0.10,0.09,0.19,howdequ01
R.J. Umberger,C,39,0.05,0.23,0.28,umberrj01
Radek Faksa,C,45,0.11,0.16,0.27,faksara01
Radim Vrbata,RW,63,0.21,0.22,0.43,vrbatra01
Radko Gudas,D,76,0.07,0.12,0.18,gudasra01
Rasmus Ristolainen,D,82,0.11,0.39,0.50,ristora01
Reid Boucher,LW,39,0.21,0.28,0.49,bouchre01
Reilly Smith,RW,82,0.30,0.30,0.61,smithre01
Rene Bourque,RW,49,0.06,0.10,0.16,bourqre01
Reto Berra,G,14,0.00,0.07,0.07,berrare01
Rich Clune,LW,19,0.00,0.21,0.21,cluneri01
Richard Bachman,G,1,0.00,0.00,0.00,bachmri01
Richard Pánik,RW,30,0.20,0.07,0.27,panikri01
Rick Nash,LW,60,0.25,0.35,0.60,nashri01
Rickard Rakell,C,72,0.28,0.32,0.60,rakelri01
Riley Nash,C,64,0.14,0.20,0.34,nashri02
Riley Sheahan,C,81,0.17,0.14,0.31,sheahri01
Rinat Valiev,D,10,0.00,0.00,0.00,valieri01
Rob Klinkhammer,LW,14,0.07,0.00,0.07,klinkro01
Rob Scuderi,D,63,0.00,0.16,0.16,scudero01
Robby Fabbri,C,72,0.25,0.26,0.51,fabbrro01
Robert Bortuzzo,D,40,0.05,0.03,0.08,borturo01
Roberto Luongo,G,62,0.00,0.03,0.03,luongro01
Robin Lehner,G,21,0.00,0.05,0.05,lehnero01
Rocco Grimaldi,C,20,0.15,0.10,0.25,grimaro01
Roman Josi,D,81,0.17,0.58,0.75,josiro01
Roman Polák,D,79,0.01,0.19,0.20,polakro01
Roman Will,G,1,0.00,0.00,0.00,willro01
Ron Hainsey,D,81,0.06,0.17,0.23,hainsro01
Ronalds Ķēniņš,LW,8,0.00,0.00,0.00,keninro01
Ross Johnston,LW,1,0.00,0.00,0.00,johnsro02
Ryan Callahan,RW,73,0.14,0.25,0.38,callary01
Ryan Carpenter,C,1,0.00,0.00,0.00,carpery01
Ryan Carter,LW,60,0.12,0.08,0.20,cartery01
Ryan Dzingel,LW,30,0.10,0.20,0.30,dzingry01
Ryan Ellis,D,79,0.13,0.28,0.41,ellisry01
Ryan Garbutt,C,80,0.09,0.09,0.18,garbury01
Ryan Getzlaf,C,77,0.17,0.65,0.82,getzlry01
Ryan Hartman,RW,3,0.00,0.33,0.33,hartmry01
Ryan Johansen,C,80,0.18,0.58,0.75,johanry01
Ryan Johnston,D,3,0.00,0.00,0.00,johnsry02
Ryan Kesler,C,79,0.27,0.41,0.67,keslery01
Ryan McDonagh,D,73,0.12,0.34,0.47,mcdonry01
Ryan Miller,G,51,0.00,0.02,0.02,millery01
Ryan Murphy,D,35,0.00,0.29,0.29,murphry01
Ryan Murray,D,82,0.05,0.26,0.30,murrary01
Ryan Nugent-Hopkins,C,55,0.22,0.40,0.62,nugenry01
Ryan O'Reilly,C,71,0.30,0.55,0.85,oreilry01
Ryan Pulock,D,15,0.13,0.13,0.27,pulocry01
Ryan Reaves,RW,64,0.05,0.02,0.06,reavery01
Ryan Spooner,C,80,0.16,0.45,0.61,spoonry01
Ryan Stanton,D,1,0.00,0.00,0.00,stantry01
Ryan Strome,RW,71,0.11,0.28,0.39,stromry01
Ryan Suter,D,82,0.10,0.52,0.62,suterry01
Ryan White,C,73,0.15,0.07,0.22,whitery01
Sam Bennett,C,77,0.23,0.23,0.47,bennesa01
Sam Carrick,C,3,0.00,0.00,0.00,carrisa01
Sam Gagner,C,53,0.15,0.15,0.30,gagnesa01
Sam Reinhart,C,79,0.29,0.24,0.53,reinhsa01
Sami Vatanen,D,71,0.13,0.41,0.54,vatansa01
Scott Darling,G,29,0.00,0.00,0.00,darlisc01
Scott Gomez,C,34,0.03,0.24,0.26,gomezsc01
Scott Harrington,D,15,0.00,0.07,0.07,harrisc01
Scott Hartnell,LW,79,0.29,0.33,0.62,hartnsc01
Scott Kosmachuk,RW,8,0.00,0.38,0.38,kosmasc01
Scott Laughton,C,71,0.10,0.20,0.30,laughsc01
Scott Mayfield,D,6,0.17,0.00,0.17,mayfisc01
Scott Wedgewood,G,4,0.00,0.00,0.00,wedgesc01
Scott Wilson,LW,24,0.21,0.04,0.25,wilsosc01
Scottie Upshall,RW,70,0.09,0.11,0.20,upshasc01
Sean Collins,C,2,0.00,0.00,0.00,collise02
Sean Couturier,C,63,0.17,0.44,0.62,coutuse01
Sean Monahan,C,81,0.33,0.44,0.78,monahse01
Semyon Varlamov,G,57,0.00,0.00,0.00,varlasi01
Sergei Bobrovsky,G,37,0.00,0.05,0.05,bobrose01
Sergei Plotnikov,LW,45,0.00,0.07,0.07,plotnse01
Sergey Kalinin,C,78,0.10,0.09,0.19,kalinse01
Sergey Tolchinsky,LW,2,0.00,0.50,0.50,tolchse01
Seth Griffith,C,4,0.00,0.25,0.25,griffse01
Seth Helgeson,D,19,0.00,0.05,0.05,helgese01
Seth Jones,D,81,0.04,0.35,0.38,jonesse01
Shane Doan,RW,72,0.39,0.26,0.65,doansh01
Shane Prince,LW,62,0.10,0.18,0.27,princsh01
Shawn Horcoff,C,59,0.10,0.15,0.25,horcosh01
Shawn Matthias,C,71,0.17,0.23,0.39,matthsh01
Shawn Thornton,LW,50,0.02,0.08,0.10,thornsh01
Shayne Gostisbehere,D,64,0.27,0.45,0.72,gostish01
Shea Theodore,D,19,0.16,0.26,0.42,theodsh01
Shea Weber,D,78,0.26,0.40,0.65,webersh01
Sidney Crosby,C,80,0.45,0.61,1.06,crosbsi01
Simon Despres,D,32,0.00,0.13,0.13,desprsi01
Slater Koekkoek,D,9,0.00,0.11,0.11,koekksl01
Sonny Milano,LW,3,0.00,0.33,0.33,milanso01
Stanislav Galiev,RW,24,0.00,0.13,0.13,galiest01
Stefan Elliott,D,21,0.10,0.19,0.29,elliost01
Stefan Matteau,LW,32,0.03,0.03,0.06,mattest02
Stefan Noesen,RW,1,0.00,0.00,0.00,noesest01
Stephen Gionta,C,82,0.01,0.12,0.13,giontst01
Stephen Johns,D,14,0.07,0.14,0.21,johnsst03
Steve Bernier,RW,24,0.04,0.21,0.25,bernist01
Steve Downie,RW,26,0.12,0.12,0.23,downist01
Steve Mason,G,54,0.00,0.00,0.00,masonst01
Steve Ott,C,21,0.00,0.10,0.10,ottst01
Steven Kampfer,D,47,0.00,0.09,0.09,kampfst01
Steven Santini,D,1,0.00,0.00,0.00,santist01
Steven Stamkos,C,77,0.47,0.36,0.83,stamkst01
Stuart Percy,D,3,0.00,0.00,0.00,percyst01
Sven Andrighetto,RW,44,0.16,0.23,0.39,andrisv01
Sven Baertschi,LW,69,0.22,0.19,0.41,baertsv01
T.J. Brennan,D,7,0.14,0.00,0.14,brenntj01
T.J. Brodie,D,70,0.09,0.56,0.64,broditj01
T.J. Oshie,RW,80,0.33,0.31,0.64,oshietj01
Tanner Glass,LW,57,0.07,0.05,0.12,glassta01
Tanner Kero,RW,17,0.06,0.12,0.18,kerota01
Tanner Pearson,LW,79,0.19,0.27,0.46,pearsta01
Taylor Beck,LW,2,0.00,0.00,0.00,beckta01
Taylor Chorney,D,55,0.02,0.09,0.11,chornta01
Taylor Fedun,D,1,0.00,1.00,1.00,fedunta01
Taylor Hall,LW,82,0.32,0.48,0.79,hallta02
Taylor Leier,LW,6,0.00,0.00,0.00,leierta01
Teddy Purcell,RW,76,0.18,0.38,0.57,purcete01
Teemu Pulkkinen,LW,36,0.17,0.17,0.33,pulkkte01
