Player,Position,GP,GPG,APG,PPG,PlayerID
Artūrs Kulda,D,2,0.00,0.00,0.00,kuldaar01
B.J. Crombeen,RW,80,0.09,0.09,0.18,crombbj01
Barret Jackman,D,60,0.00,0.22,0.22,jackmba01
Ben Bishop,G,7,0.00,0.00,0.00,bishobe01
Ben Eager,LW,68,0.10,0.15,0.25,eagerbe01
Ben Holmstrom,C,2,0.00,0.00,0.00,holmsbe01
Ben Lovejoy,D,47,0.06,0.30,0.36,lovejbe01
Ben Maxwell,C,12,0.08,0.08,0.17,maxwebe01
Ben Smith,RW,6,0.17,0.00,0.17,smithbe01
Benn Ferriero,C,33,0.15,0.12,0.27,ferribe01
Benoît Pouliot,LW,79,0.16,0.22,0.38,poulibe01
Bill Thomas,RW,24,0.17,0.13,0.29,thomabi01
Blair Betts,C,75,0.07,0.09,0.16,bettsbl01
Blair Jones,C,18,0.06,0.11,0.17,jonesbl01
Blake Comeau,RW,77,0.31,0.29,0.60,comeabl01
Blake Geoffrion,LW,20,0.30,0.10,0.40,geoffbl01
Blake Wheeler,RW,81,0.22,0.32,0.54,wheelbl01
Bobby Butler,LW,36,0.28,0.31,0.58,butlebo01
Bobby Ryan,RW,82,0.41,0.45,0.87,ryanbo01
Boyd Gordon,RW,60,0.05,0.10,0.15,gordobo01
Brad Boyes,C,83,0.20,0.46,0.66,boyesbr01
Brad Lukowich,D,5,0.00,0.00,0.00,lukowbr01
Brad Marchand,C,77,0.27,0.26,0.53,marchbr03
Brad Mills,C,4,0.25,0.00,0.25,millsbr01
Brad Richards,C,72,0.39,0.68,1.07,richabr01
Brad Richardson,RW,68,0.10,0.18,0.28,richabr02
Brad Staubitz,RW,71,0.06,0.07,0.13,staubbr01
Brad Stuart,D,67,0.04,0.25,0.30,stuarbr02
Brad Winchester,LW,76,0.13,0.08,0.21,winchbr01
Braden Holtby,G,14,0.00,0.07,0.07,holtbbr01
Brandon Dubinsky,C,77,0.31,0.39,0.70,dubinbr01
Brandon Mashinter,LW,13,0.00,0.00,0.00,mashibr01
Brandon McMillan,LW,60,0.18,0.17,0.35,mcmilbr01
Brandon Pirri,C,1,0.00,0.00,0.00,pirribr01
Brandon Prust,LW,82,0.16,0.20,0.35,prustbr01
Brandon Segal,RW,46,0.11,0.11,0.22,segalbr01
Brandon Sutter,C,82,0.17,0.18,0.35,suttebr03
Brandon Yip,RW,71,0.17,0.14,0.31,yipbr01
Brayden Schenn,C,8,0.00,0.25,0.25,schenbr01
Braydon Coburn,D,82,0.02,0.17,0.20,coburbr01
Brendan Mikkelson,D,24,0.00,0.08,0.08,mikkebr01
Brendan Morrison,C,66,0.14,0.52,0.65,morribr01
Brenden Morrow,LW,82,0.40,0.28,0.68,morrobr01
Brendon Nash,D,2,0.00,0.00,0.00,nashbr01
Brent Burns,D,80,0.21,0.36,0.58,burnsbr01
Brent Johnson,G,23,0.00,0.04,0.04,johnsbr02
Brent Seabrook,D,82,0.11,0.48,0.59,seabrbr01
Brent Sopel,D,71,0.03,0.07,0.10,sopelbr01
Brett Carson,D,19,0.00,0.00,0.00,carsobr01
Brett Clark,D,82,0.11,0.27,0.38,clarkbr01
Brett Festerling,D,1,0.00,0.00,0.00,festebr01
Brett Lebda,D,41,0.02,0.07,0.10,lebdabr01
Brett Maclean,LW,13,0.15,0.08,0.23,maclebr02
Brett Sterling,LW,7,0.43,0.29,0.71,sterlbr01
Brett Sutter,C,5,0.00,0.20,0.20,suttebr04
Brian Boucher,G,34,0.00,0.00,0.00,bouchbr01
Brian Boyle,C,82,0.26,0.17,0.43,boylebr01
Brian Campbell,D,65,0.08,0.34,0.42,campbbr02
Brian Elliott,G,55,0.00,0.00,0.00,elliobr01
Brian Fahey,D,7,0.00,0.14,0.14,faheybr01
Brian Gionta,RW,82,0.35,0.21,0.56,giontbr01
Brian Lee,D,50,0.00,0.06,0.06,leebr01
Brian Rafalski,D,63,0.06,0.70,0.76,rafalbr01
Brian Rolston,C,65,0.22,0.31,0.52,rolstbr01
Brian Strait,D,3,0.00,0.00,0.00,straibr01
Brian Sutherby,C,51,0.04,0.04,0.08,suthebr01
Brian Willsie,RW,1,0.00,1.00,1.00,willsbr01
Brodie Dupont,C,1,0.00,0.00,0.00,duponbr01
Brooks Laich,C,82,0.20,0.39,0.59,laichbr01
Brooks Orpik,D,63,0.02,0.19,0.21,orpikbr01
Bruno Gervais,D,53,0.00,0.11,0.11,gervabr01
Bryan Allen,D,72,0.06,0.18,0.24,allenbr01
Bryan Bickell,LW,78,0.22,0.26,0.47,bickebr01
Bryan Little,C,76,0.24,0.39,0.63,littlbr01
Bryan McCabe,D,67,0.10,0.31,0.42,mccabbr01
Bryan Rodney,D,3,0.00,0.00,0.00,rodnebr01
Cal Clutterbuck,RW,76,0.25,0.20,0.45,cluttca01
Cal O'Reilly,C,38,0.16,0.32,0.47,oreilca01
Cam Barker,D,52,0.02,0.08,0.10,barkeca01
Cam Fowler,D,76,0.13,0.39,0.53,fowleca01
Cam Janssen,RW,54,0.02,0.06,0.07,janssca01
Cam Ward,G,74,0.00,0.01,0.01,wardca01
Cameron Gaunce,D,11,0.09,0.00,0.09,gauncca01
Carey Price,G,72,0.00,0.03,0.03,priceca01
Carl Gunnarsson,D,68,0.06,0.24,0.29,gunnaca01
Carl Klingberg,LW,1,0.00,0.00,0.00,klingca01
Carlo Colaiacovo,D,65,0.09,0.31,0.40,colaica01
Carson McMillan,RW,4,0.25,0.25,0.50,mcmilca01
Casey Wellman,C,15,0.07,0.07,0.13,wellmca01
Cédrick Desjardins,G,2,0.00,0.00,0.00,desjace01
Chad Johnson,G,1,0.00,0.00,0.00,johnsch02
Chad Kolarik,RW,4,0.00,0.25,0.25,kolarch01
Chad Larose,RW,82,0.20,0.18,0.38,larosch01
Chris Butler,D,49,0.04,0.14,0.18,butlech01
Chris Campoli,D,77,0.05,0.22,0.27,campoch01
Chris Clark,RW,53,0.09,0.19,0.28,clarkch01
Chris Conner,RW,60,0.12,0.15,0.27,connech01
Chris Drury,C,24,0.04,0.17,0.21,drurych01
Chris Higgins,C,62,0.21,0.24,0.45,higgich01
Chris Kelly,C,81,0.17,0.17,0.35,kellych01
Chris Kunitz,LW,66,0.35,0.38,0.73,kunitch01
Chris Mason,G,33,0.00,0.00,0.00,masonch02
Chris Mueller,C,15,0.00,0.20,0.20,muellch01
Chris Neil,RW,80,0.08,0.13,0.20,neilch01
Chris Osgood,G,11,0.00,0.00,0.00,osgooch01
Chris Phillips,D,82,0.01,0.10,0.11,phillch02
Chris Porter,C,45,0.07,0.09,0.16,portech01
Chris Pronger,D,50,0.08,0.42,0.50,prongch01
Chris Stewart,RW,62,0.45,0.40,0.85,stewach02
Chris Summers,D,2,0.00,0.00,0.00,summech01
Chris Tanev,D,29,0.00,0.03,0.03,tanevch01
Chris Thorburn,C,82,0.11,0.12,0.23,thorbch01
Chris VandeVelde,C,12,0.00,0.17,0.17,vandech01
Christian Ehrhoff,D,79,0.18,0.46,0.63,ehrhoch01
Christian Hanson,RW,6,0.00,0.00,0.00,hansoch01
Chuck Kobasew,RW,63,0.14,0.11,0.25,kobasch01
Clarke MacArthur,LW,82,0.26,0.50,0.76,macarcl01
Claude Giroux,RW,82,0.30,0.62,0.93,giroucl01
Clay Wilson,D,15,0.20,0.13,0.33,wilsocl01
Clayton Stoner,D,57,0.04,0.12,0.16,stonecl01
Cody Almond,C,8,0.00,0.00,0.00,almonco01
Cody Bass,C,1,0.00,0.00,0.00,bassco01
Cody Franson,D,80,0.10,0.26,0.36,fransco01
Cody Hodgson,C,8,0.13,0.13,0.25,hodgsco01
Cody McCormick,C,81,0.10,0.15,0.25,mccorco01
Cody McLeod,LW,71,0.07,0.04,0.11,mcleoco01
Colby Armstrong,RW,50,0.16,0.30,0.46,armstco01
Colby Cohen,D,3,0.00,0.00,0.00,cohenco01
Colin Fraser,C,67,0.04,0.03,0.07,fraseco01
Colin Greening,C,24,0.25,0.29,0.54,greenco01
Colin Stuart,LW,3,0.00,0.00,0.00,stuarco01
Colin White,D,69,0.00,0.09,0.09,whiteco01
Colin Wilson,C,82,0.20,0.22,0.41,wilsoco01
Colton Gillies,C,7,0.14,0.00,0.14,gillico01
Colton Orr,RW,46,0.04,0.00,0.04,orrco01
Colton Sceviour,C,1,0.00,0.00,0.00,scevico01
Corey Crawford,G,57,0.00,0.02,0.02,crawfco01
Corey Locke,C,5,0.00,0.20,0.20,lockeco01
Corey Perry,RW,82,0.61,0.59,1.20,perryco01
Corey Potter,D,1,0.00,0.00,0.00,potteco01
Cory Emmerton,C,2,0.50,0.00,0.50,emmerco01
Cory Sarich,D,76,0.05,0.17,0.22,saricco01
Cory Schneider,G,25,0.00,0.12,0.12,schneco01
Cory Stillman,LW,65,0.18,0.42,0.60,stillco01
Craig Adams,RW,80,0.05,0.14,0.19,adamscr01
Craig Anderson,G,51,0.00,0.02,0.02,andercr01
Craig Conroy,C,18,0.11,0.00,0.11,conrocr01
Craig Rivet,D,37,0.05,0.05,0.11,rivetcr01
Curtis Glencross,LW,79,0.30,0.24,0.54,glenccu01
Curtis McElhinney,G,28,0.00,0.04,0.04,mcelhcu01
D.J. King,LW,16,0.00,0.13,0.13,kingdj01
Dainius Zubrus,RW,79,0.16,0.22,0.38,zubruda01
Dale Weise,RW,10,0.00,0.00,0.00,weiseda01
Dan Boyle,D,76,0.12,0.54,0.66,boyleda01
Dan Ellis,G,44,0.00,0.02,0.02,ellisda01
Dan Girardi,D,80,0.05,0.34,0.39,girarda01
Dan Hamhuis,D,64,0.09,0.27,0.36,hamhuda01
Dan Sexton,RW,47,0.09,0.19,0.28,sextoda01
Dana Tyrell,C,78,0.08,0.12,0.19,tyrelda01
Daniel Alfredsson,RW,54,0.26,0.31,0.57,alfreda01
Daniel Brière,C,77,0.44,0.44,0.88,brierda01
Daniel Carcillo,LW,57,0.07,0.04,0.11,carcida01
Daniel Cleary,LW,68,0.38,0.29,0.68,clearda01
Daniel Paille,LW,43,0.14,0.16,0.30,paillda01
Daniel Sedin,LW,82,0.50,0.77,1.27,sedinda01
Daniel Winnik,C,80,0.14,0.19,0.33,winnida01
Danny Syvret,D,10,0.10,0.10,0.20,syvreda01
Dany Heatley,RW,80,0.33,0.48,0.80,heatlda01
Darcy Hordichuk,LW,64,0.02,0.06,0.08,hordida01
Darren Helm,C,82,0.15,0.24,0.39,helmda01
Darroll Powe,C,81,0.09,0.12,0.21,poweda01
Darryl Boyce,C,46,0.11,0.17,0.28,boyceda01
Dave Bolland,C,61,0.25,0.36,0.61,bollada01
Dave Moss,LW,58,0.29,0.22,0.52,mossda01
Dave Scatchard,C,8,0.00,0.13,0.13,scatcda01
David Backes,RW,82,0.38,0.38,0.76,backeda01
David Booth,LW,82,0.28,0.21,0.49,boothda01
David Clarkson,RW,82,0.15,0.07,0.22,clarkda03
David Desharnais,C,43,0.19,0.33,0.51,deshada01
David Hale,D,25,0.04,0.16,0.20,haleda01
David Jones,RW,77,0.35,0.23,0.58,jonesda01
David Kočí,D,35,0.03,0.00,0.03,kocida01
David Krejčí,C,75,0.17,0.65,0.83,krejcda01
David Legwand,C,64,0.27,0.38,0.64,legwada01
David LeNeveu,G,1,0.00,0.00,0.00,lenevda01
David Liffiton,D,4,0.25,0.00,0.25,liffida01
David Perron,LW,10,0.50,0.20,0.70,perroda01
David Schlemko,D,43,0.09,0.23,0.33,schleda01
David Steckel,C,75,0.08,0.08,0.16,steckda01
David Van Der Gulik,RW,6,0.17,0.33,0.50,vandeda01
Davis Drewiske,D,38,0.00,0.13,0.13,drewida01
Daymond Langkow,C,4,0.00,0.25,0.25,langkda01
Dennis Seidenberg,D,81,0.09,0.31,0.40,seidede01
Dennis Wideman,D,75,0.13,0.40,0.53,widemde01
Derek Boogaard,LW,22,0.05,0.05,0.09,boogade01
Derek Dorsett,RW,76,0.05,0.17,0.22,dorsede01
Derek Joslin,D,34,0.06,0.21,0.26,joslide01
Derek MacKenzie,C,63,0.14,0.22,0.37,mackede01
Derek Morris,D,77,0.06,0.14,0.21,morride01
Derek Roy,C,35,0.29,0.71,1.00,royde01
Derek Smith,D,9,0.00,0.11,0.11,smithde05
Derek Stepan,C,82,0.26,0.29,0.55,stepade01
Derick Brassard,C,74,0.23,0.41,0.64,brassde01
Deryk Engelland,D,63,0.05,0.11,0.16,engelde01
Devan Dubnyk,G,35,0.00,0.00,0.00,dubnyde01
Devin Setoguchi,RW,72,0.31,0.26,0.57,setogde01
Dion Phaneuf,D,66,0.12,0.33,0.45,phanedi01
Dmitry Kulikov,D,72,0.08,0.28,0.36,kulikdm01
Dominic Moore,C,77,0.23,0.18,0.42,mooredo01
Doug Janik,D,7,0.00,0.00,0.00,janikdo01
Doug Weight,C,18,0.11,0.39,0.50,weighdo01
Douglas Murray,D,73,0.01,0.18,0.19,murrado01
Drayson Bowman,C,23,0.00,0.04,0.04,bowmadr01
Drew Bagnall,D,2,0.00,0.00,0.00,bagnadr01
Drew Doughty,D,76,0.14,0.38,0.53,doughdr01
Drew Miller,LW,67,0.15,0.12,0.27,milledr01
Drew Stafford,RW,62,0.50,0.34,0.84,staffdr01
Duncan Keith,D,82,0.09,0.46,0.55,keithdu01
Dustin Boyd,C,10,0.10,0.00,0.10,boyddu01
Dustin Brown,RW,82,0.34,0.35,0.70,browndu01
Dustin Byfuglien,D,81,0.25,0.41,0.65,byfugdu01
Dustin Jeffrey,C,25,0.28,0.20,0.48,jeffrdu01
Dustin Penner,RW,81,0.28,0.27,0.56,pennedu01
Dwayne Roloson,G,54,0.00,0.04,0.04,rolosdw01
Dwight King,LW,6,0.00,0.00,0.00,kingdw01
Dylan Reese,D,27,0.00,0.22,0.22,reesedy01
Ed Jovanovski,D,50,0.10,0.18,0.28,jovaned01
Éric Bélanger,C,82,0.16,0.33,0.49,belaner01
Eric Boulton,LW,69,0.09,0.06,0.14,boulter01
Eric Brewer,D,76,0.12,0.09,0.21,breweer01
Eric Fehr,RW,52,0.19,0.19,0.38,fehrer01
Eric Godard,RW,19,0.00,0.16,0.16,godarer01
Eric Nystrom,LW,82,0.05,0.10,0.15,nystrer01
Eric Staal,C,81,0.41,0.53,0.94,staaler01
Eric Tangradi,LW,15,0.07,0.13,0.20,tangrer01
Eric Wellwood,LW,3,0.00,0.33,0.33,wellwer01
Erik Christensen,C,63,0.17,0.25,0.43,chriser01
Erik Cole,LW,82,0.32,0.32,0.63,coleer01
Erik Condra,RW,26,0.23,0.19,0.42,condrer01
Erik Gustafsson,D,3,0.00,0.00,0.00,gustaer01
Erik Johnson,D,77,0.10,0.27,0.38,johnser01
Erik Karlsson,D,75,0.17,0.43,0.60,karlser01
Ethan Moreau,LW,37,0.03,0.14,0.16,moreaet01
Evan Brophey,C,1,0.00,0.00,0.00,brophev01
Evan Oberg,D,2,0.00,0.00,0.00,obergev01
Evander Kane,C,73,0.26,0.33,0.59,kaneev01
Evgeni Malkin,C,43,0.35,0.51,0.86,malkiev01
Evgenii Dadonov,RW,36,0.22,0.25,0.47,dadonev01
Evgeny Grachev,C,8,0.00,0.00,0.00,grachev01
Fedor Tyutin,D,80,0.09,0.25,0.34,tyutife01
Fernando Pisani,RW,60,0.12,0.15,0.27,pisanfe01
Filip Kuba,D,64,0.03,0.22,0.25,kubafi01
Francis Bouillon,D,44,0.02,0.20,0.23,bouilfr01
Francis Lessard,D,24,0.00,0.00,0.00,lessafr01
Francis Wathier,LW,3,0.00,0.00,0.00,wathifr01
François Beauchemin,D,81,0.06,0.15,0.21,beaucfr01
Frans Nielsen,C,71,0.18,0.44,0.62,nielsfr01
Frazer McLaren,LW,9,0.00,0.00,0.00,mclarfr01
Freddy Meyer,D,15,0.07,0.07,0.13,meyerfr01
Fredrik Modin,LW,40,0.18,0.08,0.25,modinfr01
Fredrik Sjöström,RW,66,0.03,0.05,0.08,sjostfr01
Garrett Stafford,D,2,0.00,0.00,0.00,staffga01
George Parros,RW,78,0.04,0.01,0.05,parroge01
Gilbert Brulé,C,41,0.17,0.05,0.22,brulegi01
Grant Clitsome,D,31,0.13,0.48,0.61,clitsgr01
Greg Mauldin,C,29,0.17,0.17,0.34,mauldgr01
Greg Nemisz,C,6,0.00,0.17,0.17,nemisgr01
Greg Zanon,D,82,0.00,0.09,0.09,zanongr01
Gregory Campbell,C,80,0.16,0.20,0.36,campbgr01
Guillaume Desbiens,D,12,0.00,0.00,0.00,desbigu01
Guillaume Latendresse,RW,11,0.27,0.27,0.55,latengu01
Hal Gill,D,75,0.03,0.09,0.12,gillha01
Henrik Karlsson,G,17,0.00,0.00,0.00,karlshe01
Henrik Lundqvist,G,68,0.00,0.06,0.06,lundqhe01
Henrik Sedin,C,82,0.23,0.91,1.15,sedinhe01
Henrik Tallinder,D,82,0.06,0.13,0.20,tallihe01
Henrik Zetterberg,C,80,0.30,0.70,1.00,zettehe01
Hugh Jessiman,RW,2,0.00,0.00,0.00,jessihu01
Ian Cole,D,26,0.04,0.12,0.15,coleia01
Ian White,D,78,0.05,0.28,0.33,whiteia01
Ilya Bryzgalov,G,68,0.00,0.00,0.00,bryzgil01
Ilya Kovalchuk,LW,81,0.38,0.36,0.74,kovalil01
J.P. Dumont,RW,70,0.14,0.13,0.27,dumonjp01
Jack Hillen,D,64,0.06,0.28,0.34,hilleja01
Jack Johnson,D,82,0.06,0.45,0.51,johnsja02
Jack Skille,RW,62,0.13,0.18,0.31,skillja01
Jacob Josefson,C,28,0.11,0.25,0.36,josefja01
Jacob Markström,G,1,0.00,0.00,0.00,marksja02
Jake Dowell,C,79,0.08,0.19,0.27,dowelja01
Jake Muzzin,D,11,0.00,0.09,0.09,muzzija01
Jakub Kindl,D,48,0.04,0.04,0.08,kindlja01
Jakub Voráček,RW,80,0.18,0.40,0.58,voracja01
Jamal Mayers,RW,78,0.04,0.14,0.18,mayerja01
James Neal,LW,79,0.28,0.29,0.57,nealja01
James Reimer,G,37,0.00,0.03,0.03,reimeja01
James van Riemsdyk,LW,75,0.28,0.25,0.53,vanrija01
James Wisniewski,D,75,0.13,0.55,0.68,wisnija01
James Wright,C,1,0.00,0.00,0.00,wrighja02
Jamie Arniel,C,1,0.00,0.00,0.00,arnieja01
Jamie Benn,LW,69,0.32,0.49,0.81,bennja01
Jamie Doornbosch,D,1,0.00,0.00,0.00,doornja01
Jamie Langenbrunner,RW,70,0.13,0.33,0.46,langeja01
Jamie McBain,D,76,0.09,0.30,0.39,mcbaija02
Jamie McGinn,LW,49,0.02,0.10,0.12,mcginja01
Jan Hejda,D,77,0.06,0.19,0.26,hejdaja01
Jan Muršak,LW,19,0.05,0.00,0.05,mursaja01
Jannik Hansen,LW,82,0.11,0.24,0.35,hanseja01
Jared Boll,RW,73,0.10,0.07,0.16,bollja01
Jared Spurgeon,D,53,0.08,0.15,0.23,spurgja01
Jarkko Ruutu,LW,73,0.04,0.12,0.16,ruutuja01
Jarome Iginla,RW,82,0.52,0.52,1.05,iginlja01
Jaroslav Halák,G,57,0.00,0.00,0.00,halakja01
Jaroslav Špaček,D,59,0.02,0.25,0.27,spaceja01
Jarret Stoll,C,82,0.24,0.28,0.52,stollja01
Jason Arnott,C,73,0.23,0.19,0.42,arnotja01
Jason Blake,C,76,0.21,0.21,0.42,blakeja01
Jason Chimera,LW,81,0.12,0.20,0.32,chimeja01
Jason Demers,D,75,0.03,0.29,0.32,demerja01
Jason Garrison,D,73,0.07,0.18,0.25,garrija01
Jason LaBarbera,G,17,0.00,0.00,0.00,labarja01
Jason Pominville,RW,73,0.30,0.41,0.71,pominja01
Jason Spezza,C,62,0.34,0.58,0.92,spezzja01
Jason Strudwick,D,43,0.00,0.05,0.05,strudja01
Jason Williams,C,27,0.07,0.11,0.19,willija01
Jassen Cullimore,D,36,0.00,0.22,0.22,cullija01
Jay Beagle,C,31,0.06,0.03,0.10,beaglja01
Jay Bouwmeester,D,82,0.05,0.24,0.29,bouwmja01
Jay Harrison,D,72,0.04,0.10,0.14,harrija01
Jay Leach,D,7,0.00,0.00,0.00,leachja02
Jay McClement,C,80,0.09,0.16,0.25,mccleja01
Jay Rosehill,D,26,0.04,0.08,0.12,rosehja01
Jean-François Jacques,LW,51,0.08,0.02,0.10,jacquje01
Jean-Sébastien Giguère,G,33,0.00,0.00,0.00,gigueje01
Jed Ortmeyer,RW,4,0.00,0.00,0.00,ortmeje01
Jeff Carter,C,80,0.45,0.38,0.83,carteje01
Jeff Halpern,C,72,0.15,0.21,0.36,halpeje01
Jeff Petry,D,35,0.03,0.11,0.14,petryje01
Jeff Schultz,D,72,0.01,0.13,0.14,schulje02
Jeff Skinner,RW,82,0.38,0.39,0.77,skinnje01
Jeff Taffe,C,1,0.00,0.00,0.00,taffeje01
Jeff Tambellini,LW,62,0.15,0.13,0.27,tambeje01
Jeff Woywitka,D,63,0.03,0.14,0.17,woywije01
Jeremy Colliton,C,15,0.13,0.07,0.20,collije01
Jeremy Morin,LW,9,0.22,0.11,0.33,morinje01
Jeremy Williams,RW,1,0.00,0.00,0.00,willije01
Jérôme Samson,RW,23,0.00,0.09,0.09,samsoje01
Jerred Smithson,C,82,0.06,0.10,0.16,smithje01
Jesse Joensuu,RW,42,0.14,0.07,0.21,joensje01
Jesse Winchester,C,72,0.06,0.13,0.18,winchje01
Jhonas Enroth,G,14,0.00,0.00,0.00,enrotjh01
Jim O'Brien,C,6,0.00,0.00,0.00,obrieji01
Jim Slater,C,36,0.14,0.19,0.33,slateji01
Jim Vandermeer,D,62,0.03,0.19,0.23,vandeji01
Jimmy Howard,G,63,0.00,0.02,0.02,howarja02
Jiří Hudler,C,73,0.14,0.37,0.51,hudleji01
Jiří Tlustý,C,57,0.11,0.11,0.21,tlustji01
Jochen Hecht,C,67,0.18,0.25,0.43,hechtjo01
Jody Shelley,LW,58,0.03,0.03,0.07,shelljo01
Joe Callahan,D,27,0.00,0.04,0.04,callajo02
Joe Colborne,C,1,0.00,1.00,1.00,colbojo01
Joe Corvo,D,82,0.13,0.35,0.49,corvojo01
Joe Pavelski,C,74,0.27,0.62,0.89,paveljo01
Joe Thornton,C,80,0.26,0.61,0.88,thornjo01
Joe Vitale,C,9,0.11,0.11,0.22,vitaljo01
Joel Perrault,C,7,0.00,0.00,0.00,perrajo01
Joel Ward,RW,80,0.13,0.24,0.36,wardjo02
Joey Crabb,RW,48,0.06,0.25,0.31,crabbjo01
Joey MacDonald,G,15,0.00,0.00,0.00,macdojo01
Joffrey Lupul,C,54,0.26,0.31,0.57,lupuljo01
Johan Franzén,C,76,0.37,0.36,0.72,franzjo01
Johan Harju,LW,10,0.10,0.20,0.30,harjujo01
Johan Hedberg,G,34,0.00,0.03,0.03,hedbejo01
John Carlson,D,82,0.09,0.37,0.45,carlsjo01
John Erskine,D,73,0.05,0.10,0.15,erskijo01
John Madden,C,76,0.16,0.17,0.33,maddejo01
John McCarthy,LW,37,0.05,0.05,0.11,mccarjo01
