Player,Position,GP,GPG,APG,PPG,PlayerID
Alex Pietrangelo,D,41,0.17,0.39,0.56,pietral01
Alex Tuch,RW,55,0.33,0.27,0.60,tuchal01
Alexandar Georgiev,G,19,0.00,0.05,0.05,georgal01
Alexander Barabanov,F,22,0.14,0.23,0.36,barabal01
Alexander Edler,D,52,0.00,0.15,0.15,edleral01
Alexander Kerfoot,C,56,0.14,0.27,0.41,kerfoal01
Alexander Radulov,RW,11,0.36,0.73,1.09,radulal01
Alexander Romanov,D,54,0.02,0.09,0.11,romanal01
Alexander True,F,7,0.00,0.14,0.14,trueal01
Alexander Volkov,RW,37,0.19,0.16,0.35,volkoal01
Alexander Wennberg,C,56,0.30,0.21,0.52,wennbal01
Alexandre Carrier,D,19,0.05,0.11,0.16,carrial01
Alexandre Texier,C,49,0.08,0.22,0.31,texieal01
Alexei Melnichuk,G,3,0.00,0.00,0.00,melnial01
Alexis Lafrenière,LW,56,0.21,0.16,0.38,lafreal01
Anders Bjork,LW,45,0.11,0.13,0.24,bjorkan01
Anders Lee,LW,27,0.44,0.26,0.70,leean01
André Burakovsky,LW,53,0.36,0.47,0.83,burakan01
Andreas Athanasiou,C,47,0.21,0.28,0.49,athanan01
Andreas Borgman,D,7,0.00,0.29,0.29,borgman01
Andreas Johnsson,LW,50,0.10,0.12,0.22,johnsan01
Andrei Svechnikov,RW,55,0.27,0.49,0.76,svechan01
Andrei Vasilevskiy,G,42,0.00,0.10,0.10,vasilan02
Andrej Sekera,D,46,0.07,0.04,0.11,sekeran01
Andrew Agozzino,LW,3,0.00,0.33,0.33,agozzan01
Andrew Cogliano,LW/C,54,0.09,0.11,0.20,coglian01
Andrew Copp,C,55,0.27,0.44,0.71,coppan01
Andrew Mangiapane,LW,56,0.32,0.25,0.57,mangian01
Andrew Peeke,D,11,0.00,0.27,0.27,peekean01
Andrew Shaw,C,14,0.14,0.14,0.29,shawan01
Andy Andreoff,LW,6,0.00,0.00,0.00,andrean01
Andy Greene,D,55,0.02,0.07,0.09,greenan01
Andy Welinski,D,13,0.00,0.00,0.00,welinan01
Anthony Angello,C,19,0.11,0.11,0.21,angelan01
Anthony Beauvillier,LW,47,0.32,0.28,0.60,beauvan01
Anthony Bitetto,D,14,0.07,0.21,0.29,bitetan01
Anthony Cirelli,C,50,0.18,0.26,0.44,cirelan01
Anthony Duclair,LW,43,0.23,0.51,0.74,duclaan01
Anthony Mantha,RW,56,0.27,0.25,0.52,manthan01
Anthony Stolarz,G,8,0.00,0.13,0.13,stolaan01
Antoine Roussel,LW,35,0.03,0.09,0.11,roussan01
Anton Blidh,LW,10,0.10,0.00,0.10,blidhan01
Anton Forsberg,G,8,0.00,0.00,0.00,forsban01
Anton Khudobin,G,32,0.00,0.06,0.06,khudoan01
Anton Strålman,D,38,0.08,0.16,0.24,stralan01
Antti Raanta,G,12,0.00,0.00,0.00,raantan01
Antti Suomela,C,4,0.00,0.00,0.00,suomean01
Anže Kopitar,C,56,0.23,0.66,0.89,kopitan01
Artem Anisimov,C,19,0.11,0.37,0.47,anisiar01
Artem Zub,D,47,0.06,0.23,0.30,zubar01
Artemi Panarin,LW,42,0.40,0.98,1.38,panarar01
Arthur Kaliyev,RW,1,1.00,0.00,1.00,kaliyar01
Arttu Ruotsalainen,F,17,0.29,0.06,0.35,ruotsar01
Artturi Lehkonen,LW,47,0.15,0.13,0.28,lehkoar01
Artyom Zagidulin,G,1,0.00,0.00,0.00,zagidar01
Austin Czarnik,C,4,0.00,0.00,0.00,czarnau01
Austin Poganski,RW,5,0.00,0.00,0.00,poganau01
Austin Strand,D,13,0.00,0.08,0.08,stranau01
Austin Wagner,LW,44,0.09,0.09,0.18,wagneau01
Austin Watson,LW,34,0.09,0.21,0.29,watsoau01
Auston Matthews,C,52,0.79,0.48,1.27,matthau01
Barclay Goodrow,RW,55,0.11,0.25,0.36,goodrba01
Barrett Hayton,C,14,0.14,0.07,0.21,haytoba01
Ben Chiarot,D,41,0.02,0.15,0.17,chiarbe01
Ben Harpur,D,34,0.00,0.21,0.21,harpube01
Ben Hutton,D,38,0.03,0.11,0.13,huttobe01
Ben Thomas,D,5,0.00,0.00,0.00,thomabe01
Blake Coleman,C,55,0.25,0.31,0.56,colembl01
Blake Comeau,RW,51,0.08,0.20,0.27,comeabl01
Blake Lizotte,C,41,0.07,0.17,0.24,lizotbl01
Blake Wheeler,RW,50,0.30,0.62,0.92,wheelbl01
Bo Horvat,C,56,0.34,0.36,0.70,horvabo01
Bobby Ryan,LW,33,0.21,0.21,0.42,ryanbo01
Boone Jenner,C,41,0.20,0.22,0.41,jennebo01
Bowen Byram,D,19,0.00,0.11,0.11,byrambo01
Brad Hunt,D,12,0.08,0.00,0.08,huntbr01
Brad Marchand,LW,53,0.55,0.75,1.30,marchbr03
Brad Richardson,C,17,0.06,0.18,0.24,richabr02
Braden Holtby,G,21,0.00,0.05,0.05,holtbbr01
Brady Keeper,D,1,0.00,0.00,0.00,keepebr01
Brady Skjei,D,52,0.06,0.13,0.19,skjeibr01
Brady Tkachuk,LW,56,0.30,0.34,0.64,tkachbr01
Brandon Carlo,D,27,0.11,0.04,0.15,carlobr01
Brandon Davidson,D,6,0.00,0.00,0.00,davidbr01
Brandon Hagel,LW,52,0.17,0.29,0.46,hagelbr01
Brandon Montour,D,50,0.14,0.22,0.36,montobr01
Brandon Pirri,C,1,0.00,0.00,0.00,pirribr01
Brandon Saad,LW,44,0.34,0.20,0.55,saadbr01
Brandon Sutter,C/RW,43,0.21,0.07,0.28,suttebr03
Brandon Tanev,LW,32,0.22,0.28,0.50,tanevbr01
Brayden McNabb,D,41,0.05,0.15,0.20,mcnabbr01
Brayden Point,C,56,0.41,0.45,0.86,pointbr01
Brayden Schenn,C,56,0.29,0.36,0.64,schenbr01
Braydon Coburn,D,19,0.00,0.11,0.11,coburbr01
Brendan Gallagher,RW,35,0.40,0.26,0.66,gallabr01
Brendan Lemieux,LW,49,0.08,0.14,0.22,lemiebr01
Brendan Smith,D,48,0.10,0.10,0.21,smithbr05
Brenden Dillon,D,56,0.04,0.30,0.34,dillobr01
Brent Burns,D/RW,56,0.13,0.39,0.52,burnsbr01
Brett Connolly,RW,31,0.10,0.10,0.19,connobr01
Brett Howden,C,42,0.02,0.14,0.17,howdebr01
Brett Kulak,D,46,0.04,0.13,0.17,kulakbr01
Brett Murray,LW,2,0.00,0.00,0.00,murrabr02
Brett Pesce,D,55,0.07,0.38,0.45,pescebr01
Brett Ritchie,RW,32,0.13,0.13,0.25,ritchbr01
Brian Dumoulin,D,41,0.10,0.24,0.34,dumoubr01
Brian Elliott,G,30,0.00,0.03,0.03,elliobr01
Brian Pinho,C,2,0.00,0.00,0.00,pinhobr01
Brinson Pasichnuk,D,4,0.00,0.00,0.00,pasicbr01
Brock Boeser,RW,56,0.41,0.46,0.88,boesebr01
Brock McGinn,LW,37,0.22,0.14,0.35,mcginbr01
Brock Nelson,C,56,0.32,0.27,0.59,nelsobr01
Brogan Rafferty,D,1,0.00,1.00,1.00,raffebr01
Bryan Rust,RW,56,0.39,0.36,0.75,rustbr01
Buddy Robinson,RW,9,0.00,0.00,0.00,robinbu01
Byron Froese,C,6,0.17,0.00,0.17,froesby01
C.J. Smith,LW,1,0.00,0.00,0.00,smithcj01
Cal Clutterbuck,RW,50,0.08,0.14,0.22,cluttca01
Cale Makar,D,44,0.18,0.82,1.00,makarca01
Caleb Jones,D,33,0.00,0.12,0.12,jonesca01
Calen Addison,D,3,0.00,0.00,0.00,addisca01
Callan Foote,D,35,0.03,0.06,0.09,footeca01
Calle Järnkrok,C,49,0.27,0.31,0.57,jarnkca01
Calvin de Haan,D,44,0.02,0.20,0.23,dehaaca01
Calvin Petersen,G,35,0.00,0.03,0.03,peterca01
Calvin Pickard,G,6,0.00,0.00,0.00,pickaca01
Cam Atkinson,RW,56,0.27,0.34,0.61,atkinca01
Cam Fowler,D,56,0.09,0.32,0.41,fowleca01
Cam Talbot,G,33,0.00,0.00,0.00,talboca01
Cameron Hughes,C,1,0.00,0.00,0.00,hugheca01
Cameron York,D,3,0.00,0.00,0.00,yorkca01
Carey Price,G,25,0.00,0.00,0.00,priceca01
Carl Grundström,RW,47,0.13,0.11,0.23,grundca01
Carl Gunnarsson,D,12,0.00,0.17,0.17,gunnaca01
Carl Hagelin,LW,56,0.11,0.18,0.29,hagelca01
Carl Söderberg,C,45,0.16,0.22,0.38,soderca01
Carsen Twarynski,F,7,0.00,0.00,0.00,twaryca01
Carson Soucy,D,50,0.02,0.32,0.34,soucyca01
Carter Hart,G,27,0.00,0.00,0.00,hartca01
Carter Hutton,G,13,0.00,0.00,0.00,huttoca01
Carter Rowney,RW,19,0.00,0.32,0.32,rowneca01
Carter Verhaeghe,C,43,0.42,0.42,0.84,verhaca01
Casey Cizikas,C,56,0.13,0.13,0.25,cizikca01
Casey DeSmith,G,20,0.00,0.05,0.05,desmica01
Casey Mittelstadt,C,41,0.24,0.29,0.54,mitteca01
Cayden Primeau,G,4,0.00,0.00,0.00,primeca01
Cédric Paquette,C,47,0.09,0.09,0.17,paquece01
Chad Ruhwedel,D,17,0.00,0.12,0.12,ruhwech01
Chandler Stephenson,C,51,0.27,0.41,0.69,stephch02
Charlie Coyle,C/RW,51,0.12,0.20,0.31,coylech01
Charlie McAvoy,D,51,0.10,0.49,0.59,mcavoch01
Chase De Leo,C,1,0.00,0.00,0.00,deleoch01
Chris Driedger,G,23,0.00,0.09,0.09,driedch01
Chris Kreider,LW,50,0.40,0.20,0.60,kreidch01
Chris Tanev,D,56,0.04,0.18,0.21,tanevch01
Chris Tierney,C,55,0.11,0.24,0.35,tiernch01
Chris Wagner,C,41,0.05,0.07,0.12,wagnech01
Christian Djoos,D,36,0.06,0.25,0.31,djoosch01
Christian Dvorak,C,56,0.30,0.25,0.55,dvorach01
Christian Fischer,RW,52,0.06,0.15,0.21,fischch01
Christián Jaroš,D,7,0.00,0.14,0.14,jarosch01
Christian Wolanin,D,18,0.00,0.17,0.17,wolanch01
Christopher Gibson,G,2,0.00,0.00,0.00,gibsoch01
Clark Bishop,C,13,0.00,0.23,0.23,bishocl01
Claude Giroux,C/LW,54,0.30,0.50,0.80,giroucl01
Clayton Keller,C,56,0.25,0.38,0.63,kellecl01
Cody Ceci,D,53,0.08,0.25,0.32,cecico01
Cody Eakin,C,46,0.07,0.09,0.15,eakinco01
Cody Glass,C,27,0.15,0.22,0.37,glassco01
Cole Caufield,RW,10,0.40,0.10,0.50,caufico01
Cole Smith,F,1,0.00,0.00,0.00,smithco02
Colin Blackwell,C,47,0.26,0.21,0.47,blackco01
Colin Miller,D,48,0.08,0.17,0.25,milleco02
Colin White,C,45,0.22,0.18,0.40,whiteco02
Collin Delia,G,6,0.00,0.00,0.00,deliaco01
Colton Parayko,D,32,0.06,0.31,0.38,parayco01
Colton Sceviour,C/RW,46,0.11,0.11,0.22,scevico01
Colton Sissons,C,54,0.15,0.13,0.28,sissoco01
Colton White,D,2,0.00,0.00,0.00,whiteco03
Connor Brown,RW,56,0.38,0.25,0.63,brownco02
Connor Bunnaman,F,18,0.00,0.06,0.06,bunnaco01
Connor Carrick,D,11,0.09,0.09,0.18,carrico01
Connor Clifton,D,44,0.02,0.14,0.16,cliftco01
Connor Hellebuyck,G,45,0.00,0.00,0.00,helleco01
Connor Mackey,D,6,0.17,0.33,0.50,mackeco01
Connor McDavid,C,56,0.59,1.29,1.88,mcdavco01
Connor McMichael,C,1,0.00,0.00,0.00,mcmicco01
Connor Murphy,D,50,0.06,0.24,0.30,murphco02
Conor Garland,RW,49,0.24,0.55,0.80,garlaco01
Conor Sheary,LW,53,0.26,0.15,0.42,shearco01
Conor Timmins,D,31,0.00,0.23,0.23,timmico01
Corey Perry,RW,49,0.18,0.24,0.43,perryco01
Craig Anderson,G,4,0.00,0.00,0.00,andercr01
Craig Smith,C,54,0.24,0.35,0.59,smithcr01
Curtis Lazar,C/RW,50,0.14,0.12,0.26,lazarcu01
Curtis McElhinney,G,12,0.00,0.00,0.00,mcelhcu01
Dakota Joshua,C,12,0.08,0.00,0.08,joshuda01
Dakota Mermis,D,3,0.00,0.00,0.00,mermida01
Damon Severson,D,56,0.05,0.32,0.38,severda01
Dan Renouf,D,18,0.00,0.17,0.17,renouda01
Daniel Carr,LW,6,0.00,0.17,0.17,carrda01
Daniel Sprong,RW,42,0.31,0.17,0.48,spronda01
Daniel Vladař,G,5,0.00,0.00,0.00,vladada01
Daniel Walcott,D,1,0.00,0.00,0.00,walcoda01
Danny DeKeyser,D,47,0.09,0.17,0.26,dekeyda01
Dante Fabbro,D,40,0.05,0.25,0.30,fabbrda01
Danton Heinen,C/LW,43,0.16,0.16,0.33,heineda01
Darcy Kuemper,G,27,0.00,0.00,0.00,kuempda01
Darnell Nurse,D,56,0.29,0.36,0.64,nurseda01
Darren Helm,C/LW,47,0.06,0.11,0.17,helmda01
David Backes,C,15,0.20,0.07,0.27,backeda01
David Farrance,D,2,0.00,0.00,0.00,farrada01
David Gustafsson,C,4,0.00,0.00,0.00,gustada01
David Kämpf,C,56,0.02,0.20,0.21,kampfda01
David Kaše,RW,1,0.00,0.00,0.00,kaseda01
David Krejčí,C,51,0.16,0.71,0.86,krejcda01
David Pastrňák,RW,48,0.42,0.58,1.00,pastrda01
David Perron,LW,56,0.34,0.70,1.04,perroda01
David Rittich,G,19,0.00,0.00,0.00,rittida01
David Savard,D,54,0.02,0.09,0.11,savarda01
Dean Kukan,D,35,0.03,0.11,0.14,kukande01
Denis Gurianov,RW,55,0.22,0.33,0.55,guriade01
Dennis Cholowski,D,16,0.06,0.13,0.19,cholode01
Dennis Gilbert,D,3,0.00,0.00,0.00,gilbede01
Derek Forbort,D,56,0.04,0.18,0.21,forbode01
Derek Grant,C,46,0.13,0.20,0.33,grantde01
Derek Ryan,C,43,0.05,0.26,0.30,ryande01
Derek Stepan,C,20,0.05,0.25,0.30,stepade01
Derick Brassard,C,53,0.15,0.23,0.38,brassde01
Devan Dubnyk,G,22,0.00,0.00,0.00,dubnyde01
Devin Shore,C,38,0.13,0.11,0.24,shorede01
Devon Toews,D,53,0.17,0.42,0.58,toewsde01
Dillon Dubé,C,51,0.22,0.22,0.43,dubedi01
Dmitry Kulikov,D,48,0.00,0.08,0.08,kulikdm01
Dmitry Orlov,D,51,0.16,0.27,0.43,orlovdm01
Dmytro Timashov,LW,1,0.00,0.00,0.00,timasdm01
Dominic Toninato,C,2,0.00,0.50,0.50,tonindo01
Dominik Kahun,C,48,0.19,0.13,0.31,kahundo01
Dominik Kubalík,LW,56,0.30,0.38,0.68,kubaldo01
Dominik Simon,C,11,0.00,0.00,0.00,simondo01
Dougie Hamilton,D,55,0.18,0.58,0.76,hamildo01
Drake Batherson,C,56,0.30,0.30,0.61,bathedr01
Drake Caggiula,LW,38,0.08,0.18,0.26,caggidr01
Drake Rymsha,C,1,0.00,0.00,0.00,rymshdr01
Drew Doughty,D,56,0.14,0.46,0.61,doughdr01
Drew O'Connor,F,10,0.00,0.10,0.10,oconndr01
Drew Shore,C,4,0.00,0.00,0.00,shoredr01
Dryden Hunt,LW,26,0.12,0.19,0.31,huntdr01
Duncan Keith,D,54,0.07,0.20,0.28,keithdu01
Dustin Brown,RW,49,0.35,0.29,0.63,browndu01
Dustin Tokarski,G,13,0.00,0.08,0.08,tokardu01
Dylan Coghlan,D,29,0.10,0.10,0.21,coghldy01
Dylan Cozens,C,41,0.10,0.22,0.32,cozendy01
Dylan DeMelo,D,52,0.00,0.17,0.17,demeldy01
Dylan Gambrell,C,49,0.10,0.14,0.24,gambrdy01
Dylan Larkin,C,44,0.20,0.32,0.52,larkidy01
Dylan Sikura,C,6,0.33,0.00,0.33,sikurdy01
Dylan Strome,C,40,0.23,0.20,0.43,stromdy01
Eeli Tolvanen,RW,40,0.28,0.28,0.55,tolvaee01
Eetu Luostarinen,C,44,0.07,0.11,0.18,luostee01
Elias Lindholm,C,56,0.34,0.50,0.84,lindhel01
Elias Pettersson,C,26,0.38,0.42,0.81,petteel01
Elvis Merzļikins,G,28,0.00,0.04,0.04,merzlel01
Emil Bemström,C,20,0.15,0.10,0.25,bemstem01
Eric Comrie,G,1,0.00,0.00,0.00,comrier01
Eric Robinson,LW,56,0.14,0.18,0.32,robiner01
Eric Staal,C,53,0.09,0.15,0.25,staaler01
Erik Brännström,D,30,0.07,0.37,0.43,branner01
Erik Černák,D,46,0.11,0.28,0.39,cernaer01
Erik Gudbranson,D,45,0.02,0.07,0.09,gudbrer01
Erik Gustafsson,D,29,0.03,0.38,0.41,gustaer02
Erik Haula,LW,51,0.18,0.24,0.41,haulaer01
Erik Johnson,D,4,0.00,0.25,0.25,johnser01
Erik Karlsson,D,52,0.15,0.27,0.42,karlser01
Esa Lindell,D,56,0.09,0.20,0.29,lindees01
Ethan Bear,D,43,0.05,0.14,0.19,bearet01
Evan Bouchard,D,14,0.14,0.21,0.36,bouchev01
Evan Rodrigues,C,35,0.20,0.20,0.40,rodriev01
Evander Kane,LW,56,0.39,0.48,0.88,kaneev01
Evgeni Malkin,C,33,0.24,0.61,0.85,malkiev01
Evgenii Dadonov,RW,55,0.24,0.13,0.36,dadonev01
Evgeny Kuznetsov,C,41,0.22,0.49,0.71,kuzneev01
Evgeny Svechnikov,LW,21,0.14,0.24,0.38,svechev01
Filip Chlapík,C,1,0.00,0.00,0.00,chlapfi01
Filip Chytil,C,42,0.19,0.33,0.52,chytifi01
Filip Forsberg,C,39,0.31,0.51,0.82,forsbfi01
Filip Gustavsson,G,9,0.00,0.00,0.00,gustafi01
Filip Hronek,D,56,0.04,0.43,0.46,hronefi01
Filip Zadina,RW,49,0.12,0.27,0.39,zadinfi01
Frank Vatrano,LW,56,0.32,0.14,0.46,vatrafr01
Frans Nielsen,C,29,0.03,0.17,0.21,nielsfr01
Frédéric Allard,D,1,0.00,0.00,0.00,allarfr01
Frédérick Gaudreau,C,19,0.11,0.42,0.53,gaudrfr01
Frederik Andersen,G,24,0.00,0.04,0.04,anderfr01
Frederik Gauthier,C,2,0.00,0.00,0.00,gauthfr01
Fredrik Claesson,D,6,0.00,0.00,0.00,claesfr01
Fredrik Händemark,C,8,0.13,0.00,0.13,handefr01
Gabriel Carlsson,D,14,0.07,0.21,0.29,carlsga01
Gabriel Landeskog,LW,54,0.37,0.59,0.96,landega01
Gabriel Vilardi,C,54,0.19,0.24,0.43,vilarga01
Gaetan Haas,F,34,0.06,0.03,0.09,haasga01
Garnet Hathaway,RW,56,0.11,0.21,0.32,hathaga01
Garrett Pilon,C,1,0.00,0.00,0.00,pilonga01
Gavin Bayreuther,D,9,0.11,0.00,0.11,bayrega01
Gemel Smith,C,5,0.00,0.60,0.60,smithge02
Gerald Mayhew,F,4,0.00,0.25,0.25,mayhege01
Givani Smith,RW,16,0.06,0.19,0.25,smithgi01
Glenn Gawdin,C,7,0.00,0.14,0.14,gawdigl01
Greg McKegg,C,5,0.20,0.00,0.20,mckeggr01
Greg Pateryn,D,13,0.00,0.23,0.23,patergr01
Grigori Denisenko,LW,7,0.00,0.57,0.57,denisgr01
Guillaume Brisebois,D,1,0.00,0.00,0.00,brisegu01
Gustav Forsling,D,43,0.12,0.28,0.40,forslgu02
Gustav Lindström,D,13,0.00,0.23,0.23,lindsgu01
Hampus Lindholm,D,18,0.11,0.22,0.33,lindhha01
Haydn Fleury,D,47,0.06,0.02,0.09,fleurha01
Henri Jokiharju,D,46,0.07,0.11,0.17,jokihhe01
Hudson Fasching,RW,5,0.00,0.00,0.00,faschhu01
Hunter Miska,G,5,0.00,0.00,0.00,miskahu01
Ian Cole,D,54,0.02,0.13,0.15,coleia01
Ian Mitchell,D,39,0.08,0.10,0.18,mitchia01
Igor Shesterkin,G,35,0.00,0.00,0.00,shestig01
Ilya Lyubushkin,D,42,0.02,0.02,0.05,lyubuil01
Ilya Mikheyev,F,54,0.13,0.19,0.31,mikheil01
Ilya Samsonov,G,19,0.00,0.05,0.05,samsoil01
Ilya Sorokin,G,22,0.00,0.00,0.00,sorokil01
Isac Lundeström,C,41,0.15,0.07,0.22,lundeis01
Ivan Barbashev,C,38,0.13,0.18,0.32,barbaiv01
Ivan Chekhovich,LW,4,0.00,0.25,0.25,chekhiv01
Ivan Prosvetov,G,3,0.00,0.00,0.00,prosviv01
Ivan Provorov,D,56,0.13,0.34,0.46,provoiv01
J.T. Compher,LW,48,0.21,0.17,0.38,comphj.01
J.T. Miller,C,53,0.28,0.58,0.87,millejt01
Jaccob Slavin,D,52,0.06,0.23,0.29,slavija01
Jack Ahcan,D,3,0.00,0.00,0.00,ahcanja01
Jack Campbell,G,22,0.00,0.00,0.00,campbja01
Jack Eichel,C,21,0.10,0.76,0.86,eicheja01
Jack Hughes,C,56,0.20,0.36,0.55,hugheja03
Jack Johnson,D,13,0.08,0.00,0.08,johnsja02
Jack Rathbone,D,8,0.13,0.25,0.38,rathbja01
Jack Roslovic,C,48,0.25,0.46,0.71,rosloja01
Jack Studnicka,C,20,0.05,0.10,0.15,studnja01
Jackson Cates,C,4,0.00,0.25,0.25,catesja01
Jacob Bernard-Docker,D,5,0.00,0.00,0.00,bernaja01
Jacob Bryson,D,38,0.03,0.21,0.24,brysoja01
Jacob de La Rose,LW,13,0.00,0.08,0.08,delarja01
Jacob Larsson,D,46,0.02,0.13,0.15,larssja01
Jacob MacDonald,D,33,0.03,0.24,0.27,macdoja02
Jacob Markström,G,43,0.00,0.00,0.00,marksja02
Jacob Middleton,D,1,0.00,0.00,0.00,middlja01
Jacob Trouba,D,38,0.05,0.26,0.32,troubja01
Jaden Schwartz,C,40,0.20,0.33,0.53,schwaja01
Jake Allen,G,29,0.00,0.00,0.00,allenja01
Jake Bean,D,42,0.02,0.26,0.29,beanja01
Jake DeBrusk,LW,41,0.12,0.22,0.34,debruja01
Jake Evans,C/RW,47,0.06,0.21,0.28,evansja02
Jake Gardiner,D,26,0.00,0.31,0.31,gardija01
Jake Guentzel,C,56,0.41,0.61,1.02,guentja01
Jake McCabe,D,13,0.08,0.15,0.23,mccabja01
Jake Muzzin,D,53,0.08,0.43,0.51,muzzija01
Jake Oettinger,G,29,0.00,0.03,0.03,oettija01
Jake Virtanen,RW,38,0.13,0.00,0.13,virtaja01
Jake Walman,D,24,0.04,0.04,0.08,walmaja01
Jakob Chychrun,D,56,0.32,0.41,0.73,chychja01
Jakob Silfverberg,LW,47,0.17,0.17,0.34,silfvja01
Jakub Voráček,RW,53,0.17,0.64,0.81,voracja01
Jakub Vrána,LW,50,0.38,0.34,0.72,vranaja01
Jakub Zbořil,D,42,0.00,0.21,0.21,zborija01
Jalen Chatfield,D,18,0.00,0.06,0.06,chatfja01
James Neal,LW,29,0.17,0.17,0.34,nealja01
James Reimer,G,22,0.00,0.00,0.00,reimeja01
James van Riemsdyk,LW,56,0.30,0.46,0.77,vanrija01
Jamie Benn,LW,52,0.21,0.46,0.67,bennja01
Jamie Drysdale,D,24,0.13,0.21,0.33,drysdja01
Jamie Oleksiak,D,56,0.11,0.14,0.25,oleksja01
Jan Jeník,RW,2,1.00,0.00,1.00,jenikja01
Jan Rutta,D,35,0.00,0.23,0.23,ruttaja02
Jani Hakanpää,D,57,0.04,0.04,0.07,hakanja01
Janne Kuokkanen,C/LW,50,0.16,0.34,0.50,kuokkja01
Jansen Harkins,C,26,0.04,0.04,0.08,harkija01
Jared McCann,C,43,0.33,0.42,0.74,mccanja01
Jared Spurgeon,D,54,0.13,0.33,0.46,spurgja01
Jaret Anderson-Dolan,C,34,0.21,0.12,0.32,anderja01
Jaroslav Halák,G,19,0.00,0.00,0.00,halakja01
Jarred Tinordi,D,21,0.00,0.05,0.05,tinorja01
Jason Demers,D,41,0.00,0.10,0.10,demerja01
Jason Dickinson,C,51,0.14,0.16,0.29,dickija01
Jason Robertson,LW,51,0.33,0.55,0.88,roberja01
Jason Spezza,C,54,0.19,0.37,0.56,spezzja01
Jason Zucker,LW,38,0.24,0.24,0.47,zuckeja01
Jay Beagle,RW/C,30,0.03,0.13,0.17,beaglja01
Jayce Hawryluk,C,30,0.07,0.10,0.17,hawryja01
Jayson Megna,C,7,0.00,0.29,0.29,megnaja01
Jean-Gabriel Pageau,C,54,0.26,0.26,0.52,pageaje01
Jean-Sébastien Dea,C,1,0.00,0.00,0.00,deaje01
Jeff Carter,C,54,0.31,0.24,0.56,carteje01
Jeff Petry,D,55,0.22,0.55,0.76,petryje01
Jeff Skinner,LW/C,53,0.13,0.13,0.26,skinnje01
Jeffrey Viel,F,11,0.00,0.00,0.00,vielje01
Jeremy Davies,D,16,0.00,0.06,0.06,davieje01
Jeremy Lauzon,D,41,0.02,0.17,0.20,lauzoje01
Jeremy Swayman,G,10,0.00,0.00,0.00,swaymje01
Jesper Boqvist,C,28,0.14,0.11,0.25,boqvije01
Jesper Bratt,W,46,0.15,0.50,0.65,brattje01
Jesper Fast,RW,46,0.13,0.28,0.41,fastje01
Jesperi Kotkaniemi,C,56,0.09,0.27,0.36,kotkaje01
Jesse Puljujärvi,RW,55,0.27,0.18,0.45,puljuje01
Jesse Ylönen,RW,1,0.00,0.00,0.00,yloneje01
Jimmy Vesey,LW,50,0.10,0.10,0.20,veseyji02
Joachim Blichfeld,W,5,0.20,0.00,0.20,blichjo01
Joakim Nordström,C,44,0.02,0.14,0.16,nordsjo02
Joakim Nygård,F,9,0.00,0.00,0.00,nygarjo01
Joakim Ryan,D,4,0.00,0.00,0.00,ryanjo02
Joe Pavelski,C,56,0.45,0.46,0.91,paveljo01
Joe Thornton,C,44,0.11,0.34,0.45,thornjo01
Joe Veleno,C,5,0.20,0.00,0.20,velenjo01
