,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
123,Brett Festerling,23,ANA,D,42,1,0.00,0.07,0.07,0.02,0.36,0.60,0,3,3,1,18,0,19,2,1,-0.3,1.1,0.8,0,,,,festebr01
124,Brett Lebda,28,DET,D,63,2,0.02,0.11,0.13,0.04,0.38,0.97,1,7,8,2,35,1,36,0,-2,-0.2,2.1,2.0,0,,,,lebdabr01
125,Brett Sutter,22,CGY,C,10,0,0.00,0.00,0.00,0.00,0.50,0.90,0,0,0,0,1,0,4,2,-1,-0.3,0.1,-0.2,0,,,,suttebr04
126,Brian Boucher,33,PHI,G,33,0,0.00,0.03,0.03,0.01,0.06,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,3.7,0,,,,bouchbr01
127,Brian Boyle,25,NYR,C,71,3,0.06,0.03,0.08,0.04,0.66,1.03,4,2,6,3,17,2,27,6,-6,-0.6,0.5,-0.1,0,,,,boylebr01
128,Brian Campbell,30,CHI,D,68,12,0.10,0.46,0.56,0.18,0.26,1.93,8,32,40,13,89,23,50,2,18,3.0,4.7,7.7,0,,,,campbbr02
129,Brian Elliott,24,OTT,G,55,0,0.00,0.02,0.02,0.00,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,8.1,0,,,,elliobr01
130,Brian Gionta,31,MTL,RW,61,20,0.46,0.30,0.75,0.33,0.43,3.89,31,19,50,22,72,22,57,10,3,4.5,1.7,6.2,5,3,2,60.0,giontbr01
131,Brian Lee,22,OTT,D,23,1,0.09,0.04,0.13,0.06,0.52,0.96,2,1,3,1,8,0,14,1,-5,0.1,0.4,0.5,0,,,,leebr01
132,Brian McGrattan,28,CGY,RW,34,1,0.03,0.09,0.12,0.04,2.53,0.56,1,3,4,1,6,0,3,0,3,0.2,0.3,0.5,0,,,,mcgrabr01
133,Brian Pothier,32,TOT,D,61,5,0.08,0.16,0.25,0.09,0.34,1.33,5,10,15,5,48,8,44,8,4,0.8,1.8,2.6,0,,,,pothibr01
133,Brian Pothier,32,WSH,D,41,4,0.10,0.17,0.27,0.10,0.24,1.39,4,7,11,4,36,5,21,2,12,0.8,1.6,2.4,0,,,,pothibr01
133,Brian Pothier,32,CAR,D,20,1,0.05,0.15,0.20,0.07,0.55,1.20,1,3,4,1,12,3,23,6,-8,0.0,0.2,0.3,0,,,,pothibr01
134,Brian Rafalski,36,DET,D,78,13,0.10,0.44,0.54,0.17,0.33,1.72,9,36,45,15,117,41,60,7,23,3.2,6.5,9.7,0,,,,rafalbr01
135,Brian Rolston,36,NJD,C,80,15,0.25,0.21,0.46,0.19,0.28,2.90,22,18,40,17,59,20,44,7,2,2.3,1.9,4.2,0,,,,rolstbr01
136,Brian Sutherby,27,DAL,C,46,4,0.11,0.09,0.20,0.08,1.43,1.07,5,4,9,4,16,1,9,2,8,0.4,0.7,1.1,0,,,,suthebr01
137,Brian Willsie,31,COL,RW,4,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,willsbr01
138,Brock Trotter,22,MTL,C,2,0,0.00,0.00,0.00,0.00,0.00,3.00,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,trottbr02
139,Brooks Laich,26,WSH,C,78,23,0.32,0.44,0.76,0.29,0.44,2.85,27,36,63,25,100,37,63,16,16,5.2,1.3,6.4,3,1,2,33.3,laichbr01
140,Brooks Orpik,29,PIT,D,73,7,0.03,0.32,0.34,0.10,0.88,0.84,2,24,26,8,63,2,72,17,6,1.2,3.3,4.5,0,,,,orpikbr01
141,Bruno Gervais,25,NYI,D,71,5,0.04,0.20,0.24,0.08,0.44,1.17,3,15,18,6,58,9,92,28,-15,0.5,1.5,2.0,0,,,,gervabr01
142,Bryan Allen,29,FLA,D,74,5,0.05,0.12,0.18,0.06,1.34,1.05,4,9,13,5,47,1,73,19,-8,0.2,2.4,2.6,0,,,,allenbr01
143,Bryan Bickell,23,CHI,LW,16,2,0.19,0.06,0.25,0.12,0.31,1.25,3,1,4,2,7,0,3,0,4,0.3,0.3,0.6,0,,,,bickebr01
144,Bryan Little,22,ATL,C,79,12,0.16,0.27,0.43,0.16,0.25,2.09,14,22,36,14,59,18,47,0,-6,1.4,1.0,2.4,4,1,3,25.0,littlbr01
145,Bryan McCabe,34,FLA,D,82,14,0.10,0.43,0.52,0.17,1.01,2.06,9,37,46,15,92,30,74,8,-4,3.3,3.8,7.1,0,,,,mccabbr01
146,Bryan Rodney,25,CAR,D,22,3,0.05,0.45,0.50,0.15,0.36,1.09,1,10,11,3,23,8,20,1,-4,0.9,0.4,1.3,1,0,1,0.0,rodnebr01
147,Bryce Salvador,33,NJD,D,79,5,0.05,0.13,0.18,0.06,0.72,0.59,4,10,14,5,49,1,56,16,8,0.2,4.5,4.7,0,,,,salvabr01
148,Byron Bitz,25,TOT,RW,52,4,0.10,0.12,0.21,0.08,0.63,1.12,5,6,11,4,18,0,30,4,-8,0.1,0.4,0.5,0,,,,bitzby01
148,Byron Bitz,25,BOS,RW,45,3,0.09,0.11,0.20,0.08,0.69,1.13,4,5,9,4,15,0,28,4,-9,0.0,0.3,0.3,0,,,,bitzby01
148,Byron Bitz,25,FLA,RW,7,1,0.14,0.14,0.29,0.11,0.29,1.00,1,1,2,1,3,0,2,0,1,0.1,0.1,0.2,0,,,,bitzby01
149,Cal Clutterbuck,22,MIN,RW,74,9,0.18,0.11,0.28,0.12,0.70,1.84,14,8,22,10,31,3,47,11,-8,0.7,1.0,1.7,1,0,1,0.0,cluttca01
150,Cal O'Reilly,23,NSH,C,31,4,0.06,0.29,0.35,0.11,0.13,0.74,2,9,11,4,19,3,15,0,1,0.2,0.5,0.7,4,2,2,50.0,oreilca01
151,Cam Barker,23,TOT,D,70,7,0.07,0.23,0.30,0.10,0.97,1.50,5,16,21,7,60,19,42,6,5,1.5,2.8,4.3,0,,,,barkeca01
151,Cam Barker,23,CHI,D,51,5,0.08,0.20,0.27,0.09,1.14,1.45,4,10,14,5,36,10,19,0,7,1.1,2.0,3.1,1,0,1,0.0,barkeca01
151,Cam Barker,23,MIN,D,19,2,0.05,0.32,0.37,0.11,0.53,1.63,1,6,7,2,24,9,23,6,-2,0.4,0.8,1.2,0,,,,barkeca01
152,Cam Janssen,25,STL,RW,43,0,0.00,0.00,0.00,0.00,4.42,0.26,0,0,0,0,6,0,9,0,-3,-0.6,0.1,-0.5,0,,,,janssca01
153,Cam Ward,25,CAR,G,47,1,0.00,0.06,0.06,0.02,0.00,0.00,0,3,3,1,3,3,0,0,0,0.0,0.0,9.2,0,,,,wardca01
154,Carey Price,22,MTL,G,41,0,0.00,0.02,0.02,0.01,0.20,0.02,0,1,1,0,1,0,0,0,0,0.0,0.0,7.6,0,,,,priceca01
155,Carl Gunnarsson,23,TOR,D,43,5,0.07,0.28,0.35,0.11,0.23,1.05,3,13,16,5,40,4,46,18,8,0.8,2.5,3.3,0,,,,gunnaca01
156,Carlo Colaiacovo,27,STL,D,67,10,0.10,0.37,0.48,0.16,0.90,1.10,8,26,34,11,69,20,43,2,8,2.9,3.4,6.3,0,,,,colaica01
157,Casey Borer,24,CAR,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,borerca01
158,Casey Wellman,22,MIN,C,12,1,0.08,0.25,0.33,0.11,0.00,1.50,1,3,4,1,6,1,7,0,-2,0.1,0.1,0.2,1,0,1,0.0,wellmca01
159,Chad Johnson,23,NYR,G,5,0,0.00,0.20,0.20,0.05,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,0.9,0,,,,johnsch02
160,Chad Kolarik,24,CBJ,RW,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,kolarch01
161,Chad Larose,27,CAR,RW,56,10,0.20,0.30,0.50,0.19,0.43,2.46,12,18,30,11,39,1,50,10,-2,1.7,0.9,2.6,1,1,0,100.0,larosch01
162,Charles Linglet,27,EDM,LW,5,0,0.00,0.00,0.00,0.00,0.40,1.40,0,0,0,0,0,0,6,1,-5,-0.1,-0.1,-0.3,0,,,,linglch01
163,Chris Bourque,24,TOT,LW,21,1,0.00,0.14,0.14,0.04,0.48,1.00,0,3,3,1,5,2,9,0,-6,-0.3,0.0,-0.3,0,,,,bourqch01
163,Chris Bourque,24,PIT,LW,20,1,0.00,0.15,0.15,0.04,0.50,1.00,0,3,3,1,5,2,7,0,-4,-0.2,0.0,-0.2,0,,,,bourqch01
163,Chris Bourque,24,WSH,LW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.1,0,,,,bourqch01
164,Chris Butler,23,BUF,D,59,6,0.02,0.34,0.36,0.10,0.37,1.03,1,21,22,6,55,24,54,8,-15,0.9,1.6,2.6,0,,,,butlech01
165,Chris Campoli,25,OTT,D,67,6,0.06,0.21,0.27,0.09,0.24,1.06,4,15,19,6,44,6,45,4,-3,1.0,2.5,3.5,0,,,,campoch01
166,Chris Chelios,48,ATL,D,7,0,0.00,0.00,0.00,0.00,0.00,0.71,0,0,0,0,0,0,3,1,-2,-0.1,0.0,-0.1,0,,,,chelich01
167,Chris Clark,33,TOT,RW,74,7,0.09,0.18,0.27,0.10,0.65,1.42,7,13,20,7,33,8,39,2,-12,0.4,0.2,0.6,0,,,,clarkch01
167,Chris Clark,33,WSH,RW,38,5,0.11,0.29,0.39,0.14,0.71,1.55,4,11,15,5,23,8,19,0,-4,0.8,0.0,0.8,1,1,0,100.0,clarkch01
167,Chris Clark,33,CBJ,RW,36,2,0.08,0.06,0.14,0.06,0.58,1.28,3,2,5,2,10,0,20,2,-8,-0.4,0.1,-0.3,0,,,,clarkch01
168,Chris Conner,26,PIT,RW,8,1,0.25,0.13,0.38,0.17,0.00,1.38,2,1,3,1,3,0,4,0,-1,0.3,0.0,0.4,0,,,,connech01
169,Chris Drury,33,NYR,C,77,12,0.18,0.23,0.42,0.16,0.40,1.92,15,19,34,13,43,12,69,28,-10,1.1,1.3,2.4,0,,,,drurych01
170,Chris Durno,29,COL,LW,41,3,0.10,0.10,0.20,0.08,1.15,0.66,4,4,8,3,10,0,7,0,3,0.4,0.4,0.8,0,,,,durnoch01
171,Chris Higgins,26,TOT,C,67,7,0.12,0.13,0.25,0.10,0.48,2.46,9,9,18,7,32,4,48,11,-9,-0.6,1.1,0.4,0,,,,higgich01
171,Chris Higgins,26,NYR,C,55,5,0.11,0.15,0.25,0.10,0.58,2.49,7,8,15,6,26,3,40,8,-9,-0.6,0.9,0.2,1,0,1,0.0,higgich01
171,Chris Higgins,26,CGY,C,12,1,0.17,0.08,0.25,0.11,0.00,2.33,2,1,3,1,6,1,8,3,0,0.0,0.2,0.2,0,,,,higgich01
172,Chris Kelly,29,OTT,C,81,13,0.19,0.21,0.40,0.16,0.47,1.38,16,18,34,14,42,1,68,20,-7,1.6,1.2,2.8,0,,,,kellych01
173,Chris Kunitz,30,PIT,LW,50,12,0.26,0.38,0.64,0.24,0.78,2.62,14,20,34,13,44,11,31,1,3,2.5,1.0,3.5,2,1,1,50.0,kunitch01
174,Chris Mason,33,STL,G,61,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,10.5,0,,,,masonch02
175,Chris Minard,28,EDM,LW,5,0,0.00,0.20,0.20,0.05,0.00,0.80,0,1,1,0,1,1,3,0,-3,0.0,-0.1,-0.1,0,,,,minarch01
176,Chris Neil,30,OTT,RW,68,9,0.15,0.18,0.32,0.13,2.57,1.47,11,13,24,10,31,1,32,1,-1,1.1,0.9,2.1,0,,,,neilch01
177,Chris Osgood,37,DET,G,23,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,1.8,0,,,,osgooch01
178,Chris Phillips,31,OTT,D,82,9,0.10,0.20,0.29,0.10,0.55,1.00,9,17,26,10,76,6,91,29,8,1.3,4.9,6.2,0,,,,phillch02
179,Chris Pronger,35,PHI,D,82,18,0.12,0.55,0.67,0.21,0.96,2.13,11,47,58,19,118,46,85,35,22,4.6,6.8,11.4,0,,,,prongch01
180,Chris Stewart,22,COL,RW,77,24,0.36,0.47,0.83,0.32,0.95,2.87,31,38,69,27,90,24,62,0,4,6.2,1.4,7.6,7,3,4,42.9,stewach02
181,Chris Thorburn,26,ATL,C,76,4,0.05,0.12,0.17,0.06,1.17,0.83,4,9,13,5,23,0,32,15,6,-0.4,1.0,0.6,0,,,,thorbch01
182,Christian Ehrhoff,27,VAN,D,80,16,0.18,0.38,0.55,0.19,0.53,2.26,15,31,46,17,122,37,66,17,36,4.1,6.0,10.2,0,,,,ehrhoch01
183,Christian Hanson,23,TOR,RW,31,2,0.06,0.16,0.23,0.08,0.52,1.45,2,5,7,2,17,2,21,4,-2,-0.2,0.3,0.1,0,,,,hansoch01
184,Christoph Schubert,27,ATL,D,47,2,0.04,0.11,0.15,0.05,1.47,1.55,2,5,7,2,25,0,46,15,-6,0.1,0.9,1.0,0,,,,schubch01
185,Chuck Kobasew,27,TOT,RW,49,6,0.18,0.12,0.31,0.13,0.37,1.45,10,6,16,7,22,4,30,1,-11,0.6,0.4,1.1,0,,,,kobasch01
185,Chuck Kobasew,27,MIN,RW,42,6,0.21,0.12,0.33,0.15,0.38,1.38,10,5,15,7,19,3,25,0,-9,0.8,0.4,1.2,1,0,1,0.0,kobasch01
185,Chuck Kobasew,27,BOS,RW,7,0,0.00,0.14,0.14,0.04,0.29,1.86,0,1,1,0,3,1,5,1,-2,-0.2,0.1,-0.1,0,,,,kobasch01
186,Clarke MacArthur,24,TOT,LW,81,13,0.20,0.23,0.43,0.17,0.60,1.59,17,20,37,15,49,13,53,1,-16,2.0,0.7,2.7,0,,,,macarcl01
186,Clarke MacArthur,24,BUF,LW,60,10,0.22,0.22,0.43,0.17,0.78,1.65,14,14,28,11,35,11,39,1,-14,1.7,0.4,2.1,2,0,2,0.0,macarcl01
186,Clarke MacArthur,24,ATL,LW,21,3,0.14,0.29,0.43,0.15,0.10,1.43,3,6,9,3,14,2,14,0,-2,0.3,0.2,0.6,1,0,1,0.0,macarcl01
187,Claude Giroux,22,PHI,RW,82,17,0.20,0.38,0.57,0.21,0.28,1.77,17,32,49,18,66,29,56,10,-9,3.0,1.3,4.3,5,3,2,60.0,giroucl01
188,Clay Wilson,26,FLA,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,5,0,-5,0.0,-0.4,-0.4,0,,,,wilsocl01
189,Clayton Stoner,24,MIN,D,8,1,0.00,0.25,0.25,0.07,1.50,0.63,0,2,2,1,5,0,4,0,1,0.1,0.3,0.4,0,,,,stonecl01
190,Cody Almond,20,MIN,C,7,1,0.14,0.00,0.14,0.08,1.29,0.86,1,0,1,1,1,0,4,0,-3,0.1,-0.1,0.0,0,,,,almonco01
191,Cody Franson,22,NSH,D,61,7,0.10,0.25,0.34,0.12,0.26,1.48,7,16,23,8,46,9,22,0,15,1.9,3.1,5.1,1,0,1,0.0,fransco01
192,Cody McLeod,25,COL,LW,74,7,0.09,0.15,0.24,0.09,1.86,1.58,8,11,19,7,27,0,49,9,-13,-0.1,0.4,0.3,0,,,,mcleoco01
193,Colby Armstrong,27,ATL,RW,79,12,0.19,0.18,0.37,0.15,0.77,1.28,16,15,31,13,50,4,58,18,6,1.3,1.4,2.7,0,,,,armstco01
194,Colin Fraser,25,CHI,C,70,7,0.10,0.17,0.27,0.10,0.63,1.31,8,13,21,8,26,0,33,13,6,0.9,0.9,1.8,0,,,,fraseco01
195,Colin McDonald,25,EDM,C,2,1,0.50,0.00,0.50,0.27,0.00,1.50,1,0,1,1,1,0,0,0,1,0.2,0.1,0.2,0,,,,mcdonco01
196,Colin White,32,NJD,D,81,4,0.02,0.12,0.15,0.05,0.57,0.58,2,10,12,4,60,0,68,16,8,-0.4,4.9,4.4,0,,,,whiteco01
197,Colin Wilson,20,NSH,C,35,6,0.23,0.20,0.43,0.18,0.20,1.66,9,7,16,7,22,4,20,0,-2,1.0,0.5,1.5,1,0,1,0.0,wilsoco01
198,Colton Orr,27,TOR,RW,82,3,0.05,0.02,0.07,0.03,2.91,0.52,4,2,6,3,15,0,19,0,-4,-0.5,0.4,-0.2,0,,,,orrco01
199,Corey Crawford,25,CHI,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0,,,,crawfco01
200,Corey Elkins,24,LAK,C,3,1,0.33,0.00,0.33,0.18,0.00,1.67,1,0,1,1,1,0,4,1,-2,0.1,0.0,0.1,0,,,,elkinco01
201,Corey Locke,25,NYR,C,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,1,0,0,0,1,-0.1,0.1,0.0,0,,,,lockeco01
202,Corey Perry,24,ANA,RW,82,28,0.33,0.60,0.93,0.34,1.35,3.29,29,51,80,30,123,49,77,3,0,6.4,1.7,8.1,12,2,10,16.7,perryco01
203,Corey Potter,26,NYR,D,3,0,0.00,0.00,0.00,0.00,0.67,0.67,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0,,,,potteco01
204,Cory Murphy,31,NJD,D,12,1,0.17,0.08,0.25,0.11,0.17,0.75,2,1,3,1,7,3,6,0,-2,0.4,0.2,0.6,0,,,,murphco01
205,Cory Sarich,31,CGY,D,57,2,0.02,0.09,0.11,0.03,1.02,0.81,1,5,6,2,33,1,44,16,4,-0.3,2.6,2.2,0,,,,saricco01
206,Cory Schneider,23,VAN,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0,,,,schneco01
207,Cory Stillman,36,FLA,LW,58,14,0.26,0.38,0.64,0.24,0.38,2.17,16,23,39,15,51,13,42,1,-3,2.7,1.0,3.7,6,2,4,33.3,stillco01
208,Craig Adams,32,PIT,RW,82,3,0.00,0.12,0.12,0.03,0.88,1.02,0,10,10,3,20,0,49,24,-5,-1.5,0.7,-0.8,0,,,,adamscr01
209,Craig Anderson,28,COL,G,71,1,0.00,0.04,0.04,0.01,0.23,0.00,0,3,3,1,3,0,0,0,0,0.0,0.0,14.8,0,,,,andercr01
210,Craig Conroy,38,CGY,C,63,5,0.05,0.19,0.24,0.08,0.40,0.83,3,13,16,5,20,0,40,14,-6,-0.5,0.8,0.3,0,,,,conrocr01
211,Craig Rivet,35,BUF,D,78,4,0.01,0.18,0.19,0.05,1.28,0.81,1,15,16,5,49,11,56,12,-6,0.0,2.9,3.0,0,,,,rivetcr01
212,Cristobal Huet,34,CHI,G,48,0,0.00,0.00,0.00,0.00,0.08,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,4.4,0,,,,huetcr01
213,Curtis Glencross,27,CGY,LW,67,13,0.22,0.27,0.49,0.19,0.87,1.75,16,19,35,14,41,5,34,9,11,2.2,1.8,4.0,1,0,1,0.0,glenccu01
214,Curtis McElhinney,26,TOT,G,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,0,,,,mcelhcu01
214,Curtis McElhinney,26,ANA,G,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.9,0,,,,mcelhcu01
214,Curtis McElhinney,26,CGY,G,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0,,,,mcelhcu01
215,D.J. King,25,STL,LW,12,0,0.00,0.00,0.00,0.00,2.75,0.42,0,0,0,0,0,0,4,0,-4,-0.2,-0.1,-0.3,0,,,,kingdj01
216,Dainius Zubrus,31,NJD,RW,51,10,0.20,0.33,0.53,0.19,0.55,1.69,11,18,29,11,40,10,29,3,4,1.6,1.3,2.9,0,,,,zubruda01
217,Dan Boyle,33,SJS,D,76,20,0.20,0.57,0.76,0.26,0.92,2.37,16,45,61,21,127,47,86,12,6,5.6,4.3,9.9,9,2,7,22.2,boyleda01
218,Dan Ellis,29,NSH,G,31,0,0.00,0.03,0.03,0.01,0.13,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.9,0,,,,ellisda01
219,Dan Girardi,25,NYR,D,82,8,0.07,0.22,0.29,0.10,0.65,1.32,7,19,26,9,72,5,98,29,-2,1.2,4.0,5.2,0,,,,girarda01
220,Dan Hamhuis,27,NSH,D,78,8,0.06,0.24,0.31,0.10,0.63,1.47,5,20,25,8,65,1,94,34,4,1.2,3.9,5.1,0,,,,hamhuda01
221,Dan Sexton,22,ANA,RW,41,8,0.22,0.24,0.46,0.19,0.39,2.27,10,10,20,8,29,5,27,0,-3,1.5,0.4,1.9,2,0,2,0.0,sextoda01
222,Dane Byers,23,NYR,LW,5,1,0.20,0.00,0.20,0.11,6.20,0.60,1,0,1,1,1,0,0,0,1,0.1,0.1,0.2,0,,,,byersda01
223,Daniel Alfredsson,37,OTT,RW,70,24,0.29,0.73,1.01,0.35,0.31,2.40,22,53,75,26,90,38,56,12,8,5.9,2.0,7.9,7,2,5,28.6,alfreda01
224,Daniel Brière,32,PHI,C,75,21,0.35,0.36,0.71,0.28,0.95,2.57,28,28,56,23,82,32,52,0,-2,5.1,1.4,6.5,6,2,4,33.3,brierda01
225,Daniel Carcillo,25,PHI,LW,76,9,0.16,0.13,0.29,0.12,2.72,1.38,13,10,23,10,34,4,25,0,5,1.3,1.2,2.5,0,,,,carcida01
226,Daniel Cleary,31,DET,LW,64,13,0.23,0.30,0.53,0.21,0.45,2.19,16,20,36,14,60,19,51,7,-3,2.1,1.3,3.4,4,0,4,0.0,clearda01
227,Daniel Paille,25,TOT,LW,76,8,0.13,0.13,0.26,0.10,0.16,1.58,11,10,21,9,25,0,40,12,-3,0.2,1.3,1.5,0,,,,paillda01
227,Daniel Paille,25,BOS,LW,74,8,0.14,0.12,0.26,0.10,0.16,1.59,11,9,20,8,23,0,39,12,-4,0.2,1.2,1.4,0,,,,paillda01
227,Daniel Paille,25,BUF,LW,2,0,0.00,0.50,0.50,0.13,0.00,1.00,0,1,1,0,2,0,1,0,1,0.0,0.1,0.1,0,,,,paillda01
228,Daniel Sedin,29,VAN,LW,63,30,0.46,0.89,1.35,0.48,0.44,3.57,32,59,91,34,108,26,47,1,36,8.9,2.5,11.4,0,,,,sedinda01
229,Daniel Winnik,24,PHX,C,74,6,0.05,0.20,0.26,0.08,0.16,1.12,4,16,20,7,29,1,37,10,1,-0.3,1.2,0.9,0,,,,winnida01
230,Danny Irmen,25,MIN,C,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,irmenda01
231,Danny Syvret,24,PHI,D,21,2,0.10,0.10,0.19,0.08,0.57,0.67,2,2,4,2,13,1,12,1,1,0.3,0.7,1.0,0,,,,syvreda01
232,Dany Heatley,29,SJS,RW,82,32,0.48,0.52,1.00,0.40,0.66,3.41,43,45,88,36,113,39,65,5,14,8.4,2.2,10.6,6,1,5,16.7,heatlda01
233,Darcy Hordichuk,29,VAN,LW,56,1,0.02,0.02,0.04,0.01,2.54,0.38,1,1,2,1,8,0,16,1,-7,-0.7,0.0,-0.6,0,,,,hordida01
234,Darcy Tucker,34,COL,C,71,9,0.14,0.20,0.34,0.13,0.66,1.03,11,15,26,10,33,13,23,0,-3,1.2,0.7,1.9,3,1,2,33.3,tuckeda01
235,Darren Haydar,30,COL,RW,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,haydada01
236,Darren Helm,23,DET,C,75,9,0.15,0.17,0.32,0.13,0.24,2.20,12,14,26,10,36,1,56,19,-2,0.7,1.3,1.9,0,,,,helmda01
237,Darroll Powe,24,PHI,C,63,6,0.14,0.10,0.24,0.10,0.86,1.63,10,6,16,7,29,0,35,6,0,0.4,0.9,1.4,0,,,,poweda01
238,Darryl Sydor,37,STL,D,47,2,0.00,0.17,0.17,0.05,0.32,0.55,0,8,8,2,22,1,36,9,-6,-0.1,1.4,1.3,0,,,,sydorda01
239,Dave Bolland,23,CHI,C,39,6,0.15,0.26,0.41,0.15,0.72,1.33,7,10,17,7,33,6,27,5,5,0.4,0.9,1.3,1,0,1,0.0,bollada01
240,Dave Moss,28,CGY,LW,64,7,0.13,0.14,0.27,0.11,0.31,2.08,9,9,18,7,29,9,32,3,-9,0.2,0.7,0.9,0,,,,mossda01
241,Dave Scatchard,33,NSH,C,16,2,0.19,0.13,0.31,0.14,1.06,1.56,3,2,5,2,8,1,4,0,3,0.4,0.3,0.7,0,,,,scatcda01
242,David Backes,25,STL,RW,79,17,0.22,0.39,0.61,0.22,1.34,2.06,18,32,50,19,67,19,66,14,-4,2.9,1.7,4.6,1,0,1,0.0,backeda01
243,David Booth,25,FLA,LW,28,6,0.29,0.29,0.57,0.23,0.82,3.39,9,8,17,7,25,10,18,0,-3,1.1,0.4,1.6,2,1,1,50.0,boothda01
244,David Clarkson,25,NJD,RW,46,9,0.24,0.28,0.52,0.20,1.85,2.30,12,14,26,10,34,10,21,0,3,1.9,1.0,2.9,1,1,0,100.0,clarkda03
245,David Desharnais,23,MTL,C,6,0,0.00,0.17,0.17,0.05,0.00,0.33,0,1,1,0,2,1,2,0,-1,0.0,0.0,0.0,0,,,,deshada01
246,David Hale,28,TBL,D,39,1,0.00,0.10,0.10,0.03,0.64,0.64,0,4,4,1,18,0,33,13,-2,-0.2,1.0,0.8,0,,,,haleda01
247,David Jones,25,COL,RW,23,7,0.43,0.26,0.70,0.30,0.09,1.70,11,6,17,8,24,4,24,5,1,1.6,0.5,2.1,1,0,1,0.0,jonesda01
248,David Kočí,28,COL,D,43,1,0.02,0.00,0.02,0.01,1.95,0.14,1,0,1,1,3,0,5,0,-2,0.1,0.1,0.1,0,,,,kocida01
249,David Krejčí,23,BOS,C,79,18,0.22,0.44,0.66,0.23,0.33,1.97,18,37,55,20,76,20,55,7,8,3.3,2.3,5.6,10,4,6,40.0,krejcda01
250,David Laliberte,23,PHI,RW,11,1,0.18,0.09,0.27,0.12,0.55,0.73,2,1,3,1,5,1,3,0,1,0.3,0.1,0.4,0,,,,lalibda01
251,David Legwand,29,NSH,C,82,13,0.13,0.33,0.46,0.16,0.29,1.84,12,28,40,14,59,12,71,19,-5,1.0,1.5,2.5,9,4,5,44.4,legwada01
252,David Perron,21,STL,LW,82,18,0.24,0.33,0.57,0.22,0.73,2.02,22,28,50,20,66,23,57,4,-10,3.5,1.3,4.7,5,1,4,20.0,perroda01
253,David Schlemko,22,PHX,D,17,2,0.06,0.24,0.29,0.09,0.47,1.12,1,4,5,2,14,2,11,0,1,0.3,0.8,1.1,0,,,,schleda01
254,David Steckel,27,WSH,C,79,6,0.06,0.14,0.20,0.07,0.24,1.14,5,11,16,6,30,1,61,36,4,-0.5,0.6,0.1,0,,,,steckda01
255,Davis Drewiske,25,LAK,D,42,2,0.02,0.17,0.19,0.06,0.33,0.76,1,7,8,2,18,0,28,6,-4,0.2,1.1,1.3,0,,,,drewida01
256,Daymond Langkow,33,CGY,C,72,14,0.19,0.32,0.51,0.19,0.42,1.75,15,24,39,15,56,16,50,12,2,1.7,1.8,3.4,0,,,,langkda01
257,Dean Arsene,29,EDM,D,13,0,0.00,0.00,0.00,0.00,3.15,0.31,0,0,0,0,3,0,8,2,-3,-0.2,0.1,-0.1,0,,,,arsende01
